id,format,uploadtime,rating,player1,player2,Winner,Forfeit,Team 1,Team 2,Turns,# Switches 1,# Switches 2
gen3uu-2069305175,[Gen 3] UU,2024-02-28 05:38:40,1000,abra9042,metalcoat5076,metalcoat5076,False,"['Raichu', 'Feraligatr', 'Lapras', 'Shuckle', 'Altaria', 'Aggron']","['Omastar', 'Vileplume', 'Kangaskhan', 'Misdreavus']",46,17,12
gen3uu-815540029,[Gen 3] UU,2018-10-04 23:59:05,,seaking99635,suctioncups53417,suctioncups53417,True,"['Dewgong', 'Murkrow', 'Seadra']","['Hitmonchan', 'Roselia', 'Wailord']",11,2,3
smogtours-gen3uu-779377,[Gen 3] UU,2024-07-10 00:50:57,,combusken74868,screech4752,screech4752,True,"['Blastoise', 'Quagsire', 'Kangaskhan', 'Omastar', 'Altaria', 'Sableye']","['Roselia', 'Kangaskhan', 'Tentacruel', 'Slowking', 'Solrock']",50,18,15
smogtours-gen3uu-592410,[Gen 3] UU,2021-11-11 02:38:47,,outrage23567,drapion56495,outrage23567,False,"['Walrein', 'Kangaskhan', 'Muk', 'Scyther', 'Omastar', 'Gligar']","['Walrein', 'Kangaskhan', 'Omastar', 'Gligar', 'Vileplume', 'Manectric']",45,20,24
smogtours-gen3uu-352543,[Gen 3] UU,2018-02-20 03:33:28,,plus38483,mudkip8641,mudkip8641,False,"['Kangaskhan', 'Omastar', 'Hypno', 'Tentacruel', 'Gligar', 'Sharpedo']","['Fearow', 'Kangaskhan', 'Hypno', 'Tentacruel', 'Ninetales', 'Golem']",36,14,9
gen3uu-472981981,[Gen 3] UU,2016-11-09 21:12:51,,blastburn84594,haunter12630,blastburn84594,False,"['Fearow', 'Electabuzz', 'Quagsire', 'Linoone', 'Lunatone', 'Vileplume']","['Primeape', 'Walrein', 'Kangaskhan', 'Scyther', 'Sandslash', 'Solrock']",33,13,20
smogtours-gen3uu-576417,[Gen 3] UU,2021-08-29 00:07:03,,metapod69736,metalclaw60700,metalclaw60700,True,"['Walrein', 'Kangaskhan', 'Misdreavus', 'Scyther', 'Omastar', 'Vileplume']","['Electrode', 'Kangaskhan', 'Scyther', 'Omastar', 'Qwilfish', 'Solrock']",22,11,7
gen3uu-705575373,[Gen 3] UU,2018-02-17 17:47:12,,cacturne34086,waterspout22641,waterspout22641,True,"['Blastoise', 'Kangaskhan', 'Misdreavus', 'Omastar', 'Altaria', 'Vileplume']","['Omastar', 'Kangaskhan', 'Misdreavus']",68,8,5
violetversion-gen3uu-1471,[Gen 3] UU,2016-03-19 23:57:07,,ddenpowerfire30449,quickclaw28491,quickclaw28491,False,"['Rhydon', 'Vaporeon', 'Scizor', 'Sceptile', 'Tauros', 'Houndoom']","['Vaporeon', 'Espeon', 'Moltres', 'Steelix', 'Alakazam', 'Exeggutor']",40,20,11
violetversion-gen3uu-852,[Gen 3] UU,2015-11-15 09:40:12,,quickclaw28491,ddenpowerfire30449,ddenpowerfire30449,False,"['Kingdra', 'Lunatone', 'Dragonite', 'Ludicolo', 'Alakazam', 'Registeel']","['Houndoom', 'Cloyster', 'Quagsire', 'Scizor', 'Dragonite', 'Venusaur']",58,22,23
smogtours-gen3uu-644170,[Gen 3] UU,2022-08-17 16:30:37,,bellsprout3542,insomnia68156,bellsprout3542,True,"['Kangaskhan', 'Omastar', 'Hypno', 'Tentacruel', 'Gligar', 'Vileplume']","['Walrein', 'Haunter', 'Roselia', 'Kangaskhan', 'Sandslash', 'Aggron']",42,11,9
smogtours-gen3uu-621294,[Gen 3] UU,2022-04-19 01:53:20,,watmelberry24903,growth81886,watmelberry24903,False,"['Muk', 'Kangaskhan', 'Scyther', 'Omastar', 'Aggron']","['Walrein', 'Muk', 'Kangaskhan', 'Omastar', 'Lunatone', 'Vileplume']",24,5,10
smogtours-gen3uu-601856,[Gen 3] UU,2022-01-09 22:09:18,,dryskin57196,waterspout33537,dryskin57196,False,"['Gorebyss', 'Linoone', 'Banette', 'Vileplume', 'Glalie']","['Blastoise', 'Kangaskhan', 'Omastar', 'Altaria', 'Sableye', 'Vileplume']",34,9,13
smogtours-gen3uu-723289,[Gen 3] UU,2023-10-13 19:39:30,,astonish32045,haunter12630,haunter12630,True,"['Hitmontop', 'Kangaskhan', 'Lapras', 'Lanturn', 'Misdreavus', 'Arcanine']","['Electrode', 'Hitmontop', 'Kangaskhan', 'Lapras', 'Omastar', 'Arcanine']",95,54,40
smogtours-gen3uu-832939,[Gen 3] UU,2025-04-12 21:13:45,,huntail76319,ninjask45400,ninjask45400,True,"['Hitmontop', 'Kangaskhan', 'Lapras', 'Scyther', 'Golem', 'Arcanine']","['Kangaskhan', 'Lapras', 'Scyther', 'Omastar', 'Ampharos', 'Tentacruel']",41,18,14
gen3uu-1156045541,[Gen 3] UU,2020-07-23 01:12:29,,gravity19730,astonish72019,gravity19730,False,"['Fearow', 'Quagsire', 'Tentacruel', 'Aggron', 'Cradily']","['Pinsir', 'Muk', 'Kangaskhan', 'Scyther', 'Hypno', 'Lunatone']",28,15,13
gen3uu-989790023,[Gen 3] UU,2019-10-09 20:57:48,,magcargo26296,oranberry44566,magcargo26296,False,"['Kangaskhan', 'Omastar', 'Lunatone', 'Ninetales', 'Vileplume']","['Kangaskhan', 'Scyther', 'Hypno', 'Vileplume', 'Golem']",31,7,11
gen3uu-1056305864,[Gen 3] UU,2020-02-01 18:31:02,1000,shielddust73987,omanyte87556,shielddust73987,True,"['Hypno', 'Hitmonlee', 'Kangaskhan', 'Linoone']","['Camerupt', 'Aggron', 'Banette', 'Grumpig', 'Absol', 'Azumarill']",15,5,6
smogtours-gen3uu-807096,[Gen 3] UU,2024-11-19 02:04:09,,nidorina72636,motordrive87413,motordrive87413,False,"['Golduck', 'Gorebyss', 'Kangaskhan', 'Scyther', 'Qwilfish', 'Golem']","['Hitmontop', 'Kangaskhan', 'Lapras', 'Ampharos', 'Omastar', 'Gligar']",34,14,20
smogtours-gen3uu-595196,[Gen 3] UU,2021-11-28 01:35:40,,smokescreen39871,astonish32045,smokescreen39871,True,"['Walrein', 'Kangaskhan', 'Muk', 'Scyther', 'Omastar', 'Grumpig']","['Electrode', 'Kangaskhan', 'Misdreavus', 'Omastar', 'Vileplume']",35,10,13
smogtours-gen3uu-712200,[Gen 3] UU,2023-08-26 11:56:46,,confusion41299,vitalthrow76882,confusion41299,False,"['Nidoking', 'Blastoise', 'Kangaskhan', 'Misdreavus', 'Scyther', 'Omastar']","['Nidoking', 'Walrein', 'Kangaskhan', 'Scyther', 'Omastar', 'Manectric']",43,16,18
gen3uu-695718075,[Gen 3] UU,2018-01-28 21:01:25,,flowergift43405,outrage46997,flowergift43405,False,"['Electrode', 'Lunatone', 'Kangaskhan', 'Gligar']","['Fearow', 'Pinsir', 'Kabutops', 'Poliwrath', 'Kangaskhan', 'Scyther']",16,5,8
gen3uu-1030349196,[Gen 3] UU,2019-12-15 10:15:08,,kabutops91792,trick33871,trick33871,False,"['Fearow', 'Hitmonlee', 'Shedinja', 'Banette', 'Lunatone', 'Linoone']","['Electrode', 'Kangaskhan', 'Tentacruel', 'Granbull', 'Gligar']",35,14,9
gen3uu-2061585736,[Gen 3] UU,2024-02-17 18:36:02,1000,splash39373,volttackle42580,volttackle42580,False,"['Onix', 'Graveler', 'Rhyhorn']","['Omastar', 'Lapras', 'Qwilfish']",8,2,2
smogtours-gen3uu-723662,[Gen 3] UU,2023-10-14 21:43:29,,stench25210,rock51085,stench25210,False,"['Electrode', 'Jumpluff', 'Gorebyss', 'Kangaskhan', 'Sandslash', 'Glalie']","['Kangaskhan', 'Muk', 'Tentacruel', 'Gligar', 'Solrock', 'Arcanine']",32,13,13
smogtours-gen3uu-677024,[Gen 3] UU,2023-02-24 22:24:50,,honeygather86735,altaria32948,altaria32948,False,"['Electrode', 'Kangaskhan', 'Misdreavus', 'Linoone', 'Qwilfish', 'Vileplume']","['Kangaskhan', 'Lanturn', 'Scyther', 'Tentacruel', 'Granbull', 'Solrock']",44,10,12
smogtours-gen3uu-737794,[Gen 3] UU,2024-01-06 20:51:35,,outrage46997,swift96975,swift96975,False,"['Quagsire', 'Kangaskhan', 'Omastar', 'Tentacruel', 'Altaria', 'Sableye']","['Kangaskhan', 'Lanturn', 'Scyther', 'Omastar', 'Haunter', 'Arcanine']",43,17,12
smogtours-gen3uu-483396,[Gen 3] UU,2020-03-22 19:01:00,,stall76104,blacksludge66101,stall76104,True,"['Kangaskhan', 'Ampharos', 'Scyther', 'Tentacruel', 'Cradily']","['Blastoise', 'Shuckle', 'Hypno', 'Altaria', 'Sableye', 'Qwilfish']",30,4,12
smogtours-gen3uu-601903,[Gen 3] UU,2022-01-10 00:06:18,,outrage23567,megapunch91085,outrage23567,False,"['Kangaskhan', 'Omastar', 'Tentacruel', 'Vileplume', 'Xatu', 'Manectric']","['Hitmontop', 'Kangaskhan', 'Muk', 'Omastar', 'Altaria', 'Slowking']",81,22,25
gen3uu-2083309940,[Gen 3] UU,2024-03-18 02:16:00,,punishment85028,charcoal70,charcoal70,False,"['Nidoqueen', 'Electabuzz', 'Blastoise', 'Lanturn', 'Altaria', 'Arcanine']","['Hitmontop', 'Lapras', 'Misdreavus', 'Glalie', 'Arcanine']",39,8,15
gen3uu-2058560764,[Gen 3] UU,2024-02-13 18:37:49,1119,roseincense93953,bellossom29726,roseincense93953,False,"['Electabuzz', 'Pinsir', 'Poliwrath', 'Lapras', 'Misdreavus', 'Arcanine']","['Hitmonlee', 'Muk', 'Scyther', 'Omastar', 'Cradily']",23,5,7
violetversion-gen3uu-2004,[Gen 3] UU,2016-06-19 12:39:06,,furyattack94312,ddenpowerfire30449,ddenpowerfire30449,True,"['Lanturn', 'Breloom', 'Tauros', 'Dragonite', 'Solrock', 'Houndoom']","['Rhydon', 'Articuno', 'Lanturn', 'Entei', 'Dragonite', 'Exeggutor']",30,15,14
smogtours-gen3uu-570408,[Gen 3] UU,2021-07-17 01:06:35,,shinystone44310,furycutter74336,shinystone44310,False,"['Kangaskhan', 'Ampharos', 'Omastar', 'Grumpig', 'Tentacruel', 'Gligar']","['Kangaskhan', 'Scyther', 'Omastar', 'Grumpig', 'Tentacruel', 'Vileplume']",64,21,20
gen3uu-1160957249,[Gen 3] UU,2020-07-31 16:02:58,,slowbro31953,suicune8815,suicune8815,False,"['Gorebyss', 'Mr. Mime', 'Linoone', 'Scyther', 'Aggron', 'Rapidash']","['Sneasel', 'Mantine']",16,7,1
gen3uu-2052175961,[Gen 3] UU,2024-02-05 12:53:42,1028,earthpower3828,raikou73489,earthpower3828,True,"['Haunter', 'Kangaskhan', 'Qwilfish']","['Lunatone', 'Electabuzz', 'Nidoking', 'Gligar']",8,3,3
gen3uu-1072264829,[Gen 3] UU,2020-03-02 15:59:04,,flamethrower39879,lightscreen37111,lightscreen37111,False,"['Electrode', 'Kabutops', 'Delcatty', 'Ampharos', 'Altaria', 'Aggron']","['Electrode', 'Pinsir', 'Walrein', 'Kangaskhan', 'Hypno', 'Granbull']",23,8,7
gen3uu-984343535,[Gen 3] UU,2019-09-29 21:27:33,,chartiberry95074,irontail31791,chartiberry95074,False,"['Nidoking', 'Walrein', 'Omastar', 'Hypno', 'Tentacruel', 'Gligar']","['Walrein', 'Muk', 'Kangaskhan', 'Lunatone', 'Granbull']",26,10,10
smogtours-gen3uu-738967,[Gen 3] UU,2024-01-13 16:28:41,,rock51085,shedshell98931,shedshell98931,True,"['Kangaskhan', 'Misdreavus', 'Ampharos', 'Omastar', 'Grumpig', 'Tentacruel']","['Quagsire', 'Kangaskhan', 'Scyther', 'Omastar', 'Ampharos', 'Tentacruel']",50,19,15
gen3uu-1136100616,[Gen 3] UU,2020-06-20 14:20:36,,mantyke56573,pound26362,mantyke56573,True,"['Omastar', 'Hypno', 'Sharpedo', 'Gligar']","['Nidoking', 'Kangaskhan', 'Scyther', 'Omastar', 'Hypno']",17,6,4
gen3uu-2242626856,[Gen 3] UU,2024-11-12 21:14:02,,palkia99810,vitalspirit41729,vitalspirit41729,False,"['Murkrow', 'Lanturn', 'Scyther', 'Lunatone', 'Pupitar', 'Gligar']","['Quagsire', 'Kangaskhan', 'Tentacruel', 'Altaria', 'Sableye', 'Glalie']",28,8,11
gen3uu-2066675760,[Gen 3] UU,2024-02-24 16:01:46,,headbutt22845,zapplate33870,zapplate33870,False,"['Quagsire', 'Kangaskhan', 'Lunatone', 'Tentacruel', 'Shiftry', 'Ninetales']","['Kangaskhan', 'Omastar', 'Tentacruel', 'Gligar', 'Arcanine']",26,9,10
smogtours-gen3uu-704141,[Gen 3] UU,2023-07-18 00:09:43,,wailord62983,denpowergrass65615,wailord62983,False,"['Omastar', 'Houndoom', 'Machamp', 'Crobat']","['Slowbro', 'Blaziken', 'Scizor', 'Exeggutor', 'Glalie']",21,6,7
gen3uu-1077409812,[Gen 3] UU,2020-03-11 21:11:01,,suckerpunch51372,bulbasaur89790,suckerpunch51372,False,"['Fearow', 'Camerupt', 'Vileplume', 'Kangaskhan', 'Tentacruel', 'Solrock']","['Nidoking', 'Kangaskhan', 'Scyther', 'Omastar', 'Hypno', 'Sharpedo']",25,7,9
smogtours-gen3uu-512311,[Gen 3] UU,2020-07-25 19:10:55,,destinybond78627,stickybarb45781,stickybarb45781,True,"['Fearow', 'Camerupt', 'Electabuzz', 'Meganium', 'Politoed', 'Qwilfish']","['Golduck', 'Kangaskhan', 'Tentacruel', 'Granbull', 'Gligar', 'Ninetales']",58,25,20
gen3uu-1085312978,[Gen 3] UU,2020-03-25 21:45:17,,ddenpowerfire83034,healingwish64634,healingwish64634,False,"['Nidoking', 'Gorebyss', 'Kangaskhan', 'Scyther', 'Omastar', 'Cradily']","['Kangaskhan', 'Ampharos', 'Scyther', 'Tentacruel', 'Gligar', 'Cradily']",27,9,10
gen3uu-2058802584,[Gen 3] UU,2024-02-14 00:38:41,1038,waterspout9354,zoomlens5648,zoomlens5648,True,"['Hitmontop', 'Kangaskhan', 'Misdreavus', 'Qwilfish', 'Gligar', 'Arcanine']","['Blastoise', 'Kangaskhan', 'Misdreavus', 'Scyther', 'Qwilfish', 'Golem']",20,5,7
gen3uu-2119368282,[Gen 3] UU,2024-05-07 01:06:48,,przcureberry35373,mysteryberry28701,mysteryberry28701,True,"['Relicanth', 'Primeape', 'Stantler', 'Octillery', 'Hypno', 'Glalie']","['Torkoal', 'Chimecho', 'Sableye', 'Politoed', 'Glalie']",54,12,13
gen3uu-792123560,[Gen 3] UU,2018-08-17 22:45:14,,goldberry53422,thrash80465,thrash80465,True,"['Flareon', 'Metang', 'Wigglytuff', 'Raticate', 'Bellossom', 'Golbat']","['Wailord', 'Torkoal', 'Hitmonchan', 'Sableye', 'Bellossom', 'Glalie']",72,18,28
smogtours-gen3uu-756303,[Gen 3] UU,2024-03-27 16:13:46,,altaria32948,haunter12630,altaria32948,False,"['Electrode', 'Gorebyss', 'Kangaskhan', 'Solrock', 'Glalie', 'Arcanine']","['Cacturne', 'Kangaskhan', 'Misdreavus', 'Tentacruel', 'Granbull', 'Arcanine']",33,12,18
gen3uu-1058588933,[Gen 3] UU,2020-02-06 02:04:34,,nidoqueen11071,luckypunch38763,luckypunch38763,False,"['Nidoking', 'Kangaskhan', 'Hypno', 'Ninetales', 'Cradily', 'Sharpedo']","['Electrode', 'Nidoking', 'Kangaskhan', 'Misdreavus', 'Scyther']",17,7,4
smogtours-gen3uu-372642,[Gen 3] UU,2018-04-30 01:42:28,,fling60427,poisonsting84915,poisonsting84915,False,"['Nidoqueen', 'Kangaskhan', 'Omastar', 'Hypno', 'Tentacruel', 'Gligar']","['Nidoking', 'Hitmontop', 'Kangaskhan', 'Scyther', 'Omastar', 'Hypno']",47,19,21
gen3uu-1011439094,[Gen 3] UU,2019-11-17 19:39:39,,butterfree25837,waterveil40270,butterfree25837,True,"['Quagsire', 'Kangaskhan', 'Lunatone', 'Shiftry', 'Tentacruel', 'Ninetales']","['Electabuzz', 'Walrein', 'Kangaskhan', 'Omastar', 'Lunatone', 'Banette']",61,22,21
