id,format,uploadtime,rating,player1,player2,Winner,Forfeit,Team 1,Team 2,Turns,# Switches 1,# Switches 2
smogtours-gen2ubers-668919,[Gen 2] UBERS,2023-01-15 21:25:43,,innerfocus91859,poisonheal30246,innerfocus91859,False,"['Cloyster', 'Mewtwo', 'Zapdos', 'Steelix', 'Tyranitar', 'Snorlax']","['Cloyster', 'Mewtwo', 'Zapdos', 'Tyranitar', 'Celebi', 'Snorlax']",75,25,24
gen2ubers-964446858,[Gen 2] UBERS,2019-08-22 22:03:34,,chinchou24833,luxio67964,luxio67964,False,"['Starmie', 'Magcargo', 'Typhlosion', 'Celebi', 'Donphan', 'Yanma']","['Mew', 'Marowak', 'Venusaur', 'Misdreavus', 'Dragonite']",28,8,6
smogtours-gen2ubers-655932,[Gen 2] UBERS,2022-10-19 13:52:07,,shadowsneak30,adaptability45192,adaptability45192,True,"['Mewtwo', 'Mew', 'Zapdos', 'Steelix', 'Lugia', 'Snorlax']","['Cloyster', 'Mewtwo', 'Mew', 'Snorlax']",30,11,5
smogtours-gen2ubers-354226,[Gen 2] UBERS,2018-02-26 17:17:57,,krabby99127,goldberry19402,krabby99127,False,"['Mew', 'Mewtwo', 'Zapdos', 'Tyranitar', 'Ho-Oh', 'Forretress']","['Mewtwo', 'Mew', 'Zapdos', 'Steelix', 'Lugia', 'Snorlax']",44,14,11
gen2ubers-836732155,[Gen 2] UBERS,2018-11-17 01:10:42,,tailwhip2839,delcatty31981,tailwhip2839,False,"['Mew', 'Mewtwo', 'Ho-Oh', 'Celebi', 'Lugia', 'Snorlax']","['Cloyster', 'Mewtwo', 'Ho-Oh', 'Celebi', 'Umbreon', 'Snorlax']",33,9,10
gen2ubers-2328938726,[Gen 2] UBERS,2025-03-27 05:56:02,,kingdra25969,curse69918,curse69918,False,"['Mewtwo', 'Mew', 'Jolteon', 'Ho-Oh', 'Snorlax', 'Forretress']","['Cloyster', 'Mewtwo', 'Mew', 'Zapdos', 'Tyranitar', 'Snorlax']",29,8,7
gen2ubers-2210381481,[Gen 2] UBERS,2024-09-26 20:17:03,,anorith68972,aquatail93880,anorith68972,False,"['Heracross', 'Kadabra', 'Golem', 'Quagsire', 'Forretress']","['Ursaring', 'Granbull', 'Tauros', 'Magneton', 'Lanturn', 'Ampharos']",30,7,8
smogtours-gen2ubers-774706,[Gen 2] UBERS,2024-06-15 19:44:18,,heartswap65088,poisonheal30246,poisonheal30246,True,"['Cloyster', 'Mew', 'Mewtwo', 'Jolteon', 'Tyranitar', 'Snorlax']","['Cloyster', 'Mewtwo', 'Zapdos', 'Golem', 'Umbreon', 'Snorlax']",120,17,27
smogtours-gen2ubers-729883,[Gen 2] UBERS,2023-11-11 16:16:10,,wingattack65761,supersonic60004,supersonic60004,False,"['Cloyster', 'Mewtwo', 'Raikou', 'Tyranitar', 'Lugia', 'Snorlax']","['Cloyster', 'Snorlax', 'Zapdos']",39,13,8
gen2ubers-1159528494,[Gen 2] UBERS,2020-07-29 03:43:42,,razorleaf13066,munchlax14135,razorleaf13066,True,"['Blissey', 'Tyranitar', 'Ho-Oh', 'Celebi', 'Lugia']","['Mewtwo', 'Snorlax', 'Zapdos', 'Steelix']",27,4,5
gen2ubers-1074602743,[Gen 2] UBERS,2020-03-06 17:02:20,,psyduck51739,suckerpunch37251,psyduck51739,False,"['Cloyster', 'Mewtwo', 'Mew', 'Jolteon', 'Tyranitar']","['Mew', 'Mewtwo', 'Ho-Oh', 'Celebi', 'Suicune', 'Lugia']",28,6,6
smogtours-gen2ubers-791507,[Gen 2] UBERS,2024-09-20 23:55:19,,wacanberry11962,buneary67957,buneary67957,False,"['Cloyster', 'Mew', 'Mewtwo', 'Zapdos', 'Steelix', 'Snorlax']","['Cloyster', 'Mew', 'Mewtwo', 'Zapdos', 'Tyranitar', 'Snorlax']",26,10,10
gen2ubers-801490497,[Gen 2] UBERS,2018-09-06 01:03:38,,tailwhip2839,delcatty31981,delcatty31981,True,"['Cloyster', 'Mew', 'Mewtwo', 'Ho-Oh', 'Umbreon', 'Snorlax']","['Mewtwo', 'Tyranitar', 'Lugia', 'Skarmory', 'Forretress']",25,8,7
gen2ubers-1150950641,[Gen 2] UBERS,2020-07-14 12:35:19,,feebas82106,lifeorb26007,lifeorb26007,False,"['Cloyster', 'Mew', 'Mewtwo', 'Jolteon', 'Tyranitar', 'Snorlax']","['Mew', 'Mewtwo', 'Zapdos', 'Steelix']",25,7,5
gen2ubers-1141706647,[Gen 2] UBERS,2020-06-29 03:52:09,,razzberry93895,swellow33893,razzberry93895,False,"['Togetic', 'Quilava', 'Eevee', 'Dragonair', 'Haunter', 'Gloom']","['Scyther', 'Meganium', 'Poliwhirl', 'Espeon', 'Ampharos']",47,12,10
smogtours-gen2ubers-510817,[Gen 2] UBERS,2020-07-12 20:27:08,,doubleslap11267,blastburn84594,blastburn84594,True,"['Mew', 'Steelix', 'Celebi', 'Lugia', 'Snorlax', 'Forretress']","['Cloyster', 'Mew', 'Zapdos', 'Ho-Oh', 'Tyranitar', 'Snorlax']",121,30,25
gen2ubers-2161599168,[Gen 2] UBERS,2024-07-15 23:33:06,,exeggutor55411,signalbeam44131,exeggutor55411,False,"['Nidoking', 'Persian', 'Vaporeon']","['Suicune', 'Entei', 'Raikou']",38,8,9
gen2ubers-2289945102,[Gen 2] UBERS,2025-01-28 17:08:27,,dryskin96179,gigadrain83257,dryskin96179,False,['Snorlax'],"['Jolteon', 'Tyranitar']",6,0,2
smogtours-gen2ubers-455361,[Gen 2] UBERS,2019-09-07 19:55:21,,nightmare30167,goldberry19402,goldberry19402,False,"['Mewtwo', 'Mew', 'Zapdos', 'Golem', 'Snorlax', 'Forretress']","['Cloyster', 'Mewtwo', 'Mew', 'Jolteon', 'Tyranitar', 'Snorlax']",16,7,9
smogtours-gen2ubers-717459,[Gen 2] UBERS,2023-09-17 22:27:48,,scizor95158,batonpass29222,scizor95158,False,"['Cloyster', 'Mewtwo', 'Mew', 'Jolteon', 'Tyranitar', 'Snorlax']","['Cloyster', 'Mew', 'Mewtwo', 'Zapdos', 'Tyranitar', 'Snorlax']",30,6,9
gen2ubers-1104578952,[Gen 2] UBERS,2020-04-28 00:24:03,,arceusdark38759,ember22443,ember22443,False,"['Togetic', 'Hitmontop', 'Tyranitar', 'Ho-Oh', 'Lugia', 'Raichu']","['Celebi', 'Mewtwo', 'Mew', 'Snorlax']",41,6,5
gen2ubers-2213955673,[Gen 2] UBERS,2024-10-02 00:37:21,,stoneplate55960,staryu66980,stoneplate55960,True,"['Mewtwo', 'Snorlax', 'Zapdos']","['Mewtwo', 'Mew', 'Zapdos', 'Raikou', 'Snorlax', 'Forretress']",19,3,6
smogtours-gen2ubers-401608,[Gen 2] UBERS,2018-09-30 22:06:35,,runaway40204,swagger12374,runaway40204,True,"['Starmie', 'Skarmory', 'Raikou', 'Miltank', 'Snorlax']","['Mewtwo', 'Mew', 'Ho-Oh', 'Raikou', 'Suicune', 'Snorlax']",21,7,8
gen2ubers-849039641,[Gen 2] UBERS,2019-01-15 05:13:01,,fighting87572,jirachi30774,jirachi30774,True,"['Cloyster', 'Mew', 'Mewtwo', 'Celebi', 'Lugia', 'Snorlax']","['Lugia', 'Umbreon', 'Mew', 'Zapdos']",37,8,6
smogtours-gen2ubers-695684,[Gen 2] UBERS,2023-06-04 19:45:23,,porygon229280,icepunch49350,porygon229280,False,"['Cloyster', 'Mew', 'Mewtwo', 'Jolteon', 'Tyranitar', 'Snorlax']","['Cloyster', 'Mewtwo', 'Mew', 'Zapdos', 'Gengar', 'Snorlax']",36,14,12
smogtours-gen2ubers-673577,[Gen 2] UBERS,2023-02-06 08:28:01,,shadowsneak30,adaptability45192,adaptability45192,False,"['Mewtwo', 'Zapdos', 'Raikou', 'Gengar', 'Snorlax', 'Forretress']","['Cloyster', 'Mewtwo', 'Heracross', 'Zapdos', 'Snorlax']",40,17,9
gen2ubers-1090379951,[Gen 2] UBERS,2020-04-03 17:39:07,,pressure82703,return88635,pressure82703,False,"['Weezing', 'Raikou', 'Gengar', 'Suicune', 'Snorlax', 'Forretress']","['Mew', 'Mewtwo', 'Zapdos', 'Steelix', 'Lugia', 'Snorlax']",25,6,6
gen2ubers-2197380483,[Gen 2] UBERS,2024-09-08 21:16:55,1073,reversal38024,horsea72535,reversal38024,False,"['Mewtwo', 'Zapdos', 'Steelix', 'Tyranitar', 'Snorlax', 'Forretress']","['Mewtwo', 'Mew', 'Zapdos', 'Steelix', 'Lugia', 'Snorlax']",49,18,16
smogtours-gen2ubers-821113,[Gen 2] UBERS,2025-02-21 20:29:07,,reflect38768,effectspore19836,reflect38768,True,"['Mewtwo', 'Ho-Oh', 'Golem', 'Celebi', 'Snorlax', 'Forretress']","['Mewtwo', 'Zapdos', 'Steelix', 'Snorlax', 'Forretress', 'Vaporeon']",196,73,64
pokeland-gen2ubers-538,[Gen 2] UBERS,2018-01-06 00:11:57,,mewtwo71670,sacredfire51393,sacredfire51393,False,"['Mew', 'Mewtwo', 'Zapdos', 'Steelix', 'Lugia', 'Snorlax']","['Mew', 'Mewtwo', 'Tyranitar', 'Celebi', 'Lugia', 'Snorlax']",59,15,14
gen2ubers-740435769,[Gen 2] UBERS,2018-04-30 15:46:11,,drifblim84361,eevee75445,drifblim84361,False,['Totodile'],['Cyndaquil'],9,0,0
gen2ubers-1126173747,[Gen 2] UBERS,2020-06-03 19:04:50,,extrasensory80648,screech91435,extrasensory80648,False,"['Mewtwo', 'Heracross', 'Tyranitar', 'Marowak', 'Snorlax', 'Misdreavus']","['Mewtwo', 'Raikou', 'Machamp', 'Marowak', 'Snorlax', 'Forretress']",44,13,16
smogtours-gen2ubers-135011,[Gen 2] UBERS,2016-02-27 08:41:48,,nknownability24024,cloyster40457,cloyster40457,False,"['Mew', 'Mewtwo', 'Zapdos', 'Skarmory', 'Miltank', 'Snorlax']","['Mew', 'Jolteon', 'Zapdos', 'Marowak', 'Snorlax', 'Forretress']",67,19,22
gen2ubers-768023538,[Gen 2] UBERS,2018-06-27 01:15:30,,poisontail36956,poisonheal56255,poisontail36956,False,"['Marowak', 'Umbreon', 'Smeargle']","['Blissey', 'Mewtwo', 'Ho-Oh', 'Lugia', 'Snorlax', 'Dragonite']",14,2,6
gen2ubers-2218209097,[Gen 2] UBERS,2024-10-08 01:22:39,,slaking44019,hydration23079,hydration23079,False,"['Heracross', 'Xatu', 'Typhlosion', 'Tyranitar', 'Kingdra', 'Donphan']","['Crobat', 'Lapras', 'Rapidash', 'Tyranitar', 'Bellossom', 'Scizor']",40,13,11
smogtours-gen2ubers-799554,[Gen 2] UBERS,2024-10-18 17:12:39,,rockslide51850,venusaur88702,rockslide51850,True,"['Mew', 'Mewtwo', 'Zapdos', 'Golem', 'Snorlax', 'Forretress']","['Mewtwo', 'Ho-Oh', 'Tyranitar', 'Celebi', 'Snorlax', 'Forretress']",63,27,24
gen2ubers-964419867,[Gen 2] UBERS,2019-08-22 21:07:33,,chinchou24833,luxio67964,chinchou24833,False,"['Meganium', 'Mewtwo', 'Tyranitar', 'Gengar', 'Rhydon', 'Tentacruel']","['Xatu', 'Electrode', 'Poliwrath', 'Ho-Oh', 'Miltank', 'Umbreon']",53,9,11
gen2ubers-787434167,[Gen 2] UBERS,2018-08-07 20:51:40,,earthplate76554,salamence11314,earthplate76554,True,"['Zapdos', 'Snorlax', 'Forretress']","['Celebi', 'Mew', 'Snorlax', 'Heracross']",8,2,3
gen2ubers-1074795196,[Gen 2] UBERS,2020-03-06 23:12:30,1000,psyduck51739,mirrormove5278,psyduck51739,False,"['Umbreon', 'Mewtwo', 'Snorlax', 'Tyranitar']","['Mew', 'Mewtwo', 'Butterfree', 'Charizard', 'Celebi', 'Lugia']",30,3,6
