name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
acupressure23834,[Gen 4] UBERS,2,0,2,2023-01-24 06:16:38,2023-10-14 19:21:34,,,,"{'Jirachi': 1, 'Dialga': 2, 'Kingdra': 1, 'Kyogre': 2, 'Rayquaza': 2, 'Forretress': 1, 'Tyranitar': 1, 'Darkrai': 1, 'Garchomp': 1}"
acupressure31768,[Gen 4] UBERS,1,1,0,2018-08-11 15:30:07,2018-08-11 15:30:07,,,,"{'Cloyster': 1, 'Giratina-Origin': 1, 'Dialga': 1, 'Palkia': 1, 'Scizor': 1, 'Kyogre': 1}"
acupressure42197,[Gen 4] UBERS,1,1,0,2017-01-06 00:36:10,2017-01-06 00:36:10,,,,"{'Mewtwo': 1, 'Dialga': 1, 'Palkia': 1, 'Scizor': 1, 'Rayquaza': 1, 'Groudon': 1}"
acupressure5238,[Gen 4] UBERS,6,1,5,2018-02-23 00:51:00,2018-09-01 19:22:53,,,,"{'Latios': 1, 'Deoxys-Speed': 1, 'Palkia': 3, 'Scizor': 3, 'Darkrai': 3, 'Kyogre': 2, 'Jirachi': 1, 'Machamp': 1, 'Celebi': 1, 'Heatran': 1, 'Latias': 2, 'Gyarados': 1, 'Starmie': 1, 'Metagross': 1, 'Swampert': 1, 'Infernape': 1, 'Giratina-Origin': 2, 'Ho-Oh': 2, 'Forretress': 2, 'Groudon': 2, 'Mew': 1, 'Mewtwo': 1, 'Dialga': 1}"
acupressure83380,[Gen 4] UBERS,1,0,1,2018-07-27 03:46:41,2018-07-27 03:46:41,,,,"{'Latios': 1, 'Shaymin-Sky': 1, 'Manaphy': 1, 'Wobbuffet': 1, 'Latias': 1, 'Darkrai': 1}"
adamantorb20174,[Gen 4] UBERS,1,1,0,2017-07-12 07:59:45,2017-07-12 07:59:45,,,,"{'Aron': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Dialga': 1, 'Darkrai': 1}"
adamantorb28629,[Gen 4] UBERS,7,6,1,2020-04-21 00:59:16,2020-04-21 03:53:23,,,,"{'Bronzong': 4, 'Hippowdon': 6, 'Machamp': 7, 'Rotom-Wash': 2, 'Gyarados': 5, 'Abomasnow': 4}"
adamantorb45385,[Gen 4] UBERS,2,0,2,2019-05-02 06:58:18,2019-05-02 07:03:50,,,,{'Lugia': 2}
adamantorb65478,[Gen 4] UBERS,1,1,0,2018-10-29 00:58:44,2018-10-29 00:58:44,,,,"{'Giratina-Origin': 1, 'Lucario': 1, 'Dialga': 1, 'Rayquaza': 1, 'Froslass': 1}"
adamantorb9355,[Gen 4] UBERS,1,0,1,2018-02-07 02:05:36,2018-02-07 02:05:36,,,,"{'Giratina-Origin': 1, 'Palkia': 1, 'Darkrai': 1, 'Lugia': 1, 'Kyogre': 1, 'Rayquaza': 1}"
adaptability20691,[Gen 4] UBERS,7,6,1,2019-05-16 22:48:02,2019-08-10 17:27:20,,,,"{'Magmortar': 2, 'Bronzong': 5, 'Porygon2': 4, 'Gengar': 5, 'Gyarados': 6, 'Garchomp': 3, 'Gabite': 2, 'Crobat': 3, 'Beautifly': 1, 'Prinplup': 1, 'Bronzor': 2, 'Electivire': 2, 'Lucario': 1}"
adaptability21550,[Gen 4] UBERS,2,1,1,2025-05-28 01:50:34,2025-05-28 20:35:42,,,,"{'Blissey': 1, 'Giratina': 1, 'Cresselia': 1, 'Forretress': 1, 'Groudon': 1, 'Latios': 1, 'Bronzong': 1, 'Giratina-Origin': 1, 'Deoxys-Speed': 1, 'Dialga': 1, 'Kyogre': 1}"
adaptability76946,[Gen 4] UBERS,1,1,0,2020-08-26 04:13:02,2020-08-26 04:13:02,,,,"{'Crobat': 1, 'Steelix': 1, 'Gengar': 1, 'Gyarados': 1, 'Slowking': 1, 'Alakazam': 1}"
adaptability80419,[Gen 4] UBERS,1,0,1,2020-08-30 21:24:47,2020-08-30 21:24:47,,,,"{'Cranidos': 1, 'Smeargle': 1, 'Tyranitar': 1, 'Lugia': 1, 'Kyogre': 1, 'Garchomp': 1}"
adaptability90804,[Gen 4] UBERS,1,1,0,2017-12-02 00:55:50,2017-12-02 00:55:50,,,,"{'Palkia': 1, 'Kyogre': 1, 'Deoxys-Speed': 1, 'Scizor': 1}"
aerialace13294,[Gen 4] UBERS,1,1,0,2024-02-10 03:21:39,2024-02-10 03:21:39,,,,"{'Zapdos': 1, 'Manaphy': 1, 'Scizor': 1, 'Kingdra': 1, 'Lugia': 1, 'Kyogre': 1}"
aerialace23546,[Gen 4] UBERS,1,0,1,2015-11-25 22:27:49,2015-11-25 22:27:49,,,,"{'Mewtwo': 1, 'Jirachi': 1, 'Giratina-Origin': 1, 'Lucario': 1, 'Palkia': 1, 'Darkrai': 1}"
aerialace83925,[Gen 4] UBERS,1,0,1,2020-06-04 16:43:39,2020-06-04 16:43:39,,,,"{'Giratina-Origin': 1, 'Torterra': 1, 'Dialga': 1, 'Palkia': 1, 'Darkrai': 1, 'Garchomp': 1}"
aerialace9046,[Gen 4] UBERS,3,3,0,2019-12-13 01:56:51,2019-12-13 03:18:59,,,,"{'Deoxys-Attack': 2, 'Giratina-Origin': 2, 'Dialga': 3, 'Palkia': 1, 'Scizor': 2, 'Kyogre': 2, 'Skarmory': 1, 'Latias': 1, 'Tyranitar': 1}"
aeroblast31106,[Gen 4] UBERS,1,0,1,2017-05-05 15:14:27,2017-05-05 15:14:27,,,,"{'Ludicolo': 1, 'Omastar': 1, 'Tyranitar': 1, 'Wobbuffet': 1, 'Snorlax': 1, 'Dragonite': 1}"
aeroblast43883,[Gen 4] UBERS,4,0,4,2015-01-31 04:11:51,2015-01-31 04:52:29,,,,"{'Giratina': 4, 'Relicanth': 4, 'Rayquaza': 4}"
aeroblast44691,[Gen 4] UBERS,24,11,13,2025-01-17 02:09:04,2025-03-23 05:49:09,,,,"{'Clefable': 17, 'Tyranitar': 22, 'Rotom-Wash': 12, 'Gliscor': 18, 'Infernape': 24, 'Forretress': 18, 'Quagsire': 6, 'Arbok': 6, 'Rotom-Frost': 3, 'Rotom-Mow': 4, 'Rotom-Heat': 5, 'Sneasel': 3, 'Sandslash': 1}"
aeroblast55482,[Gen 4] UBERS,1,1,0,2016-05-21 14:01:51,2016-05-21 14:01:51,1000.0,1000.0,[1000.0],"{'Latios': 1, 'Froslass': 1, 'Groudon': 1}"
aeroblast89299,[Gen 4] UBERS,1,0,1,2024-05-10 23:18:32,2024-05-10 23:18:32,,,,"{'Bronzong': 1, 'Giratina-Origin': 1, 'Deoxys-Speed': 1, 'Palkia': 1, 'Darkrai': 1, 'Kyogre': 1}"
aeroblast90418,[Gen 4] UBERS,1,1,0,2017-09-07 04:23:00,2017-09-07 04:23:00,,,,"{'Electivire': 1, 'Lucario': 1, 'Aerodactyl': 1}"
aeroblast92272,[Gen 4] UBERS,3,2,1,2015-05-08 22:21:57,2018-10-31 20:43:45,,,,"{'Jirachi': 1, 'Kyogre': 1, 'Manaphy': 1, 'Deoxys-Speed': 1, 'Lucario': 1, 'Palkia': 1, 'Scizor': 1, 'Wobbuffet': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Heatran': 1, 'Groudon': 1}"
aerodactyl32378,[Gen 4] UBERS,31,17,14,2021-06-05 19:54:10,2022-07-22 22:20:19,,,,"{'Wobbuffet': 4, 'Rayquaza': 9, 'Darkrai': 7, 'Groudon': 16, 'Dialga': 25, 'Ho-Oh': 8, 'Bronzong': 7, 'Latias': 10, 'Kyogre': 17, 'Giratina-Origin': 6, 'Tyranitar': 4, 'Palkia': 3, 'Skarmory': 2, 'Mewtwo': 5, 'Jirachi': 11, 'Deoxys-Speed': 4, 'Latios': 8, 'Deoxys-Attack': 3, 'Scizor': 3, 'Garchomp': 5, 'Heatran': 2, 'Lugia': 3, 'Tentacruel': 2, 'Manaphy': 1, 'Qwilfish': 2, 'Lucario': 1, 'Giratina': 1, 'Forretress': 2}"
aerodactyl78201,[Gen 4] UBERS,3,3,0,2019-12-09 21:36:43,2020-07-25 07:56:36,,,,"{'Latios': 3, 'Deoxys-Speed': 3, 'Wobbuffet': 3, 'Kyogre': 3, 'Groudon': 3, 'Darkrai': 2}"
aftermath18283,[Gen 4] UBERS,1,0,1,2024-06-09 02:42:17,2024-06-09 02:42:17,,,,"{'Giratina-Origin': 1, 'Dialga': 1, 'Ho-Oh': 1, 'Palkia': 1, 'Forretress': 1, 'Groudon': 1}"
aftermath42893,[Gen 4] UBERS,1,0,1,2024-07-24 06:38:40,2024-07-24 06:38:40,,,,"{'Garchomp': 1, 'Medicham': 1, 'Lanturn': 1, 'Gyarados': 1, 'Dragonite': 1, 'Tentacruel': 1}"
aftermath59533,[Gen 4] UBERS,6,2,4,2021-10-17 03:46:16,2021-10-26 18:59:16,,,,"{'Jirachi': 4, 'Dialga': 5, 'Tyranitar': 1, 'Palkia': 1, 'Lugia': 1, 'Kyogre': 5, 'Mewtwo': 1, 'Darkrai': 4, 'Rayquaza': 2, 'Bronzong': 2, 'Deoxys-Attack': 1, 'Garchomp': 1, 'Wobbuffet': 1, 'Giratina': 1, 'Heatran': 1, 'Latias': 2, 'Groudon': 2, 'Froslass': 1}"
aggron17540,[Gen 4] UBERS,1,0,1,2024-10-20 05:05:41,2024-10-20 05:05:41,,,,"{'Shedinja': 1, 'Slowbro': 1, 'Walrein': 1, 'Houndoom': 1, 'Dragonite': 1, 'Donphan': 1}"
aggron60452,[Gen 4] UBERS,10,8,2,2017-10-27 00:49:48,2019-08-02 02:54:46,,,,"{'Palkia': 6, 'Giratina-Origin': 6, 'Froslass': 4, 'Dialga': 6, 'Mew': 3, 'Mewtwo': 1, 'Jirachi': 3, 'Rayquaza': 6, 'Latios': 2, 'Lucario': 2, 'Ho-Oh': 3, 'Darkrai': 3, 'Forretress': 3, 'Groudon': 3}"
agility490,[Gen 4] UBERS,1,0,1,2018-05-03 20:11:43,2018-05-03 20:11:43,,,,"{'Latios': 1, 'Mew': 1, 'Mewtwo': 1, 'Jirachi': 1, 'Dialga': 1}"
agility58787,[Gen 4] UBERS,1,0,1,2024-11-16 21:00:25,2024-11-16 21:00:25,1167.0,1167.0,[1167.0],"{'Bronzong': 1, 'Giratina-Origin': 1, 'Deoxys-Speed': 1, 'Dialga': 1, 'Latias': 1, 'Kyogre': 1}"
agility74959,[Gen 4] UBERS,1,0,1,2025-03-13 23:29:11,2025-03-13 23:29:11,,,,"{'Groudon': 1, 'Deoxys-Speed': 1, 'Darkrai': 1, 'Garchomp': 1}"
agility81333,[Gen 4] UBERS,2,0,2,2024-11-04 20:05:56,2024-11-07 06:25:36,1067.0,1159.0,"[1159.0, 1067.0]","{'Giratina-Origin': 2, 'Dialga': 1, 'Heatran': 2, 'Latias': 2, 'Forretress': 1, 'Groudon': 2, 'Skarmory': 1, 'Garchomp': 1}"
agility87680,[Gen 4] UBERS,2,1,1,2024-05-30 01:20:38,2024-06-07 00:37:18,,,,"{'Mewtwo': 1, 'Giratina-Origin': 1, 'Dialga': 2, 'Tyranitar': 1, 'Arceus': 1, 'Skarmory': 1, 'Latias': 1, 'Kyogre': 1, 'Forretress': 1, 'Groudon': 1}"
aguavberry18053,[Gen 4] UBERS,1,1,0,2024-08-15 20:05:59,2024-08-15 20:05:59,,,,"{'Flygon': 1, 'Deoxys-Speed': 1, 'Darkrai': 1}"
aguavberry59954,[Gen 4] UBERS,1,0,1,2024-12-16 04:17:12,2024-12-16 04:17:12,,,,"{'Ho-Oh': 1, 'Latias': 1, 'Darkrai': 1, 'Arceus': 1, 'Forretress': 1, 'Groudon': 1}"
aguavberry65543,[Gen 4] UBERS,2,0,2,2022-05-05 22:41:47,2022-05-05 22:48:44,,,,"{'Jirachi': 2, 'Lucario': 1, 'Darkrai': 1, 'Latias': 2, 'Kyogre': 1, 'Groudon': 2, 'Dialga': 1, 'Ho-Oh': 1, 'Rayquaza': 1}"
aguavberry84877,[Gen 4] UBERS,2,2,0,2016-07-22 20:26:45,2016-07-22 20:47:44,,,,"{'Staraptor': 1, 'Torterra': 2, 'Pikachu': 1, 'Gliscor': 1, 'Infernape': 2, 'Floatzel': 1}"
aguavberry94670,[Gen 4] UBERS,1,0,1,2016-07-16 16:57:06,2016-07-16 16:57:06,,,,"{'Rattata': 1, 'Magikarp': 1, 'Ditto': 1, 'Taillow': 1}"
aipom61807,[Gen 4] UBERS,1,0,1,2019-04-20 01:41:01,2019-04-20 01:41:01,,,,"{'Milotic': 1, 'Claydol': 1, 'Gardevoir': 1, 'Lickilicky': 1, 'Drapion': 1, 'Infernape': 1}"
aipom66282,[Gen 4] UBERS,1,1,0,2024-06-04 21:29:57,2024-06-04 21:29:57,,,,"{'Latios': 1, 'Arceus': 1, 'Deoxys-Speed': 1, 'Groudon': 1}"
aircutter24151,[Gen 4] UBERS,5,2,3,2024-03-21 00:32:14,2024-04-06 00:40:25,,,,"{'Latios': 2, 'Bronzong': 3, 'Giratina-Origin': 5, 'Dialga': 3, 'Tyranitar': 3, 'Kyogre': 3, 'Blissey': 2, 'Ho-Oh': 2, 'Darkrai': 2, 'Forretress': 2, 'Groudon': 2}"
airlock35143,[Gen 4] UBERS,1,1,0,2018-10-29 22:11:26,2018-10-29 22:11:26,,,,"{'Mewtwo': 1, 'Jirachi': 1, 'Tyranitar': 1, 'Latias': 1, 'Kyogre': 1, 'Garchomp': 1}"
airlock63735,[Gen 4] UBERS,1,1,0,2016-09-17 14:26:49,2016-09-17 14:26:49,,,,"{'Palkia': 1, 'Froslass': 1, 'Dialga': 1}"
airslash24111,[Gen 4] UBERS,3,2,1,2024-03-30 23:16:41,2024-03-30 23:40:32,,,,"{'Shaymin-Sky': 1, 'Deoxys-Attack': 1, 'Giratina-Origin': 1, 'Dialga': 2, 'Groudon': 2, 'Garchomp': 2, 'Bronzong': 1, 'Tyranitar': 1, 'Palkia': 1, 'Ho-Oh': 1, 'Latios': 1, 'Darkrai': 1, 'Kyogre': 1, 'Forretress': 1}"
airslash27482,[Gen 4] UBERS,1,0,1,2023-12-04 11:53:45,2023-12-04 11:53:45,,,,"{'Salamence': 1, 'Swampert': 1, 'Aggron': 1, 'Gyarados': 1, 'Gardevoir': 1}"
airslash82856,[Gen 4] UBERS,1,1,0,2017-06-19 04:44:47,2017-06-19 04:44:47,,,,"{'Jirachi': 1, 'Tyranitar': 1, 'Latias': 1, 'Kyogre': 1, 'Groudon': 1, 'Garchomp': 1}"
airslash83633,[Gen 4] UBERS,1,0,1,2024-01-13 12:20:20,2024-01-13 12:20:20,,,,"{'Latios': 1, 'Mewtwo': 1, 'Dialga': 1, 'Tyranitar': 1, 'Skarmory': 1, 'Groudon': 1}"
airslash97063,[Gen 4] UBERS,1,0,1,2018-02-14 05:06:33,2018-02-14 05:06:33,,,,"{'Deoxys-Attack': 1, 'Dialga': 1, 'Darkrai': 1, 'Lugia': 1, 'Kyogre': 1, 'Rayquaza': 1}"
airslash97710,[Gen 4] UBERS,1,0,1,2017-08-28 17:40:58,2017-08-28 17:40:58,,,,"{'Crobat': 1, 'Jolteon': 1, 'Roserade': 1, 'Tyranitar': 1, 'Blaziken': 1, 'Vaporeon': 1}"
alakazam36901,[Gen 4] UBERS,1,0,1,2020-08-28 02:40:23,2020-08-28 02:40:23,,,,"{'Hariyama': 1, 'Torterra': 1, 'Spiritomb': 1, 'Quagsire': 1, 'Registeel': 1, 'Umbreon': 1}"
alakazam42472,[Gen 4] UBERS,11,2,9,2014-07-13 13:54:16,2020-09-24 20:13:44,,,,"{'Jirachi': 9, 'Rayquaza': 7, 'Latias': 3, 'Skarmory': 2, 'Mewtwo': 1, 'Arceus': 1, 'Kabutops': 1, 'Kyogre': 2, 'Giratina-Origin': 3, 'Deoxys-Attack': 1, 'Tyranitar': 5, 'Palkia': 5, 'Garchomp': 1, 'Kingdra': 1, 'Bronzong': 4, 'Dialga': 5, 'Starmie': 1, 'Deoxys-Speed': 2, 'Darkrai': 2, 'Abomasnow': 1, 'Giratina': 1, 'Magnezone': 1, 'Tentacruel': 1, 'Latios': 1, 'Arceus-Fighting': 1}"
alakazam57294,[Gen 4] UBERS,15,9,6,2020-11-06 23:39:43,2025-04-06 03:02:13,,,,"{'Giratina-Origin': 8, 'Kabutops': 2, 'Froslass': 1, 'Dialga': 12, 'Latios': 1, 'Mewtwo': 4, 'Bronzong': 7, 'Skarmory': 1, 'Rayquaza': 3, 'Deoxys-Attack': 1, 'Darkrai': 4, 'Kyogre': 9, 'Palkia': 1, 'Garchomp': 1, 'Blissey': 3, 'Ho-Oh': 1, 'Forretress': 2, 'Groudon': 4, 'Jirachi': 2, 'Lucario': 1, 'Latias': 3, 'Tyranitar': 2, 'Giratina': 2, 'Cresselia': 1, 'Wobbuffet': 1, 'Shaymin-Sky': 2, 'Tentacruel': 1, 'Deoxys-Speed': 1}"
