name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
alakazammega8565,[Gen 2] NU,1,0,1,2020-08-21 16:24:03,2020-08-21 16:24:03,,,,"{'Sudowoodo': 1, 'Flareon': 1, 'Weezing': 1, 'Dewgong': 1, 'Primeape': 1, 'Shuckle': 1}"
altaria32948,[Gen 2] NU,9,3,6,2020-04-21 10:33:47,2022-11-05 21:48:51,,,,"{'Bayleef': 8, 'Wigglytuff': 9, 'Graveler': 8, 'Mantine': 8, 'Lickitung': 8, 'Shuckle': 8, 'Flareon': 1, 'Octillery': 1, 'Weezing': 1, 'Chinchou': 1, 'Magmar': 1}"
ambipom31371,[Gen 2] NU,1,0,1,2023-12-10 02:26:10,2023-12-10 02:26:10,,,,"{'Doduo': 1, 'Porygon': 1, 'Pineco': 1, 'Elekid': 1, 'Mankey': 1, 'Abra': 1}"
amnesia25800,[Gen 2] NU,38,15,23,2020-05-11 22:19:12,2020-08-27 21:49:14,,,,"{'Flareon': 19, 'Pineco': 10, 'Xatu': 35, 'Weezing': 13, 'Chinchou': 23, 'Magnemite': 12, 'Ninetales': 1, 'Stantler': 3, 'Octillery': 11, 'Magmar': 9, 'Tangela': 6, 'Ledian': 11, 'Rapidash': 11, 'Sneasel': 5, 'Lickitung': 8, 'Primeape': 8, 'Sunflora': 3, 'Seadra': 1, 'Hitmontop': 2, 'Flaaffy': 2, 'Azumarill': 3, 'Arbok': 5, 'Dugtrio': 3, 'Sudowoodo': 5, 'Cubone': 1, 'Porygon': 1, 'Wigglytuff': 1, 'Fearow': 2}"
amnesia56008,[Gen 2] NU,1,0,1,2019-10-01 11:43:37,2019-10-01 11:43:37,,,,"{'Voltorb': 1, 'Exeggcute': 1, 'Cubone': 1, 'Poliwrath': 1, 'Ariados': 1}"
amnesia86270,[Gen 2] NU,2,0,2,2024-03-11 01:27:05,2024-03-11 01:32:44,,,,"{'Ponyta': 2, 'Voltorb': 2, 'Doduo': 2, 'Staryu': 2, 'Cubone': 2, 'Drowzee': 2}"
ampharos18190,[Gen 2] NU,6,3,3,2024-03-05 19:28:03,2024-03-13 18:19:51,,,,"{'Staryu': 6, 'Houndour': 6, 'Elekid': 6, 'Mankey': 5, 'Diglett': 5, 'Doduo': 1, 'Porygon': 5}"
ampharos34384,[Gen 2] NU,1,0,1,2024-12-22 18:51:23,2024-12-22 18:51:23,,,,"{'Kingler': 1, 'Pineco': 1, 'Octillery': 1, 'Weezing': 1, 'Stantler': 1, 'Fearow': 1}"
aquajet31035,[Gen 2] NU,4,1,3,2023-06-09 19:31:23,2024-08-15 01:22:57,,,,"{'Porygon': 4, 'Hitmontop': 1, 'Wigglytuff': 4, 'Weezing': 4, 'Dewgong': 3, 'Persian': 3, 'Fearow': 2, 'Graveler': 1, 'Stantler': 1}"
aquaring45449,[Gen 2] NU,1,0,1,2020-03-16 03:41:39,2020-03-16 03:41:39,,,,"{'Kingler': 1, 'Venomoth': 1, 'Sneasel': 1, 'Ariados': 1, 'Primeape': 1, 'Shuckle': 1}"
arbok24041,[Gen 2] NU,3,0,3,2018-11-23 15:57:20,2018-11-23 22:05:25,,,,"{'Flareon': 2, 'Weezing': 3, 'Dugtrio': 2, 'Feraligatr': 2, 'Raichu': 3, 'Primeape': 2, 'Golduck': 1, 'Pineco': 1, 'Xatu': 1, 'Magmar': 1}"
arcanine15013,[Gen 2] NU,2,2,0,2018-11-11 17:32:33,2018-11-11 17:46:25,,,,"{'Venomoth': 2, 'Dugtrio': 2, 'Rapidash': 2, 'Sudowoodo': 2, 'Octillery': 1, 'Hitmonchan': 1}"
arceusground95568,[Gen 2] NU,1,1,0,2024-05-02 21:37:43,2024-05-02 21:37:43,,,,"{'Flareon': 1, 'Xatu': 1, 'Dragonair': 1, 'Dewgong': 1, 'Gloom': 1}"
arceussteel79571,[Gen 2] NU,1,0,1,2019-12-22 21:19:30,2019-12-22 21:19:30,,,,"{'Ninetales': 1, 'Azumarill': 1, 'Graveler': 1, 'Weezing': 1, 'Primeape': 1, 'Delibird': 1}"
arceuswater57688,[Gen 2] NU,17,12,5,2019-04-03 23:14:29,2024-11-03 15:47:45,,,,"{'Golduck': 4, 'Pineco': 8, 'Dugtrio': 3, 'Raichu': 3, 'Fearow': 1, 'Shuckle': 2, 'Venomoth': 2, 'Flareon': 6, 'Xatu': 8, 'Wigglytuff': 5, 'Graveler': 2, 'Dewgong': 2, 'Kingler': 7, 'Rapidash': 5, 'Dragonair': 1, 'Murkrow': 2, 'Magnemite': 3, 'Porygon': 3, 'Cubone': 2, 'Weezing': 5, 'Tangela': 4, 'Gloom': 3, 'Sudowoodo': 1, 'Chinchou': 1, 'Primeape': 4, 'Houndour': 1, 'Octillery': 2, 'Magmar': 2, 'Seadra': 1, 'Persian': 3, 'Ariados': 3, 'Golbat': 1, 'Poliwrath': 1}"
ariados65244,[Gen 2] NU,1,0,1,2019-06-20 01:09:57,2019-06-20 01:09:57,,,,"{'Exeggcute': 1, 'Cubone': 1, 'Dragonair': 1, 'Poliwrath': 1, 'Lickitung': 1, 'Ledian': 1}"
armaldo7268,[Gen 2] NU,3,1,2,2023-12-26 20:29:10,2024-02-26 19:22:10,,,,"{'Togetic': 2, 'Magby': 3, 'Bayleef': 2, 'Onix': 2, 'Croconaw': 3, 'Koffing': 2, 'Natu': 1, 'Smoochum': 1, 'Meowth': 1}"
armaldo75787,[Gen 2] NU,2,1,1,2023-02-12 14:44:23,2024-01-05 17:40:43,,,,"{'Togetic': 1, 'Magby': 2, 'Natu': 1, 'Smoochum': 2, 'Meowth': 1, 'Croconaw': 2, 'Ledyba': 1, 'Tentacool': 1, 'Weepinbell': 1}"
armthrust70480,[Gen 2] NU,1,0,1,2019-05-28 10:32:21,2019-05-28 10:32:21,,,,"{'Flareon': 1, 'Azumarill': 1, 'Poliwrath': 1, 'Arbok': 1, 'Raichu': 1, 'Tangela': 1}"
armthrust98225,[Gen 2] NU,3,1,2,2024-03-05 19:28:03,2024-03-05 19:45:35,,,,"{'Porygon': 2, 'Cubone': 1, 'Meowth': 1, 'Chinchou': 1, 'Magnemite': 1, 'Abra': 1, 'Staryu': 2, 'Pineco': 1, 'Houndour': 2, 'Elekid': 2, 'Mankey': 2, 'Diglett': 1, 'Voltorb': 1}"
aron10060,[Gen 2] NU,2,0,2,2020-01-31 02:51:20,2020-01-31 03:02:34,,,,"{'Venomoth': 2, 'Sudowoodo': 2, 'Rapidash': 2, 'Octillery': 2, 'Hitmonchan': 2, 'Dugtrio': 2}"
aron10883,[Gen 2] NU,1,0,1,2022-12-10 15:22:00,2022-12-10 15:22:00,,,,"{'Pineco': 1, 'Octillery': 1, 'Stantler': 1, 'Chinchou': 1, 'Persian': 1, 'Fearow': 1}"
aron12824,[Gen 2] NU,1,0,1,2018-05-15 17:44:28,2018-05-15 17:44:28,,,,"{'Pineco': 1, 'Raticate': 1, 'Haunter': 1, 'Mr. Mime': 1, 'Dugtrio': 1, 'Persian': 1}"
aron31863,[Gen 2] NU,1,0,1,2020-05-20 02:28:20,2020-05-20 02:28:20,,,,"{""Farfetch'D"": 1, 'Hitmonchan': 1, 'Arbok': 1, 'Wobbuffet': 1, 'Dugtrio': 1, 'Ariados': 1}"
articuno75579,[Gen 2] NU,75,49,26,2023-01-30 21:49:04,2025-05-25 15:42:08,,,,"{'Hitmontop': 2, 'Wigglytuff': 9, 'Mantine': 1, 'Pineco': 41, 'Xatu': 35, 'Weezing': 44, 'Dewgong': 25, 'Persian': 9, 'Primeape': 31, 'Rapidash': 9, 'Octillery': 40, 'Stantler': 26, 'Porygon': 13, 'Sudowoodo': 4, 'Pupitar': 10, 'Fearow': 17, 'Lickitung': 4, 'Dugtrio': 12, 'Ninetales': 13, 'Omastar': 1, 'Chinchou': 3, 'Vileplume': 7, 'Flareon': 11, 'Graveler': 17, 'Pidgeot': 6, 'Kingler': 8, 'Exeggcute': 4, 'Magnemite': 3, 'Dragonair': 3, 'Dunsparce': 3, 'Hitmonlee': 3, 'Magmar': 3, 'Sneasel': 1, 'Magby': 1, 'Bayleef': 2, 'Onix': 1, 'Croconaw': 1, 'Tentacool': 1, 'Koffing': 1, 'Ledian': 1, 'Hitmonchan': 1, 'Shuckle': 1, 'Gloom': 4, 'Houndour': 1}"
assist74543,[Gen 2] NU,1,1,0,2018-05-13 18:41:18,2018-05-13 18:41:18,,,,"{'Seadra': 1, 'Haunter': 1, 'Fearow': 1, 'Pineco': 1}"
assist83072,[Gen 2] NU,1,0,1,2022-02-04 21:32:16,2022-02-04 21:32:16,,,,"{'Porygon': 1, 'Xatu': 1, 'Octillery': 1, 'Flaaffy': 1, 'Houndour': 1, 'Dugtrio': 1}"
astonish32045,[Gen 2] NU,20,4,16,2023-04-27 01:19:30,2025-03-01 23:28:43,,,,"{""Farfetch'D"": 2, 'Octillery': 6, 'Stantler': 6, 'Dugtrio': 3, 'Fearow': 5, 'Seadra': 3, 'Magcargo': 3, 'Hitmontop': 3, 'Elekid': 5, 'Murkrow': 3, 'Furret': 2, 'Pineco': 6, 'Xatu': 4, 'Flareon': 1, 'Wigglytuff': 1, 'Delibird': 2, 'Venomoth': 2, 'Machoke': 2, 'Noctowl': 1, 'Bayleef': 2, 'Weezing': 4, 'Graveler': 1, 'Aipom': 2, 'Chinchou': 2, 'Dewgong': 2, 'Cubone': 3, 'Ninetales': 1, 'Shuckle': 1, 'Drowzee': 1, 'Seaking': 1, 'Eevee': 2, 'Ariados': 2, 'Porygon': 1, 'Togetic': 3, 'Magby': 3, 'Onix': 3, 'Nidorino': 2, 'Nidorina': 2, 'Croconaw': 3, 'Tangela': 1, 'Ledyba': 1, 'Tentacool': 1, 'Rapidash': 2, 'Pupitar': 1, 'Voltorb': 1, 'Poliwhirl': 1, 'Abra': 1, 'Sunflora': 1, 'Persian': 1, 'Primeape': 1}"
astonish72019,[Gen 2] NU,14,5,9,2020-06-17 02:20:22,2020-08-26 01:29:19,,,,"{'Kingler': 6, 'Dunsparce': 13, 'Xatu': 8, 'Octillery': 5, 'Lickitung': 6, 'Magnemite': 13, 'Arbok': 6, 'Wigglytuff': 6, 'Venomoth': 3, 'Ledian': 2, 'Doduo': 1, 'Machop': 1, 'Poliwag': 1, 'Sandshrew': 1, 'Elekid': 1, 'Drowzee': 1, 'Mantine': 1}"
attackorder56665,[Gen 2] NU,1,1,0,2023-02-05 21:30:44,2023-02-05 21:30:44,,,,"{'Pineco': 1, 'Xatu': 1, 'Weezing': 1, 'Dewgong': 1, 'Primeape': 1, 'Fearow': 1}"
attract39347,[Gen 2] NU,1,0,1,2018-11-07 17:32:46,2018-11-07 17:32:46,,,,"{'Kingler': 1, 'Sunflora': 1, 'Magcargo': 1, 'Dunsparce': 1, 'Mantine': 1, 'Raichu': 1}"
attract79434,[Gen 2] NU,2,0,2,2022-08-28 02:19:55,2022-08-28 02:32:13,,,,"{'Kingler': 2, 'Rapidash': 1, 'Pineco': 2, 'Xatu': 2, 'Stantler': 1, 'Dugtrio': 1, 'Weezing': 1, 'Primeape': 1, 'Fearow': 1}"
aurasphere26323,[Gen 2] NU,1,0,1,2019-05-20 01:59:08,2019-05-20 01:59:08,,,,"{'Rapidash': 1, 'Pineco': 1, 'Xatu': 1, 'Poliwrath': 1, 'Dugtrio': 1, 'Fearow': 1}"
aurasphere76841,[Gen 2] NU,1,1,0,2023-12-19 23:59:18,2023-12-19 23:59:18,,,,"{'Fearow': 1, ""Farfetch'D"": 1, 'Wigglytuff': 1, 'Dragonair': 1}"
avalanche55702,[Gen 2] NU,14,11,3,2018-11-28 19:09:17,2018-12-01 23:44:39,,,,"{'Pidgeot': 14, 'Pineco': 9, 'Weezing': 6, 'Dugtrio': 2, 'Feraligatr': 7, 'Raichu': 13, 'Wigglytuff': 10, 'Hitmonlee': 5, 'Primeape': 5}"
azelf61448,[Gen 2] NU,1,1,0,2023-01-28 06:54:05,2023-01-28 06:54:05,,,,"{'Sudowoodo': 1, 'Pineco': 1, 'Octillery': 1, 'Dugtrio': 1, 'Fearow': 1}"
azelf79981,[Gen 2] NU,3,1,2,2020-07-14 19:20:31,2020-07-31 23:40:43,,,,"{'Sudowoodo': 3, 'Xatu': 3, 'Mantine': 3, 'Primeape': 2, 'Dugtrio': 3, 'Tangela': 3}"
bagon92667,[Gen 2] NU,1,0,1,2020-06-17 02:20:22,2020-06-17 02:20:22,,,,"{'Ninetales': 1, 'Arbok': 1, 'Dewgong': 1, 'Dugtrio': 1, 'Ditto': 1, 'Fearow': 1}"
baltoy65440,[Gen 2] NU,1,0,1,2019-12-25 04:49:26,2019-12-25 04:49:26,,,,"{'Flareon': 1, 'Xatu': 1, 'Octillery': 1, 'Wigglytuff': 1, 'Weezing': 1, 'Graveler': 1}"
baltoy77606,[Gen 2] NU,1,0,1,2024-02-18 19:07:30,2024-02-18 19:07:30,,,,"{'Staryu': 1, 'Porygon': 1, 'Elekid': 1, 'Chinchou': 1, 'Diglett': 1, 'Paras': 1}"
barboach11830,[Gen 2] NU,2,0,2,2022-09-01 18:18:56,2022-09-01 18:32:37,,,,"{'Pineco': 2, 'Xatu': 2, 'Octillery': 1, 'Dugtrio': 2, 'Persian': 1, 'Magmar': 1, 'Rapidash': 1, 'Wigglytuff': 1, 'Primeape': 1}"
barboach88300,[Gen 2] NU,1,0,1,2024-03-08 02:56:45,2024-03-08 02:56:45,,,,"{'Magby': 1, 'Staryu': 1, 'Porygon': 1, 'Cubone': 1, 'Elekid': 1, 'Abra': 1}"
batonpass53541,[Gen 2] NU,1,0,1,2023-10-21 15:39:23,2023-10-21 15:39:23,,,,"{'Sudowoodo': 1, 'Xatu': 1, 'Octillery': 1, 'Gloom': 1, 'Magnemite': 1, 'Primeape': 1}"
beldum79475,[Gen 2] NU,1,1,0,2019-03-05 12:55:53,2019-03-05 12:55:53,,,,"{'Xatu': 1, 'Weezing': 1, 'Graveler': 1, 'Lickitung': 1, 'Raichu': 1}"
belueberry81130,[Gen 2] NU,5,2,3,2023-01-29 20:36:22,2023-02-26 18:53:05,,,,"{'Togetic': 5, 'Magby': 4, 'Bayleef': 4, 'Onix': 4, 'Croconaw': 5, 'Tentacool': 1, 'Doduo': 2, 'Smoochum': 3, 'Weepinbell': 1, 'Dratini': 1}"
bibarel19063,[Gen 2] NU,4,4,0,2025-01-19 16:01:21,2025-04-06 13:13:09,,,,"{'Rapidash': 4, 'Sudowoodo': 2, 'Pineco': 4, 'Xatu': 4, 'Octillery': 4, 'Primeape': 4, 'Persian': 2}"
bide54382,[Gen 2] NU,2,2,0,2020-08-25 13:35:56,2020-08-25 13:48:26,,,,"{'Dunsparce': 2, 'Pidgeot': 1, 'Houndour': 1, 'Wigglytuff': 1, 'Weezing': 1, 'Stantler': 1}"
bide8530,[Gen 2] NU,1,0,1,2020-08-22 01:33:12,2020-08-22 01:33:12,,,,"{'Noctowl': 1, 'Hitmonchan': 1, 'Sneasel': 1, 'Clefairy': 1, 'Dugtrio': 1, 'Shuckle': 1}"
bidoof82933,[Gen 2] NU,2,0,2,2020-01-09 03:57:07,2020-01-09 04:10:50,,,,"{'Pineco': 2, 'Dugtrio': 2, 'Dewgong': 2, 'Primeape': 2, 'Magmar': 2, 'Fearow': 2}"
bitterberry84865,[Gen 2] NU,1,0,1,2020-08-01 01:56:07,2020-08-01 01:56:07,,,,"{'Kingler': 1, 'Flareon': 1, 'Dewgong': 1, 'Hitmonlee': 1, 'Raichu': 1, 'Primeape': 1}"
blacksludge18509,[Gen 2] NU,2,2,0,2018-05-13 18:43:56,2018-05-13 20:48:05,1000.0,1000.0,[1000.0],"{'Hitmontop': 2, 'Haunter': 2, 'Mr. Mime': 1, 'Dewgong': 2, 'Pikachu': 1, 'Lickitung': 1}"
blastburn32091,[Gen 2] NU,1,0,1,2019-05-20 02:44:14,2019-05-20 02:44:14,,,,"{'Pineco': 1, 'Xatu': 1, 'Poliwrath': 1, 'Dugtrio': 1, 'Raichu': 1, 'Shuckle': 1}"
blastburn3217,[Gen 2] NU,1,1,0,2019-12-25 04:49:26,2019-12-25 04:49:26,,,,"{'Dunsparce': 1, 'Graveler': 1, 'Stantler': 1, 'Dewgong': 1, 'Fearow': 1, 'Delibird': 1}"
blastburn84594,[Gen 2] NU,5,3,2,2018-11-23 17:59:24,2018-11-29 22:23:09,,,,"{'Venomoth': 1, 'Dugtrio': 2, 'Persian': 1, 'Hitmonlee': 1, 'Ledian': 1, 'Fearow': 4, 'Kingler': 1, 'Pineco': 4, 'Cubone': 2, 'Lickitung': 2, 'Raichu': 4, 'Poliwrath': 2, 'Primeape': 1, 'Sudowoodo': 1, 'Feraligatr': 1, 'Parasect': 1, 'Octillery': 1}"
blaze75887,[Gen 2] NU,2,2,0,2019-10-15 21:45:20,2019-10-21 00:22:48,,,,"{'Octillery': 1, 'Weezing': 1, 'Dugtrio': 2, 'Persian': 1, 'Raichu': 1, 'Tangela': 1, 'Kingler': 1, 'Raticate': 1}"
blazekick42234,[Gen 2] NU,1,0,1,2020-05-30 20:44:26,2020-05-30 20:44:26,,,,"{'Kingler': 1, 'Dunsparce': 1, 'Xatu': 1, 'Octillery': 1, 'Lickitung': 1, 'Magnemite': 1}"
blaziken67392,[Gen 2] NU,1,1,0,2022-06-12 23:38:05,2022-06-12 23:38:05,,,,"{'Kingler': 1, 'Porygon': 1, 'Xatu': 1, 'Weezing': 1, 'Dragonair': 1}"
blizzard6066,[Gen 2] NU,1,0,1,2018-11-24 13:26:04,2018-11-24 13:26:04,1000.0,1000.0,[1000.0],"{'Sunflora': 1, 'Flareon': 1, 'Pineco': 1, 'Octillery': 1, 'Sneasel': 1}"
blizzard81233,[Gen 2] NU,1,1,0,2023-01-22 19:06:49,2023-01-22 19:06:49,,,,"{'Togetic': 1, 'Magby': 1, 'Bayleef': 1, 'Smoochum': 1, 'Croconaw': 1, 'Koffing': 1}"
bodyslam85384,[Gen 2] NU,1,1,0,2019-12-31 21:51:18,2019-12-31 21:51:18,,,,"{'Pineco': 1, 'Xatu': 1, 'Weezing': 1, 'Graveler': 1, 'Dugtrio': 1, 'Fearow': 1}"
bonemerang32569,[Gen 2] NU,3,1,2,2024-01-12 21:39:41,2024-01-12 22:03:51,,,,"{'Staryu': 1, 'Porygon': 3, 'Diglett': 2, 'Slowpoke': 1, 'Abra': 3, 'Doduo': 2, 'Cubone': 1, 'Chinchou': 1, 'Magnemite': 2, 'Houndour': 1}"
bonemerang45480,[Gen 2] NU,6,3,3,2018-11-27 00:14:21,2018-12-10 13:11:08,,,,"{'Wigglytuff': 2, 'Graveler': 6, 'Arbok': 3, 'Ivysaur': 3, 'Lickitung': 3, 'Feraligatr': 6, 'Pineco': 3, 'Xatu': 3, 'Weezing': 3, 'Raichu': 3}"
bonsly23037,[Gen 2] NU,1,0,1,2019-04-28 20:00:17,2019-04-28 20:00:17,,,,"{'Rapidash': 1, 'Pineco': 1, 'Exeggcute': 1, 'Poliwrath': 1, 'Raichu': 1, 'Gastly': 1}"
bonsly59503,[Gen 2] NU,3,2,1,2024-03-20 20:35:54,2024-03-30 01:35:45,,,,"{'Machoke': 1, 'Pineco': 3, 'Xatu': 3, 'Houndour': 1, 'Chinchou': 2, 'Fearow': 2, 'Ninetales': 1, 'Dewgong': 1, 'Hitmonlee': 2, 'Weezing': 1, 'Magmar': 1}"
bounce83432,[Gen 2] NU,1,1,0,2020-02-24 04:53:04,2020-02-24 04:53:04,,,,"{'Seaking': 1, 'Dugtrio': 1, 'Hitmonlee': 1, 'Tangela': 1, 'Magmar': 1, 'Fearow': 1}"
brickbreak25862,[Gen 2] NU,1,1,0,2018-11-08 13:40:57,2018-11-08 13:40:57,1037.0,1037.0,[1037.0],"{'Venomoth': 1, 'Machoke': 1, 'Flareon': 1, 'Cubone': 1, 'Aipom': 1, 'Raichu': 1}"
brightpowder1774,[Gen 2] NU,5,4,1,2020-04-18 00:31:09,2020-10-19 21:26:33,,,,"{'Flareon': 1, 'Xatu': 2, 'Dragonair': 3, 'Dewgong': 1, 'Chinchou': 2, 'Corsola': 1, 'Pidgeot': 2, 'Pineco': 1, 'Sneasel': 1, 'Primeape': 1, 'Gastly': 2, 'Voltorb': 1, 'Kingler': 2, 'Dunsparce': 1, 'Rapidash': 1, 'Hitmonlee': 1, 'Noctowl': 1, 'Sunflora': 1, 'Hitmontop': 1, 'Flaaffy': 1, 'Arbok': 1}"
bronzong70090,[Gen 2] NU,3,1,2,2018-11-11 17:36:56,2018-11-16 15:31:51,,,,"{'Weezing': 3, 'Dugtrio': 3, 'Hitmonlee': 3, 'Feraligatr': 3, 'Raichu': 3, 'Magmar': 2, 'Rapidash': 1}"
bubble70907,[Gen 2] NU,1,0,1,2020-06-17 02:21:34,2020-06-17 02:21:34,,,,"{'Pidgeot': 1, 'Dunsparce': 1, 'Houndour': 1, 'Wigglytuff': 1, 'Weezing': 1, 'Stantler': 1}"
bug12723,[Gen 2] NU,1,1,0,2020-08-24 17:18:50,2020-08-24 17:18:50,,,,"{'Venomoth': 1, 'Arbok': 1, 'Dewgong': 1, 'Persian': 1, 'Magmar': 1, 'Fearow': 1}"
bug29229,[Gen 2] NU,2,0,2,2025-01-25 02:07:19,2025-01-25 02:16:55,,,,"{'Doduo': 1, 'Porygon': 1, 'Onix': 1, 'Cubone': 1, 'Elekid': 1, 'Abra': 1, 'Ponyta': 1, 'Magby': 1, 'Chikorita': 1, 'Pineco': 1, 'Rhyhorn': 1, 'Houndour': 1}"
bug99182,[Gen 2] NU,5,4,1,2018-11-17 23:42:54,2018-11-24 00:25:42,,,,"{'Porygon': 1, 'Rapidash': 4, 'Weezing': 1, 'Primeape': 1, 'Feraligatr': 2, 'Tangela': 4, 'Xatu': 3, 'Hitmontop': 2, 'Lickitung': 3, 'Pidgeot': 1, 'Ninetales': 1, 'Dragonair': 1, 'Dugtrio': 3, 'Delibird': 1}"
bulletseed14964,[Gen 2] NU,1,1,0,2024-01-14 21:33:08,2024-01-14 21:33:08,,,,"{'Seadra': 1, 'Venomoth': 1, 'Magcargo': 1, 'Noctowl': 1, 'Flaaffy': 1, 'Delibird': 1}"
buneary57593,[Gen 2] NU,21,10,11,2023-04-17 15:26:26,2024-05-05 22:36:20,,,,"{'Octillery': 8, 'Weezing': 10, 'Graveler': 5, 'Stantler': 5, 'Furret': 3, 'Fearow': 4, 'Pineco': 8, 'Xatu': 9, 'Wigglytuff': 2, 'Magnemite': 2, 'Chinchou': 1, 'Pupitar': 2, 'Seadra': 2, 'Magcargo': 1, 'Hitmontop': 3, 'Murkrow': 2, 'Drowzee': 1, 'Tangela': 3, 'Porygon': 4, 'Flareon': 3, 'Dewgong': 7, 'Primeape': 4, 'Togetic': 1, 'Magby': 3, 'Mareep': 1, 'Smoochum': 1, 'Dratini': 1, 'Croconaw': 3, 'Kingler': 2, 'Dugtrio': 2, 'Voltorb': 1, 'Venomoth': 1, 'Elekid': 1, 'Abra': 1, 'Ninetales': 1, 'Dunsparce': 1, 'Gloom': 2, 'Sunflora': 1, 'Rhyhorn': 1, 'Bayleef': 1, 'Grimer': 2, 'Onix': 2, 'Yanma': 1, 'Sudowoodo': 3, 'Seel': 1, 'Koffing': 1, 'Houndour': 1}"
burntberry44446,[Gen 2] NU,1,0,1,2018-05-06 02:21:03,2018-05-06 02:21:03,,,,"{'Pidgeot': 1, 'Azumarill': 1, 'Mr. Mime': 1, 'Dugtrio': 1, 'Lickitung': 1, 'Persian': 1}"
