name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
acupressure4799,[Gen 1] UBERS,1,0,1,2019-06-06 14:58:52,2019-06-06 14:58:52,,,,"{'Gengar': 1, 'Mew': 1, 'Articuno': 1, 'Moltres': 1, 'Mewtwo': 1}"
acupressure5238,[Gen 1] UBERS,3,2,1,2018-02-10 20:40:34,2019-02-11 05:39:48,,,,"{'Jynx': 3, 'Mew': 3, 'Exeggutor': 3, 'Slowbro': 3, 'Mewtwo': 3, 'Chansey': 3}"
adamantorb20174,[Gen 1] UBERS,1,1,0,2017-07-12 07:38:09,2017-07-12 07:38:09,,,,"{'Mew': 1, 'Ditto': 1, 'Articuno': 1, 'Zapdos': 1, 'Mewtwo': 1}"
adamantorb53913,[Gen 1] UBERS,5,2,3,2024-08-08 03:13:18,2024-08-28 04:06:06,1000.0,1013.0,"[1000.0, 1000.0, 1000.0, 1013.0, 1000.0]","{'Mew': 4, 'Exeggutor': 5, 'Snorlax': 3, 'Tauros': 5, 'Mewtwo': 5, 'Chansey': 4, 'Alakazam': 2}"
adaptability26680,[Gen 1] UBERS,1,0,1,2019-08-26 19:50:19,2019-08-26 19:50:19,,,,"{'Jynx': 1, 'Mew': 1, 'Slowbro': 1, 'Snorlax': 1, 'Mewtwo': 1}"
adaptability4411,[Gen 1] UBERS,1,0,1,2019-04-27 21:53:34,2019-04-27 21:53:34,,,,"{'Jynx': 1, 'Mew': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
adaptability45192,[Gen 1] UBERS,26,18,8,2022-10-09 14:35:35,2023-10-28 14:47:37,,,,"{'Gengar': 6, 'Mew': 22, 'Exeggutor': 15, 'Snorlax': 26, 'Mewtwo': 26, 'Chansey': 24, 'Tauros': 11, 'Zapdos': 7, 'Slowbro': 3, 'Jynx': 3, 'Rhydon': 5, 'Alakazam': 1, 'Starmie': 2, 'Dragonite': 1}"
adaptability73331,[Gen 1] UBERS,1,0,1,2020-08-23 17:39:19,2020-08-23 17:39:19,,,,"{'Mew': 1, 'Golduck': 1, 'Tauros': 1, 'Mewtwo': 1, 'Alakazam': 1, 'Chansey': 1}"
aeroblast62938,[Gen 1] UBERS,8,4,4,2024-06-10 23:43:08,2024-06-18 00:35:49,,,,"{'Gengar': 4, 'Mew': 8, 'Slowbro': 6, 'Snorlax': 7, 'Mewtwo': 8, 'Chansey': 7, 'Jynx': 3, 'Exeggutor': 2, 'Tauros': 1, 'Zapdos': 1}"
aeroblast79486,[Gen 1] UBERS,6,5,1,2024-08-11 23:11:05,2024-08-13 00:09:46,1038.0,1127.0,"[1038.0, 1072.0, 1062.0, 1080.0, 1127.0, 1054.0]","{'Onix': 6, 'Jynx': 6, 'Mew': 6, 'Beedrill': 6, 'Snorlax': 6, 'Mewtwo': 6}"
aeroblast8709,[Gen 1] UBERS,15,10,5,2024-06-23 20:18:22,2024-11-03 20:41:38,,,,"{'Cloyster': 2, 'Mew': 15, 'Exeggutor': 6, 'Zapdos': 5, 'Alakazam': 3, 'Jynx': 7, 'Snorlax': 12, 'Tauros': 8, 'Mewtwo': 14, 'Moltres': 1, 'Gengar': 3, 'Starmie': 2, 'Victreebel': 1, 'Slowbro': 2, 'Aerodactyl': 1, 'Chansey': 2, 'Jolteon': 2}"
aerodactyl19022,[Gen 1] UBERS,1,0,1,2025-03-31 17:03:42,2025-03-31 17:03:42,,,,"{'Gengar': 1, 'Snorlax': 1, 'Mewtwo': 1}"
aerodactyl20537,[Gen 1] UBERS,1,0,1,2017-01-02 02:56:35,2017-01-02 02:56:35,,,,"{'Mew': 1, 'Articuno': 1, 'Zapdos': 1, 'Mewtwo': 1, 'Moltres': 1, 'Dragonite': 1}"
aerodactyl37101,[Gen 1] UBERS,1,0,1,2020-06-22 11:34:22,2020-06-22 11:34:22,1000.0,1000.0,[1000.0],"{'Gengar': 1, 'Arcanine': 1, 'Zapdos': 1, 'Lapras': 1, 'Mewtwo': 1, 'Rhydon': 1}"
aftermath1308,[Gen 1] UBERS,2,2,0,2019-05-07 20:28:48,2019-05-07 22:05:06,,,,"{'Gengar': 1, 'Mew': 1, 'Snorlax': 1, 'Mewtwo': 2, 'Chansey': 1}"
aftermath21478,[Gen 1] UBERS,2,0,2,2016-04-02 21:55:19,2016-04-02 22:03:58,,,,"{'Mew': 2, 'Starmie': 2, 'Snorlax': 2, 'Tauros': 2, 'Alakazam': 2, 'Chansey': 2}"
aftermath92404,[Gen 1] UBERS,1,0,1,2024-08-12 16:57:47,2024-08-12 16:57:47,1000.0,1000.0,[1000.0],"{'Jolteon': 1, 'Mew': 1, 'Starmie': 1, 'Mewtwo': 1, 'Rhydon': 1, 'Chansey': 1}"
aggron30439,[Gen 1] UBERS,2,0,2,2023-06-05 05:06:42,2023-06-05 05:17:57,,,,"{'Mew': 2, 'Exeggutor': 1, 'Slowbro': 1, 'Snorlax': 2, 'Mewtwo': 2, 'Chansey': 2, 'Gengar': 1, 'Zapdos': 1}"
aggron60452,[Gen 1] UBERS,30,20,10,2017-04-05 20:44:22,2019-07-21 09:30:04,,,,"{'Mew': 26, 'Exeggutor': 12, 'Slowbro': 25, 'Tauros': 4, 'Mewtwo': 19, 'Chansey': 26, 'Gengar': 18, 'Snorlax': 17, 'Zapdos': 8, 'Jolteon': 1, 'Alakazam': 1, 'Jynx': 1, 'Electrode': 1}"
aggron77866,[Gen 1] UBERS,2,2,0,2023-12-28 20:46:34,2023-12-28 20:59:01,,,,"{'Gengar': 1, 'Mew': 2, 'Zapdos': 1, 'Snorlax': 2, 'Mewtwo': 2, 'Chansey': 2, 'Exeggutor': 1, 'Tauros': 1}"
agility10167,[Gen 1] UBERS,1,1,0,2018-04-06 02:31:22,2018-04-06 02:31:22,,,,{'Ditto': 1}
agility22656,[Gen 1] UBERS,1,1,0,2024-01-30 04:34:30,2024-01-30 04:34:30,,,,"{'Jolteon': 1, 'Mew': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
agility42543,[Gen 1] UBERS,1,1,0,2016-01-23 23:46:56,2016-01-23 23:46:56,,,,"{'Clefable': 1, 'Alakazam': 1, 'Chansey': 1}"
agility81333,[Gen 1] UBERS,1,0,1,2024-08-30 20:04:21,2024-08-30 20:04:21,1127.0,1127.0,[1127.0],"{'Gengar': 1, 'Mew': 1, 'Exeggutor': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
aipom12626,[Gen 1] UBERS,1,1,0,2018-10-02 00:36:02,2018-10-02 00:36:02,,,,"{'Marowak': 1, 'Scyther': 1, 'Charizard': 1, 'Flareon': 1, 'Electrode': 1, 'Gyarados': 1}"
aipom40883,[Gen 1] UBERS,1,0,1,2018-09-02 15:01:38,2018-09-02 15:01:38,,,,"{'Gengar': 1, 'Mew': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Chansey': 1}"
aircutter22578,[Gen 1] UBERS,2,1,1,2020-07-22 20:39:42,2020-08-25 01:39:15,,,,"{'Mew': 2, 'Articuno': 2, 'Slowbro': 1, 'Pidgeot': 1, 'Mewtwo': 1}"
aircutter66087,[Gen 1] UBERS,18,10,8,2024-08-04 14:46:35,2024-08-29 22:45:21,1000.0,1197.0,"[1000.0, 1088.0, 1141.0, 1172.0, 1040.0, 1077.0, 1080.0, 1098.0, 1099.0, 1180.0, 1000.0, 1065.0, 1090.0, 1013.0, 1120.0, 1161.0, 1100.0, 1197.0]","{'Jolteon': 10, 'Jynx': 7, 'Mew': 16, 'Snorlax': 14, 'Parasect': 2, 'Mewtwo': 17, 'Beedrill': 5, 'Vaporeon': 2, 'Hypno': 3, 'Exeggutor': 4, 'Electrode': 7, 'Moltres': 4, 'Tauros': 3, 'Persian': 3, 'Chansey': 4, 'Sandslash': 1, 'Aerodactyl': 1}"
airlock38649,[Gen 1] UBERS,1,0,1,2019-09-22 20:11:39,2019-09-22 20:11:39,,,,"{'Mew': 1, 'Chansey': 1, 'Slowbro': 1, 'Jynx': 1}"
airslash63871,[Gen 1] UBERS,9,7,2,2018-06-01 21:28:24,2018-06-09 14:02:11,1000.0,1123.0,"[1011.0, 1000.0, 1010.0, 1000.0, 1116.0, 1123.0, 1000.0, 1000.0, 1000.0]","{'Gengar': 9, 'Mew': 6, 'Exeggutor': 9, 'Snorlax': 8, 'Mewtwo': 9, 'Dragonite': 9}"
airslash90186,[Gen 1] UBERS,1,0,1,2019-09-02 20:35:21,2019-09-02 20:35:21,,,,"{'Gengar': 1, 'Jolteon': 1, 'Mew': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Rhydon': 1}"
alakazam8068,[Gen 1] UBERS,16,7,9,2023-02-07 02:03:05,2024-08-08 02:58:38,1057.0,1057.0,[1057.0],"{'Mew': 16, 'Snorlax': 14, 'Tauros': 14, 'Hypno': 7, 'Mewtwo': 16, 'Chansey': 12, 'Jolteon': 3, 'Gengar': 2, 'Lapras': 2, 'Persian': 2, 'Exeggutor': 4, 'Slowbro': 4}"
alakazam91495,[Gen 1] UBERS,1,0,1,2020-01-16 20:07:29,2020-01-16 20:07:29,,,,"{'Growlithe': 1, 'Gloom': 1, 'Butterfree': 1, 'Arbok': 1, 'Pidgeotto': 1, 'Venonat': 1}"
alakazammega92046,[Gen 1] UBERS,2,1,1,2024-08-12 02:53:59,2024-08-21 02:55:30,1000.0,1014.0,"[1000.0, 1014.0]","{'Jolteon': 2, 'Mew': 2, 'Ditto': 2, 'Tauros': 2, 'Mewtwo': 2, 'Chansey': 2}"
altaria73202,[Gen 1] UBERS,3,1,2,2018-11-15 06:24:07,2020-06-02 15:09:51,,,,"{'Jynx': 1, 'Mew': 2, 'Zapdos': 1, 'Snorlax': 2, 'Mewtwo': 2, 'Chansey': 1, 'Slowbro': 2, 'Exeggutor': 1, 'Tauros': 1}"
ambipom13450,[Gen 1] UBERS,3,1,2,2024-02-20 21:13:26,2024-02-20 21:29:31,,,,"{'Gengar': 1, 'Jynx': 2, 'Mew': 3, 'Snorlax': 3, 'Tauros': 3, 'Mewtwo': 3, 'Slowbro': 1, 'Exeggutor': 1, 'Dragonite': 1}"
amnesia25800,[Gen 1] UBERS,41,18,23,2020-06-07 08:33:57,2025-02-28 01:45:31,1069.0,1390.0,"[1121.0, 1128.0, 1202.0, 1200.0, 1238.0, 1069.0, 1390.0]","{'Mew': 36, 'Slowbro': 13, 'Snorlax': 36, 'Alakazam': 5, 'Mewtwo': 39, 'Chansey': 28, 'Gengar': 20, 'Exeggutor': 28, 'Tauros': 8, 'Golem': 4, 'Zapdos': 6, 'Starmie': 2, 'Jynx': 2, 'Rhydon': 3, 'Victreebel': 1, 'Jolteon': 2}"
amnesia47509,[Gen 1] UBERS,1,0,1,2017-10-23 01:35:05,2017-10-23 01:35:05,,,,"{'Mew': 1, 'Slowbro': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
amnesia63784,[Gen 1] UBERS,10,6,4,2018-11-23 03:22:11,2018-11-29 02:46:11,,,,"{'Mew': 8, 'Victreebel': 10, 'Nidoking': 4, 'Golem': 10, 'Electabuzz': 9, 'Gyarados': 10, 'Ninetales': 3}"
amnesia8036,[Gen 1] UBERS,2,0,2,2020-06-13 17:36:28,2020-06-13 17:40:13,,,,"{'Jynx': 1, 'Mew': 2, 'Zapdos': 1, 'Mewtwo': 1, 'Golem': 1, 'Chansey': 2, 'Gengar': 1, 'Slowbro': 1}"
amnesia80899,[Gen 1] UBERS,1,1,0,2023-12-09 05:40:02,2023-12-09 05:40:02,,,,"{'Gengar': 1, 'Mew': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1}"
ampharos94643,[Gen 1] UBERS,1,0,1,2025-03-30 13:35:38,2025-03-30 13:35:38,,,,"{'Dodrio': 1, 'Gengar': 1, 'Raticate': 1, 'Starmie': 1, 'Pinsir': 1, 'Raichu': 1}"
angaskhanmega48559,[Gen 1] UBERS,1,0,1,2020-02-10 15:33:59,2020-02-10 15:33:59,,,,"{'Gengar': 1, 'Kingler': 1, 'Venusaur': 1, 'Zapdos': 1, 'Snorlax': 1, 'Mewtwo': 1}"
angaskhanmega50753,[Gen 1] UBERS,1,1,0,2018-06-11 16:04:15,2018-06-11 16:04:15,1030.0,1030.0,[1030.0],"{'Gengar': 1, 'Mew': 1, 'Zapdos': 1, 'Snorlax': 1, 'Hitmonlee': 1, 'Mewtwo': 1}"
angaskhanmega75291,[Gen 1] UBERS,1,1,0,2015-06-29 21:43:01,2015-06-29 21:43:01,,,,"{'Mew': 1, 'Exeggutor': 1, 'Slowbro': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Chansey': 1}"
angerpoint56197,[Gen 1] UBERS,1,0,1,2019-12-16 01:07:45,2019-12-16 01:07:45,,,,"{'Tauros': 1, 'Exeggutor': 1, 'Alakazam': 1}"
anorith72635,[Gen 1] UBERS,1,1,0,2020-06-07 07:33:26,2020-06-07 07:33:26,1000.0,1000.0,[1000.0],"{'Slowbro': 1, 'Vaporeon': 1, 'Mewtwo': 1, 'Rhydon': 1, 'Tauros': 1, 'Chansey': 1}"
anticipation18367,[Gen 1] UBERS,1,0,1,2024-08-30 11:07:32,2024-08-30 11:07:32,,,,"{'Gengar': 1, 'Mew': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1}"
anticipation69983,[Gen 1] UBERS,5,3,2,2020-01-12 04:50:00,2020-02-02 03:31:33,,,,"{'Arcanine': 5, 'Exeggutor': 4, 'Alakazam': 3, 'Rhydon': 4, 'Gyarados': 5, 'Pidgeot': 1}"
apicotberry12271,[Gen 1] UBERS,1,0,1,2020-03-30 15:17:03,2020-03-30 15:17:03,,,,"{'Jolteon': 1, 'Jynx': 1, 'Mew': 1, 'Exeggutor': 1, 'Slowbro': 1, 'Chansey': 1}"
apicotberry23574,[Gen 1] UBERS,1,1,0,2020-05-23 01:30:49,2020-05-23 01:30:49,,,,"{'Arcanine': 1, 'Snorlax': 1, 'Lapras': 1, 'Alakazam': 1, 'Weezing': 1}"
apicotberry31818,[Gen 1] UBERS,1,0,1,2020-03-19 21:44:50,2020-03-19 21:44:50,,,,"{'Gengar': 1, 'Starmie': 1, 'Exeggutor': 1, 'Zapdos': 1, 'Alakazam': 1, 'Tauros': 1}"
apicotberry47926,[Gen 1] UBERS,1,0,1,2016-08-08 10:39:40,2016-08-08 10:39:40,,,,"{'Exeggutor': 1, 'Charizard': 1, 'Mewtwo': 1, 'Rhydon': 1, 'Dragonite': 1, 'Gyarados': 1}"
apicotberry50999,[Gen 1] UBERS,1,0,1,2024-09-09 15:33:11,2024-09-09 15:33:11,,,,"{'Mew': 1, 'Exeggutor': 1, 'Zapdos': 1, 'Snorlax': 1, 'Mewtwo': 1}"
apicotberry64845,[Gen 1] UBERS,1,0,1,2017-01-28 01:04:08,2017-01-28 01:04:08,,,,"{'Snorlax': 1, 'Machamp': 1, 'Alakazam': 1, 'Electrode': 1, 'Rhydon': 1, 'Chansey': 1}"
aquajet24641,[Gen 1] UBERS,1,0,1,2017-02-11 19:41:17,2017-02-11 19:41:17,,,,"{'Charizard': 1, 'Snorlax': 1, 'Hypno': 1, 'Golem': 1, 'Pikachu': 1, 'Chansey': 1}"
aquajet40986,[Gen 1] UBERS,1,1,0,2020-07-10 02:31:10,2020-07-10 02:31:10,,,,"{'Kingler': 1, 'Pidgeot': 1, 'Charizard': 1, 'Bulbasaur': 1, 'Pikachu': 1, 'Squirtle': 1}"
aquaring24787,[Gen 1] UBERS,1,1,0,2018-01-09 00:11:31,2018-01-09 00:11:31,,,,"{'Mew': 1, 'Slowbro': 1, 'Snorlax': 1, 'Tauros': 1, 'Alakazam': 1, 'Chansey': 1}"
aquaring80527,[Gen 1] UBERS,1,1,0,2020-03-27 12:43:49,2020-03-27 12:43:49,,,,"{'Spearow': 1, 'Nidoking': 1, 'Wartortle': 1, 'Oddish': 1, 'Kadabra': 1}"
aquaring89206,[Gen 1] UBERS,14,6,8,2023-02-01 00:28:01,2025-01-01 21:26:42,,,,"{'Mew': 14, 'Exeggutor': 5, 'Zapdos': 4, 'Tauros': 2, 'Mewtwo': 12, 'Rhydon': 6, 'Starmie': 4, 'Snorlax': 12, 'Jynx': 1, 'Slowbro': 3, 'Alakazam': 2, 'Chansey': 8, 'Gengar': 5, 'Golem': 1, 'Sandslash': 1, 'Cloyster': 1}"
aquatail35883,[Gen 1] UBERS,2,1,1,2024-08-17 00:35:24,2024-08-22 01:17:21,1023.0,1091.0,"[1023.0, 1091.0]","{'Mew': 2, 'Exeggutor': 1, 'Snorlax': 2, 'Mewtwo': 2, 'Chansey': 2, 'Starmie': 1, 'Rhydon': 1}"
aquatail89891,[Gen 1] UBERS,1,0,1,2018-06-10 20:05:27,2018-06-10 20:05:27,1000.0,1000.0,[1000.0],"{'Gengar': 1, 'Cloyster': 1, 'Slowbro': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
aquatail93880,[Gen 1] UBERS,1,1,0,2024-05-20 21:01:05,2024-05-20 21:01:05,,,,"{'Jolteon': 1, 'Jynx': 1, 'Exeggutor': 1, 'Tentacruel': 1, 'Snorlax': 1, 'Machamp': 1}"
arbok42974,[Gen 1] UBERS,1,0,1,2020-06-25 02:29:29,2020-06-25 02:29:29,1000.0,1000.0,[1000.0],"{'Jolteon': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Lapras': 1, 'Tauros': 1, 'Rhydon': 1}"
arbok66403,[Gen 1] UBERS,1,1,0,2016-09-30 17:14:27,2016-09-30 17:14:27,,,,"{'Venusaur': 1, 'Jolteon': 1, 'Mew': 1, 'Weedle': 1, 'Snorlax': 1, 'Gyarados': 1}"
arbok74124,[Gen 1] UBERS,3,1,2,2024-07-15 03:14:54,2024-07-15 03:36:41,,,,"{'Gengar': 1, 'Mew': 3, 'Exeggutor': 2, 'Snorlax': 3, 'Mewtwo': 3, 'Chansey': 3, 'Jynx': 1, 'Zapdos': 2}"
arbok77651,[Gen 1] UBERS,1,1,0,2018-08-26 11:13:21,2018-08-26 11:13:21,,,,"{'Gengar': 1, 'Snorlax': 1, 'Lapras': 1, 'Alakazam': 1, 'Rhydon': 1}"
arcanine41174,[Gen 1] UBERS,1,1,0,2019-10-26 00:00:35,2019-10-26 00:00:35,,,,"{'Venusaur': 1, 'Charizard': 1, 'Snorlax': 1, 'Lapras': 1, 'Pikachu': 1, 'Blastoise': 1}"
arceus51133,[Gen 1] UBERS,1,1,0,2024-08-15 02:00:02,2024-08-15 02:00:02,1002.0,1002.0,[1002.0],"{'Zapdos': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1}"
arceus91588,[Gen 1] UBERS,3,2,1,2016-01-21 18:19:48,2016-03-30 21:26:21,,,,"{'Gengar': 2, 'Mew': 3, 'Exeggutor': 2, 'Snorlax': 3, 'Tauros': 3, 'Chansey': 2, 'Jynx': 1, 'Slowbro': 1, 'Mewtwo': 1}"
arceusbug28548,[Gen 1] UBERS,1,0,1,2024-08-12 19:02:48,2024-08-12 19:02:48,1000.0,1000.0,[1000.0],"{'Venusaur': 1, 'Seadra': 1, 'Zapdos': 1, 'Mewtwo': 1, 'Dragonite': 1, 'Chansey': 1}"
arceusbug53991,[Gen 1] UBERS,1,0,1,2024-08-08 19:40:01,2024-08-08 19:40:01,1000.0,1000.0,[1000.0],"{'Gengar': 1, 'Mew': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
arceusbug60355,[Gen 1] UBERS,2,2,0,2024-11-30 18:08:50,2024-11-30 18:56:41,,,,{'Moltres': 2}
arceusfire62797,[Gen 1] UBERS,1,0,1,2017-05-27 23:43:19,2017-05-27 23:43:19,,,,"{'Zapdos': 1, 'Articuno': 1}"
arceusghost14832,[Gen 1] UBERS,1,0,1,2018-06-08 14:37:57,2018-06-08 14:37:57,1000.0,1000.0,[1000.0],"{'Onix': 1, 'Mew': 1, 'Slowbro': 1, 'Wigglytuff': 1, 'Alakazam': 1, 'Mewtwo': 1}"
arceusghost51402,[Gen 1] UBERS,2,2,0,2024-09-09 15:03:58,2024-09-09 15:21:18,,,,"{'Mew': 2, 'Exeggutor': 1, 'Zapdos': 1, 'Mewtwo': 2, 'Rhydon': 2, 'Chansey': 1, 'Cloyster': 1, 'Victreebel': 1, 'Slowbro': 1}"
arceusghost8496,[Gen 1] UBERS,105,58,47,2021-06-20 19:32:56,2024-10-27 20:38:38,,,,"{'Gengar': 27, 'Mew': 99, 'Exeggutor': 48, 'Zapdos': 46, 'Tauros': 20, 'Mewtwo': 104, 'Slowbro': 40, 'Snorlax': 74, 'Chansey': 78, 'Rhydon': 26, 'Persian': 3, 'Cloyster': 7, 'Sandslash': 4, 'Poliwrath': 3, 'Jynx': 1, 'Articuno': 1, 'Victreebel': 6, 'Starmie': 5, 'Aerodactyl': 6, 'Jolteon': 2, 'Kingler': 1, 'Lapras': 1, 'Hypno': 3, 'Dragonite': 4, 'Golem': 1, 'Venomoth': 1, 'Moltres': 1, 'Dodrio': 2, 'Arbok': 1}"
arceusghost95578,[Gen 1] UBERS,1,0,1,2015-07-10 15:25:58,2015-07-10 15:25:58,,,,"{'Mew': 1, 'Starmie': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Mewtwo': 1}"
arceusgrass16033,[Gen 1] UBERS,2,0,2,2019-10-21 02:08:45,2019-10-26 00:00:35,,,,"{'Arcanine': 2, 'Exeggutor': 2, 'Machamp': 2, 'Tauros': 1, 'Alakazam': 2, 'Gyarados': 2, 'Aerodactyl': 1}"
arceusground72746,[Gen 1] UBERS,6,4,2,2019-01-14 20:46:22,2019-02-11 05:56:22,,,,"{'Jynx': 6, 'Exeggutor': 5, 'Slowbro': 5, 'Mewtwo': 6, 'Chansey': 6, 'Mew': 5}"
arceuspoison18546,[Gen 1] UBERS,1,1,0,2019-02-05 17:31:47,2019-02-05 17:31:47,,,,"{'Mewtwo': 1, 'Snorlax': 1, 'Tauros': 1, 'Chansey': 1}"
arceusrock7430,[Gen 1] UBERS,1,0,1,2019-02-18 02:30:07,2019-02-18 02:30:07,,,,"{'Jynx': 1, 'Slowbro': 1, 'Electrode': 1, 'Mewtwo': 1, 'Chansey': 1}"
arceusrock85310,[Gen 1] UBERS,1,0,1,2024-08-22 21:19:37,2024-08-22 21:19:37,,,,"{'Mew': 1, 'Starmie': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1, 'Chansey': 1}"
arceussteel79571,[Gen 1] UBERS,1,0,1,2020-01-07 04:23:57,2020-01-07 04:23:57,,,,"{'Jynx': 1, 'Mew': 1, 'Exeggutor': 1, 'Slowbro': 1, 'Alakazam': 1, 'Mewtwo': 1}"
arceuswater19348,[Gen 1] UBERS,1,1,0,2018-05-13 04:12:29,2018-05-13 04:12:29,,,,"{'Gengar': 1, 'Mew': 1, 'Slowbro': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Chansey': 1}"
arceuswater624,[Gen 1] UBERS,1,0,1,2024-02-07 00:09:35,2024-02-07 00:09:35,,,,"{'Mew': 1, 'Ditto': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Tauros': 1, 'Mewtwo': 1}"
arenatrap16080,[Gen 1] UBERS,1,0,1,2019-05-18 16:20:16,2019-05-18 16:20:16,,,,"{'Jynx': 1, 'Starmie': 1, 'Zapdos': 1, 'Mewtwo': 1, 'Rhydon': 1, 'Chansey': 1}"
arenatrap24994,[Gen 1] UBERS,2,0,2,2024-08-06 19:38:38,2024-08-16 21:52:54,1030.0,1042.0,"[1042.0, 1030.0]","{'Dodrio': 1, 'Mew': 2, 'Exeggutor': 2, 'Slowbro': 2, 'Snorlax': 2, 'Mewtwo': 2, 'Tauros': 1}"
arenatrap27623,[Gen 1] UBERS,3,0,3,2019-07-29 11:52:50,2020-05-26 02:54:36,,,,"{'Mew': 3, 'Zapdos': 1, 'Snorlax': 2, 'Tauros': 3, 'Alakazam': 1, 'Chansey': 2, 'Starmie': 1, 'Exeggutor': 2, 'Golem': 1, 'Slowbro': 1, 'Mewtwo': 1}"
armaldo2327,[Gen 1] UBERS,1,1,0,2019-08-11 12:03:49,2019-08-11 12:03:49,,,,"{'Jynx': 1, 'Mew': 1, 'Exeggutor': 1, 'Slowbro': 1, 'Mewtwo': 1, 'Chansey': 1}"
armaldo39941,[Gen 1] UBERS,2,0,2,2016-09-04 05:27:44,2016-09-04 05:40:06,,,,"{'Cloyster': 2, 'Jolteon': 1, 'Mew': 2, 'Alakazam': 2, 'Mewtwo': 2, 'Persian': 2, 'Arbok': 1}"
armaldo41028,[Gen 1] UBERS,1,1,0,2018-10-15 23:19:01,2018-10-15 23:19:01,,,,"{'Tauros': 1, 'Snorlax': 1, 'Alakazam': 1}"
