name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
abomasnow67839,[Gen 2] OU,13,13,0,2018-06-22 17:42:14,2018-06-22 20:01:59,1000.0,1256.0,"[1086.0, 1000.0, 1047.0, 1026.0, 1057.0, 1256.0]","{'Gengar': 8, 'Suicune': 5, 'Skarmory': 4, 'Raikou': 11, 'Snorlax': 9, 'Forretress': 2, 'Cloyster': 11, 'Exeggutor': 4, 'Heracross': 4, 'Golem': 2, 'Blissey': 3, 'Misdreavus': 3, 'Steelix': 5, 'Muk': 1, 'Pikachu': 1}"
abomasnow75795,[Gen 2] OU,17,1,16,2024-09-25 21:49:37,2025-05-14 11:30:45,1088.0,1114.0,"[1114.0, 1088.0]","{'Onix': 3, 'Heracross': 3, 'Hitmonlee': 3, 'Hitmonchan': 3, 'Machamp': 3, 'Hitmontop': 3, 'Venusaur': 2, 'Charizard': 4, 'Snorlax': 2, 'Pikachu': 2, 'Espeon': 5, 'Blastoise': 2, 'Gengar': 3, 'Umbreon': 3, 'Tyranitar': 3, 'Houndoom': 3, 'Vileplume': 3, 'Murkrow': 3, 'Kingdra': 2, 'Gyarados': 2, 'Aerodactyl': 2, 'Dragonite': 2, 'Dragonair': 2, 'Muk': 3, 'Crobat': 3, 'Nidoking': 3, 'Venomoth': 3, 'Ariados': 3, 'Forretress': 3, 'Jynx': 4, 'Exeggutor': 4, 'Slowbro': 4, 'Alakazam': 4, 'Xatu': 4, 'Starmie': 1}"
abomasnow77643,[Gen 2] OU,1,0,1,2020-03-14 20:41:23,2020-03-14 20:41:23,,,,"{'Blissey': 1, 'Umbreon': 1, 'Starmie': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Forretress': 1}"
abomasnow88706,[Gen 2] OU,4,0,4,2018-06-22 19:19:03,2018-08-06 08:40:00,1000.0,1028.0,"[1000.0, 1028.0]","{'Ampharos': 4, 'Meganium': 4, 'Xatu': 4, 'Donphan': 4, 'Feraligatr': 4, 'Typhlosion': 4}"
abomasnow90511,[Gen 2] OU,1,0,1,2023-12-28 14:22:50,2023-12-28 14:22:50,1053.0,1053.0,[1053.0],"{'Cloyster': 1, 'Blissey': 1, 'Skarmory': 1, 'Exeggutor': 1, 'Golem': 1, 'Forretress': 1}"
abomasnow93204,[Gen 2] OU,2,0,2,2018-07-28 14:12:49,2018-08-05 16:19:12,,,,"{'Cloyster': 2, 'Skarmory': 1, 'Starmie': 1, 'Exeggutor': 2, 'Raikou': 2, 'Snorlax': 2, 'Nidoking': 1, 'Zapdos': 1}"
abomasnow94884,[Gen 2] OU,2,2,0,2018-07-09 02:34:08,2018-07-09 02:55:37,,,,"{'Snorlax': 1, 'Machamp': 2, 'Dragonite': 2, 'Marowak': 2, 'Gengar': 1, 'Tyranitar': 1}"
abomasnow97648,[Gen 2] OU,1,0,1,2025-05-23 05:27:07,2025-05-23 05:27:07,1000.0,1000.0,[1000.0],"{'Dodrio': 1, 'Gengar': 1, 'Starmie': 1, 'Tauros': 1, 'Golem': 1, 'Electabuzz': 1}"
abomasnow99091,[Gen 2] OU,1,0,1,2024-08-17 19:27:44,2024-08-17 19:27:44,1000.0,1000.0,[1000.0],"{'Gengar': 1, 'Cloyster': 1, 'Nidoking': 1, 'Zapdos': 1, 'Snorlax': 1}"
abra18500,[Gen 2] OU,2,1,1,2016-03-22 11:56:04,2016-05-03 20:15:23,1071.0,1071.0,[1071.0],"{'Suicune': 2, 'Skarmory': 2, 'Umbreon': 1, 'Raikou': 2, 'Snorlax': 2, 'Forretress': 1, 'Cloyster': 1, 'Miltank': 1}"
abra29274,[Gen 2] OU,1,0,1,2023-01-19 22:17:24,2023-01-19 22:17:24,,,,"{'Cloyster': 1, 'Exeggutor': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Snorlax': 1, 'Steelix': 1}"
abra33800,[Gen 2] OU,1,0,1,2025-03-02 04:16:19,2025-03-02 04:16:19,,,,"{'Starmie': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Tauros': 1, 'Alakazam': 1, 'Houndoom': 1}"
abra43128,[Gen 2] OU,3,1,2,2020-03-09 22:00:18,2020-03-10 20:55:56,1025.0,1062.0,"[1025.0, 1062.0]","{'Suicune': 2, 'Blissey': 3, 'Skarmory': 2, 'Umbreon': 2, 'Tyranitar': 3, 'Forretress': 2, 'Gengar': 1, 'Starmie': 1, 'Snorlax': 1, 'Rhydon': 1}"
abra44104,[Gen 2] OU,1,0,1,2024-10-02 03:02:07,2024-10-02 03:02:07,1000.0,1000.0,[1000.0],"{'Gengar': 1, 'Cloyster': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Snorlax': 1, 'Nidoking': 1}"
abra45933,[Gen 2] OU,1,0,1,2016-10-21 02:57:36,2016-10-21 02:57:36,1184.0,1184.0,[1184.0],"{'Marowak': 1, 'Blissey': 1, 'Kingdra': 1, 'Scizor': 1, 'Forretress': 1, 'Jumpluff': 1}"
abra50361,[Gen 2] OU,1,1,0,2018-06-02 18:08:54,2018-06-02 18:08:54,,,,"{'Forretress': 1, 'Raikou': 1, 'Vaporeon': 1, 'Nidoking': 1}"
abra50434,[Gen 2] OU,1,1,0,2025-03-30 15:46:11,2025-03-30 15:46:11,,,,"{'Cloyster': 1, 'Raikou': 1, 'Zapdos': 1, 'Snorlax': 1, 'Machamp': 1, 'Golem': 1}"
abra52222,[Gen 2] OU,1,1,0,2019-03-11 23:56:34,2019-03-11 23:56:34,,,,"{'Cloyster': 1, 'Exeggutor': 1, 'Raikou': 1, 'Heracross': 1, 'Snorlax': 1, 'Golem': 1}"
abra60032,[Gen 2] OU,2,2,0,2019-02-05 10:43:54,2019-02-05 11:14:18,,,,"{'Zapdos': 1, 'Snorlax': 1, 'Scizor': 1, 'Smeargle': 1, 'Marowak': 1}"
abra60610,[Gen 2] OU,1,0,1,2022-01-14 23:59:39,2022-01-14 23:59:39,,,,"{'Starmie': 1, 'Exeggutor': 1, 'Charizard': 1, 'Raikou': 1, 'Snorlax': 1, 'Rhydon': 1}"
abra65281,[Gen 2] OU,1,1,0,2020-08-12 19:06:55,2020-08-12 19:06:55,,,,"{'Marowak': 1, 'Raikou': 1, 'Steelix': 1, 'Hitmonchan': 1, 'Miltank': 1, 'Slowking': 1}"
abra70797,[Gen 2] OU,1,0,1,2019-01-17 17:35:45,2019-01-17 17:35:45,,,,"{'Gengar': 1, 'Blissey': 1, 'Suicune': 1, 'Umbreon': 1, 'Starmie': 1, 'Nidoking': 1}"
abra75630,[Gen 2] OU,2,1,1,2018-12-15 03:52:35,2020-07-11 05:31:14,1000.0,1173.0,"[1173.0, 1000.0]","{'Cloyster': 1, 'Skarmory': 1, 'Nidoqueen': 1, 'Raikou': 1, 'Snorlax': 2, 'Muk': 1, 'Exeggutor': 1, 'Zapdos': 1, 'Donphan': 1, 'Blastoise': 1}"
abra80164,[Gen 2] OU,10,4,6,2018-07-27 19:07:43,2018-09-02 16:10:00,,,,"{'Marowak': 6, 'Blissey': 3, 'Zapdos': 6, 'Snorlax': 9, 'Forretress': 4, 'Suicune': 2, 'Skarmory': 4, 'Starmie': 1, 'Miltank': 4, 'Cloyster': 3, 'Jolteon': 1, 'Exeggutor': 2, 'Tyranitar': 2, 'Nidoking': 2, 'Raikou': 2, 'Gengar': 1}"
abra95548,[Gen 2] OU,1,0,1,2018-01-08 10:22:09,2018-01-08 10:22:09,,,,"{'Gengar': 1, 'Marowak': 1, 'Suicune': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Alakazam': 1}"
absol11606,[Gen 2] OU,1,1,0,2024-08-02 21:05:25,2024-08-02 21:05:25,1086.0,1086.0,[1086.0],"{'Skarmory': 1, 'Starmie': 1, 'Raikou': 1, 'Misdreavus': 1, 'Snorlax': 1, 'Forretress': 1}"
absol16274,[Gen 2] OU,1,0,1,2024-06-18 00:53:35,2024-06-18 00:53:35,1000.0,1000.0,[1000.0],"{'Entei': 1, 'Bellossom': 1, 'Crobat': 1, 'Misdreavus': 1, 'Dunsparce': 1, 'Dragonite': 1}"
absol3704,[Gen 2] OU,1,1,0,2017-10-21 18:56:10,2017-10-21 18:56:10,,,,"{'Suicune': 1, 'Blissey': 1, 'Raikou': 1, 'Steelix': 1, 'Machamp': 1}"
absol37368,[Gen 2] OU,178,86,92,2015-05-05 19:21:36,2020-05-06 18:39:39,1294.0,1294.0,[1294.0],"{'Cloyster': 150, 'Skarmory': 29, 'Raikou': 50, 'Tyranitar': 67, 'Heracross': 18, 'Snorlax': 168, 'Suicune': 10, 'Starmie': 7, 'Miltank': 15, 'Exeggutor': 116, 'Rhydon': 28, 'Zapdos': 123, 'Steelix': 28, 'Machamp': 32, 'Nidoking': 45, 'Gengar': 14, 'Marowak': 41, 'Vaporeon': 5, 'Scyther': 1, 'Quagsire': 1, 'Smeargle': 6, 'Nidoqueen': 2, 'Haunter': 1, 'Chansey': 2, 'Jynx': 21, 'Jolteon': 3, 'Scizor': 4, 'Forretress': 9, 'Golem': 10, 'Misdreavus': 4, 'Umbreon': 2, 'Tentacruel': 1, 'Charizard': 2, 'Dragonite': 1, 'Magneton': 1, 'Piloswine': 1, 'Blissey': 1}"
absol43024,[Gen 2] OU,8,0,8,2016-06-22 08:37:15,2016-07-09 07:00:56,1068.0,1386.0,"[1158.0, 1253.0, 1386.0, 1342.0, 1068.0, 1201.0]","{'Cloyster': 4, 'Blissey': 7, 'Suicune': 8, 'Skarmory': 7, 'Raikou': 8, 'Snorlax': 7, 'Gengar': 2, 'Rhydon': 1, 'Forretress': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Exeggutor': 1}"
absol49790,[Gen 2] OU,1,0,1,2020-05-04 04:40:30,2020-05-04 04:40:30,1000.0,1000.0,[1000.0],"{'Gengar': 1, 'Marowak': 1, 'Jolteon': 1, 'Blissey': 1, 'Heracross': 1, 'Dragonite': 1}"
absol51729,[Gen 2] OU,3,1,2,2024-08-27 04:12:20,2025-04-03 21:57:17,,,,"{'Marowak': 2, 'Skarmory': 2, 'Starmie': 2, 'Raikou': 2, 'Snorlax': 2, 'Miltank': 2, 'Zapdos': 1, 'Gengar': 1, 'Cloyster': 1, 'Golem': 1}"
absol80052,[Gen 2] OU,2,1,1,2016-10-20 19:35:24,2017-12-23 23:29:16,1313.0,1313.0,[1313.0],"{'Marowak': 1, 'Cloyster': 2, 'Exeggutor': 1, 'Tyranitar': 1, 'Zapdos': 2, 'Snorlax': 2, 'Gengar': 1, 'Steelix': 1}"
absol85779,[Gen 2] OU,1,1,0,2018-04-30 19:46:07,2018-04-30 19:46:07,,,,"{'Marowak': 1, 'Celebi': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Zapdos': 1, 'Dragonite': 1}"
absol95835,[Gen 2] OU,1,0,1,2022-10-10 22:44:22,2022-10-10 22:44:22,,,,"{'Gengar': 1, 'Cloyster': 1, 'Zapdos': 1, 'Snorlax': 1, 'Vaporeon': 1, 'Golem': 1}"
absorb14020,[Gen 2] OU,1,0,1,2017-10-01 02:43:52,2017-10-01 02:43:52,,,,"{'Cloyster': 1, 'Starmie': 1, 'Zapdos': 1, 'Snorlax': 1, 'Miltank': 1, 'Machamp': 1}"
absorb1611,[Gen 2] OU,6,3,3,2024-10-01 06:41:33,2024-10-04 03:29:07,1080.0,1187.0,"[1141.0, 1170.0, 1099.0, 1187.0, 1095.0, 1080.0]","{'Dugtrio': 5, 'Jolteon': 6, 'Snorlax': 6, 'Tauros': 3, 'Alakazam': 6, 'Cloyster': 2, 'Starmie': 4}"
absorb19164,[Gen 2] OU,2,2,0,2016-04-16 07:57:40,2016-04-17 11:21:16,,,,"{'Tyranitar': 2, 'Heracross': 2, 'Snorlax': 2, 'Typhlosion': 2, 'Espeon': 2, 'Gyarados': 1}"
absorb32330,[Gen 2] OU,1,0,1,2019-07-13 19:39:09,2019-07-13 19:39:09,,,,"{'Gengar': 1, 'Jolteon': 1, 'Blissey': 1, 'Umbreon': 1, 'Exeggutor': 1}"
absorb35340,[Gen 2] OU,1,1,0,2024-03-20 01:03:11,2024-03-20 01:03:11,,,,"{'Gengar': 1, 'Cloyster': 1, 'Exeggutor': 1, 'Zapdos': 1, 'Snorlax': 1, 'Steelix': 1}"
absorb41996,[Gen 2] OU,2,0,2,2022-01-30 20:24:28,2023-05-07 22:27:14,,,,"{'Cloyster': 2, 'Suicune': 1, 'Skarmory': 1, 'Raikou': 1, 'Snorlax': 2, 'Golem': 1, 'Tyranitar': 1, 'Nidoking': 1, 'Zapdos': 1, 'Machamp': 1}"
absorb50012,[Gen 2] OU,1,0,1,2020-06-16 01:55:23,2020-06-16 01:55:23,1002.0,1002.0,[1002.0],"{'Ledian': 1, 'Shuckle': 1, 'Scizor': 1, 'Heracross': 1, 'Ariados': 1, 'Forretress': 1}"
absorb50919,[Gen 2] OU,2,2,0,2017-04-02 00:16:51,2017-04-02 00:27:40,,,,"{'Marowak': 1, 'Skarmory': 2, 'Starmie': 1, 'Misdreavus': 2, 'Snorlax': 2, 'Piloswine': 1, 'Gengar': 1, 'Cloyster': 1, 'Nidoking': 1}"
absorb54989,[Gen 2] OU,1,1,0,2016-05-10 22:37:00,2016-05-10 22:37:00,,,,"{'Suicune': 1, 'Skarmory': 1, 'Starmie': 1, 'Raikou': 1, 'Snorlax': 1}"
absorb60668,[Gen 2] OU,1,1,0,2019-10-23 16:24:48,2019-10-23 16:24:48,,,,"{'Heracross': 1, 'Dragonite': 1, 'Jynx': 1, 'Tyranitar': 1}"
absorb6964,[Gen 2] OU,1,1,0,2018-07-10 04:12:09,2018-07-10 04:12:09,,,,"{'Suicune': 1, 'Skarmory': 1, 'Raikou': 1, 'Misdreavus': 1, 'Snorlax': 1, 'Forretress': 1}"
absorb73711,[Gen 2] OU,6,2,4,2021-06-23 20:12:25,2021-12-19 21:53:45,,,,"{'Gengar': 1, 'Jynx': 1, 'Nidoking': 1, 'Zapdos': 3, 'Snorlax': 6, 'Cloyster': 2, 'Blissey': 2, 'Skarmory': 5, 'Golem': 2, 'Starmie': 2, 'Raikou': 3, 'Tyranitar': 2, 'Forretress': 2, 'Miltank': 1}"
absorb95333,[Gen 2] OU,2,1,1,2020-06-24 02:12:51,2020-06-24 02:36:40,,,,"{'Zapdos': 1, 'Cloyster': 1, 'Nidoking': 2, 'Skarmory': 1, 'Raikou': 1, 'Snorlax': 1, 'Vaporeon': 1, 'Forretress': 1}"
absorb96027,[Gen 2] OU,3,1,2,2016-07-05 05:17:15,2016-07-05 06:34:28,,,,"{'Suicune': 1, 'Tyranitar': 1, 'Scizor': 1, 'Snorlax': 2, 'Vaporeon': 1, 'Forretress': 3, 'Entei': 2, 'Arcanine': 2, 'Exeggutor': 1, 'Raikou': 2, 'Miltank': 1}"
acid10470,[Gen 2] OU,1,1,0,2019-05-13 17:54:05,2019-05-13 17:54:05,,,,"{'Cloyster': 1, 'Meganium': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Nidoking': 1, 'Kangaskhan': 1}"
acid27095,[Gen 2] OU,2,0,2,2016-04-15 15:30:05,2016-04-23 20:50:06,1000.0,1000.0,[1000.0],"{'Marowak': 2, 'Cloyster': 2, 'Skarmory': 2, 'Raikou': 2, 'Snorlax': 2, 'Miltank': 2}"
acid33247,[Gen 2] OU,1,1,0,2022-06-19 22:51:52,2022-06-19 22:51:52,,,,"{'Cloyster': 1, 'Exeggutor': 1, 'Raikou': 1, 'Snorlax': 1, 'Vaporeon': 1, 'Golem': 1}"
acid38017,[Gen 2] OU,2,0,2,2024-05-29 01:31:50,2024-06-06 02:18:28,1000.0,1000.0,[1000.0],"{'Porygon2': 2, 'Blissey': 2, 'Ditto': 2, 'Clefable': 1, 'Snorlax': 2, 'Miltank': 2}"
acid42394,[Gen 2] OU,14,11,3,2018-11-12 06:47:55,2019-03-13 04:00:38,1066.0,1066.0,[1066.0],"{'Gengar': 3, 'Cloyster': 11, 'Zapdos': 12, 'Snorlax': 10, 'Steelix': 5, 'Vaporeon': 3, 'Tyranitar': 6, 'Nidoking': 7, 'Machamp': 9, 'Exeggutor': 2, 'Diglett': 1, 'Chinchou': 1, 'Exeggcute': 1, 'Houndour': 1, 'Porygon': 1, 'Magby': 1, 'Pikachu': 1, 'Kadabra': 1, 'Machoke': 1, 'Clefairy': 1}"
acid47509,[Gen 2] OU,1,0,1,2025-03-18 02:40:36,2025-03-18 02:40:36,1086.0,1086.0,[1086.0],"{'Gengar': 1, 'Suicune': 1, 'Smeargle': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Aerodactyl': 1}"
acid77405,[Gen 2] OU,2,2,0,2017-01-29 03:47:31,2017-06-16 17:55:04,1245.0,1245.0,[1245.0],"{'Marowak': 1, 'Blissey': 1, 'Pinsir': 1, 'Electrode': 1, 'Vileplume': 1, 'Suicune': 1, 'Arcanine': 1, 'Jumpluff': 1, 'Tyranitar': 1, 'Nidoking': 1, 'Magneton': 1}"
acid78067,[Gen 2] OU,1,0,1,2016-09-22 22:23:16,2016-09-22 22:23:16,,,,"{'Gengar': 1, 'Tyranitar': 1, 'Scizor': 1, 'Slowking': 1, 'Hitmontop': 1, 'Dragonite': 1}"
acid82347,[Gen 2] OU,1,0,1,2018-08-20 15:44:04,2018-08-20 15:44:04,,,,"{'Marowak': 1, 'Jolteon': 1, 'Muk': 1, 'Smeargle': 1, 'Charizard': 1, 'Snorlax': 1}"
acid85135,[Gen 2] OU,3,1,2,2018-01-17 13:44:09,2018-07-03 20:28:33,1072.0,1294.0,"[1072.0, 1246.0, 1294.0]","{'Quagsire': 1, 'Blissey': 1, 'Skarmory': 3, 'Starmie': 2, 'Snorlax': 3, 'Dragonite': 1, 'Cloyster': 1, 'Raikou': 2, 'Meganium': 1, 'Suicune': 1, 'Miltank': 1, 'Forretress': 1}"
acid96270,[Gen 2] OU,1,0,1,2020-06-24 02:35:04,2020-06-24 02:35:04,,,,"{'Cloyster': 1, 'Exeggutor': 1, 'Zapdos': 1, 'Snorlax': 1, 'Steelix': 1, 'Vaporeon': 1}"
acid99275,[Gen 2] OU,3,2,1,2019-02-02 21:07:11,2019-02-02 21:07:15,,,,"{'Cloyster': 3, 'Snorlax': 3, 'Exeggutor': 2, 'Machamp': 1, 'Marowak': 1, 'Tyranitar': 1, 'Zapdos': 1, 'Skarmory': 1, 'Umbreon': 1, 'Raikou': 1}"
acidarmor15359,[Gen 2] OU,6,3,3,2020-04-22 20:10:29,2020-04-22 20:58:01,,,,"{'Umbreon': 6, 'Exeggutor': 5, 'Scizor': 5, 'Hitmonlee': 6, 'Electrode': 6, 'Ursaring': 5}"
acidarmor21842,[Gen 2] OU,44,12,32,2023-12-04 02:37:06,2025-05-19 00:37:18,1066.0,1436.0,"[1290.0, 1366.0, 1428.0, 1351.0, 1372.0, 1336.0, 1259.0, 1216.0, 1338.0, 1380.0, 1363.0, 1360.0, 1256.0, 1352.0, 1092.0, 1290.0, 1151.0, 1428.0, 1364.0, 1285.0, 1330.0, 1397.0, 1166.0, 1218.0, 1198.0, 1124.0, 1270.0, 1066.0, 1333.0, 1391.0, 1100.0, 1220.0, 1121.0, 1340.0, 1372.0, 1358.0, 1403.0, 1421.0, 1220.0, 1069.0, 1227.0, 1329.0, 1436.0]","{'Marowak': 4, 'Smeargle': 7, 'Raikou': 35, 'Scizor': 5, 'Snorlax': 41, 'Machamp': 37, 'Skarmory': 13, 'Vaporeon': 13, 'Forretress': 13, 'Cloyster': 24, 'Starmie': 11, 'Steelix': 11, 'Zapdos': 11, 'Rhydon': 2, 'Jolteon': 9, 'Tyranitar': 7, 'Gengar': 1, 'Golem': 1}"
acidarmor24889,[Gen 2] OU,1,0,1,2016-04-24 15:52:44,2016-04-24 15:52:44,,,,"{'Skarmory': 1, 'Starmie': 1, 'Raikou': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Machamp': 1}"
acidarmor40481,[Gen 2] OU,1,0,1,2016-12-15 14:09:07,2016-12-15 14:09:07,1000.0,1000.0,[1000.0],"{'Snorlax': 1, 'Jolteon': 1}"
acidarmor47037,[Gen 2] OU,4,1,3,2021-07-10 18:40:33,2022-01-14 23:49:28,,,,"{'Cloyster': 4, 'Tyranitar': 2, 'Zapdos': 4, 'Nidoking': 2, 'Snorlax': 4, 'Machamp': 1, 'Raikou': 1, 'Golem': 1, 'Gengar': 1, 'Steelix': 1, 'Vaporeon': 1}"
acidarmor51369,[Gen 2] OU,1,1,0,2020-04-18 13:06:28,2020-04-18 13:06:28,1000.0,1000.0,[1000.0],"{'Cloyster': 1, 'Exeggutor': 1, 'Machamp': 1}"
acidarmor51997,[Gen 2] OU,2,0,2,2017-09-09 01:45:33,2017-09-09 01:48:27,1000.0,1000.0,[1000.0],"{'Gengar': 2, 'Marowak': 2, 'Blissey': 2, 'Umbreon': 1, 'Machamp': 1, 'Dragonite': 2}"
acidarmor55056,[Gen 2] OU,3,1,2,2017-10-01 03:39:05,2017-12-28 23:37:40,,,,"{'Gengar': 1, 'Cloyster': 2, 'Exeggutor': 3, 'Nidoking': 1, 'Zapdos': 2, 'Snorlax': 3, 'Tyranitar': 1, 'Steelix': 1, 'Heracross': 1, 'Vaporeon': 1}"
acidarmor55318,[Gen 2] OU,2,0,2,2017-04-04 05:40:51,2018-01-26 23:37:17,1070.0,1083.0,"[1070.0, 1083.0]","{'Starmie': 1, 'Meganium': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Alakazam': 1, 'Dragonite': 1, 'Marowak': 1, 'Jolteon': 1, 'Heracross': 1, 'Misdreavus': 1, 'Machamp': 1, 'Miltank': 1}"
acidarmor55378,[Gen 2] OU,1,0,1,2018-11-16 14:09:07,2018-11-16 14:09:07,,,,"{'Cloyster': 1, 'Porygon2': 1, 'Exeggutor': 1, 'Raikou': 1, 'Heracross': 1, 'Miltank': 1}"
acidarmor58913,[Gen 2] OU,1,1,0,2019-01-25 21:13:25,2019-01-25 21:13:25,,,,"{'Cloyster': 1, 'Skarmory': 1, 'Jynx': 1, 'Nidoking': 1, 'Zapdos': 1, 'Snorlax': 1}"
acidarmor59474,[Gen 2] OU,4,1,3,2016-07-03 15:25:06,2016-10-24 20:11:46,,,,"{'Cloyster': 3, 'Skarmory': 4, 'Raikou': 4, 'Tyranitar': 3, 'Heracross': 3, 'Snorlax': 4, 'Umbreon': 1, 'Zapdos': 1, 'Forretress': 1}"
acidarmor66649,[Gen 2] OU,1,1,0,2020-04-21 20:25:05,2020-04-21 20:25:05,,,,"{'Jolteon': 1, 'Suicune': 1, 'Exeggutor': 1, 'Kangaskhan': 1, 'Scizor': 1, 'Hitmonchan': 1}"
acidarmor82467,[Gen 2] OU,8,4,4,2016-06-05 00:18:49,2016-06-06 03:04:54,,,,"{'Marowak': 1, 'Skarmory': 3, 'Starmie': 3, 'Meganium': 2, 'Snorlax': 8, 'Miltank': 1, 'Quagsire': 2, 'Umbreon': 5, 'Dragonite': 3, 'Exeggutor': 3, 'Zapdos': 4, 'Forretress': 3, 'Vaporeon': 2, 'Cloyster': 1, 'Tyranitar': 1, 'Machamp': 1}"
acidarmor93650,[Gen 2] OU,17,8,9,2024-01-21 00:08:56,2024-11-17 18:47:17,,,,"{'Gengar': 10, 'Cloyster': 16, 'Zapdos': 16, 'Snorlax': 17, 'Alakazam': 1, 'Golem': 8, 'Skarmory': 2, 'Raikou': 3, 'Machamp': 6, 'Exeggutor': 1, 'Tyranitar': 5, 'Nidoking': 5, 'Jynx': 3, 'Umbreon': 1, 'Starmie': 1, 'Forretress': 1, 'Vaporeon': 1}"
acidarmor94087,[Gen 2] OU,1,0,1,2015-11-25 21:01:03,2015-11-25 21:01:03,,,,"{'Exeggutor': 1, 'Raikou': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Machamp': 1, 'Vaporeon': 1}"
acidarmor97837,[Gen 2] OU,1,1,0,2018-04-05 23:03:48,2018-04-05 23:03:48,,,,"{'Marowak': 1, 'Umbreon': 1, 'Starmie': 1, 'Exeggutor': 1, 'Zapdos': 1, 'Snorlax': 1}"
acupressure16300,[Gen 2] OU,6,3,3,2023-12-27 20:52:05,2024-03-28 16:06:27,1000.0,1069.0,"[1069.0, 1024.0, 1005.0, 1014.0, 1000.0]","{'Gengar': 5, 'Porygon2': 1, 'Starmie': 2, 'Zapdos': 6, 'Snorlax': 6, 'Machamp': 1, 'Cloyster': 5, 'Nidoking': 1, 'Tyranitar': 1, 'Golem': 3, 'Mewtwo': 1, 'Jynx': 1, 'Jolteon': 1, 'Charizard': 1}"
acupressure24741,[Gen 2] OU,1,1,0,2017-03-25 00:41:52,2017-03-25 00:41:52,1121.0,1121.0,[1121.0],"{'Crobat': 1, 'Misdreavus': 1, 'Moltres': 1, 'Houndoom': 1, 'Electabuzz': 1, 'Chansey': 1}"
