name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
abomasnow36154,[Gen 3] OU,3,2,1,2025-02-23 18:41:40,2025-03-02 19:12:59,1000.0,1029.0,"[1000.0, 1029.0, 1000.0]","{'Cloyster': 3, 'Metagross': 3, 'Golem': 2, 'Gengar': 3, 'Snorlax': 2, 'Regirock': 1}"
abomasnow37411,[Gen 3] OU,1,0,1,2016-11-06 12:26:42,2016-11-06 12:26:42,1000.0,1000.0,[1000.0],"{'Salamence': 1, 'Sceptile': 1, 'Torkoal': 1, 'Aggron': 1, 'Walrein': 1, 'Gardevoir': 1}"
abomasnow42418,[Gen 3] OU,2,2,0,2018-08-15 20:14:58,2018-08-15 20:29:55,,,,"{'Jolteon': 2, 'Weezing': 2, 'Celebi': 1, 'Gyarados': 2, 'Houndoom': 2, 'Snorlax': 2}"
abomasnow45024,[Gen 3] OU,1,0,1,2024-01-17 20:46:51,2024-01-17 20:46:51,,,,"{'Moltres': 1, 'Blissey': 1, 'Swampert': 1, 'Tyranitar': 1, 'Gengar': 1, 'Skarmory': 1}"
abomasnow46015,[Gen 3] OU,1,0,1,2016-08-01 18:09:00,2016-08-01 18:09:00,,,,"{'Charizard': 1, 'Sceptile': 1, 'Electrode': 1, 'Umbreon': 1, 'Blastoise': 1, 'Slaking': 1}"
abomasnow47355,[Gen 3] OU,2,0,2,2020-05-25 03:18:04,2020-05-25 05:02:59,1058.0,1061.0,"[1061.0, 1058.0]","{'Metagross': 2, 'Claydol': 1, 'Zapdos': 2, 'Tyranitar': 2, 'Umbreon': 2, 'Ninjask': 2, 'Golem': 1}"
abomasnow51372,[Gen 3] OU,2,1,1,2017-04-19 13:22:34,2017-04-19 13:32:37,,,,"{'Starmie': 1, 'Porygon2': 1, 'Jirachi': 1, 'Raikou': 1, 'Dugtrio': 1, 'Salamence': 1, 'Swampert': 1, 'Magneton': 1, 'Tyranitar': 1, 'Suicune': 1, 'Snorlax': 1}"
abomasnow52239,[Gen 3] OU,2,1,1,2024-04-21 17:04:31,2024-06-09 09:27:39,1024.0,1110.0,"[1024.0, 1110.0]","{'Salamence': 1, 'Swampert': 1, 'Porygon2': 1, 'Medicham': 1, 'Pikachu': 1, 'Slaking': 1, 'Blissey': 1, 'Metagross': 1, 'Charizard': 1, 'Claydol': 1, 'Magneton': 1, 'Skarmory': 1}"
abomasnow52748,[Gen 3] OU,1,0,1,2019-05-19 02:58:20,2019-05-19 02:58:20,1040.0,1040.0,[1040.0],"{'Slaking': 1, 'Scizor': 1, 'Jolteon': 1, 'Sceptile': 1}"
abomasnow55398,[Gen 3] OU,5,0,5,2024-07-01 00:53:45,2025-02-15 21:15:08,1098.0,1243.0,"[1115.0, 1124.0, 1166.0, 1243.0, 1098.0]","{'Blissey': 2, 'Claydol': 2, 'Swampert': 3, 'Zapdos': 2, 'Skarmory': 2, 'Cloyster': 1, 'Starmie': 2, 'Aerodactyl': 4, 'Jirachi': 3, 'Flygon': 2, 'Gengar': 1, 'Raikou': 1, 'Salamence': 1}"
abomasnow56307,[Gen 3] OU,7,6,1,2019-04-30 18:35:49,2019-05-05 10:26:51,1000.0,1103.0,"[1089.0, 1000.0, 1103.0]","{'Magneton': 3, 'Metagross': 1, 'Ninjask': 5, 'Shedinja': 3, 'Blissey': 2, 'Starmie': 4, 'Claydol': 2, 'Porygon2': 2, 'Dusclops': 2, 'Skarmory': 2, 'Dugtrio': 2, 'Umbreon': 2}"
abomasnow60426,[Gen 3] OU,1,1,0,2018-08-27 02:47:07,2018-08-27 02:47:07,,,,"{'Starmie': 1, 'Milotic': 1, 'Salamence': 1, 'Celebi': 1, 'Dugtrio': 1, 'Snorlax': 1}"
abomasnow63436,[Gen 3] OU,1,1,0,2019-04-27 13:04:03,2019-04-27 13:04:03,1011.0,1011.0,[1011.0],"{'Celebi': 1, 'Magneton': 1, 'Swampert': 1}"
abomasnow65351,[Gen 3] OU,1,0,1,2024-02-09 03:50:44,2024-02-09 03:50:44,1259.0,1259.0,[1259.0],"{'Metagross': 1, 'Heracross': 1, 'Magneton': 1, 'Linoone': 1, 'Gardevoir': 1, 'Snorlax': 1}"
abomasnow6600,[Gen 3] OU,2,1,1,2017-01-17 01:12:35,2017-01-17 01:44:06,1125.0,1185.0,"[1125.0, 1185.0]","{'Blissey': 2, 'Milotic': 2, 'Jirachi': 2, 'Celebi': 2, 'Houndoom': 1, 'Forretress': 2}"
abomasnow67839,[Gen 3] OU,1,1,0,2018-06-22 18:47:58,2018-06-22 18:47:58,,,,"{'Moltres': 1, 'Cloyster': 1, 'Metagross': 1, 'Exeggutor': 1, 'Gengar': 1, 'Snorlax': 1}"
abomasnow71423,[Gen 3] OU,18,3,15,2024-07-19 03:46:11,2025-02-19 00:56:43,1039.0,1474.0,"[1039.0, 1238.0, 1231.0, 1252.0, 1326.0, 1298.0, 1390.0, 1474.0, 1404.0, 1386.0, 1171.0, 1353.0, 1334.0, 1323.0, 1265.0, 1192.0, 1256.0]","{'Metagross': 11, 'Salamence': 3, 'Swampert': 5, 'Zapdos': 13, 'Tyranitar': 6, 'Snorlax': 4, 'Jirachi': 4, 'Celebi': 5, 'Dugtrio': 10, 'Claydol': 3, 'Suicune': 3, 'Milotic': 4, 'Charizard': 4, 'Jolteon': 4, 'Raikou': 2, 'Gengar': 1, 'Magneton': 4, 'Blissey': 1, 'Hariyama': 1, 'Machamp': 1, 'Jynx': 1, 'Vaporeon': 1}"
abomasnow73065,[Gen 3] OU,1,0,1,2024-05-18 02:03:36,2024-05-18 02:03:36,,,,"{'Starmie': 1, 'Metagross': 1, 'Jolteon': 1, 'Tyranitar': 1, 'Gengar': 1, 'Skarmory': 1}"
abomasnow73808,[Gen 3] OU,5,5,0,2018-12-06 08:15:36,2018-12-06 11:51:07,1000.0,1110.0,"[1000.0, 1052.0, 1110.0, 1108.0, 1000.0]","{'Metagross': 5, 'Jolteon': 1, 'Swampert': 1, 'Zapdos': 1, 'Tyranitar': 1, 'Claydol': 4, 'Magneton': 3, 'Scizor': 4, 'Gyarados': 4, 'Blissey': 3}"
abomasnow74940,[Gen 3] OU,1,0,1,2021-03-17 19:08:28,2021-03-17 19:08:28,,,,"{'Cloyster': 1, 'Mightyena': 1, 'Celebi': 1, 'Dugtrio': 1, 'Gyarados': 1}"
abomasnow75795,[Gen 3] OU,46,6,40,2024-09-04 07:10:46,2025-05-23 10:36:39,1031.0,1143.0,"[1031.0, 1067.0, 1129.0, 1037.0, 1060.0, 1047.0, 1036.0, 1074.0, 1120.0, 1056.0, 1095.0, 1091.0, 1143.0]","{'Banette': 8, 'Haunter': 8, 'Dusclops': 8, 'Gengar': 8, 'Sableye': 8, 'Misdreavus': 8, 'Cloyster': 10, 'Lapras': 10, 'Sneasel': 9, 'Walrein': 10, 'Jynx': 10, 'Glalie': 10, 'Altaria': 6, 'Salamence': 8, 'Shelgon': 6, 'Flygon': 6, 'Kingdra': 6, 'Dragonite': 6, 'Metagross': 7, 'Claydol': 5, 'Aggron': 4, 'Armaldo': 5, 'Skarmory': 5, 'Cradily': 5, 'Starmie': 2, 'Raikou': 2, 'Blaziken': 2, 'Alakazam': 1, 'Sharpedo': 8, 'Shiftry': 9, 'Absol': 9, 'Mightyena': 9, 'Tyranitar': 9, 'Houndoom': 9, 'Blissey': 5, 'Regice': 6, 'Weezing': 5, 'Forretress': 5, 'Donphan': 5, 'Vaporeon': 5, 'Milotic': 1, 'Wailord': 1, 'Ludicolo': 1, 'Whiscash': 1, 'Gyarados': 1, 'Tentacruel': 1, 'Crawdaunt': 1, 'Celebi': 1}"
abomasnow76263,[Gen 3] OU,1,0,1,2017-01-07 16:55:50,2017-01-07 16:55:50,,,,"{'Metagross': 1, 'Ludicolo': 1, 'Salamence': 1, 'Porygon2': 1, 'Dusclops': 1, 'Umbreon': 1}"
abomasnow79133,[Gen 3] OU,1,1,0,2020-05-21 02:51:09,2020-05-21 02:51:09,1052.0,1052.0,[1052.0],"{'Heracross': 1, 'Swampert': 1, 'Salamence': 1, 'Tyranitar': 1}"
abomasnow79750,[Gen 3] OU,2,2,0,2015-03-22 13:52:05,2015-03-22 16:08:23,1061.0,1071.0,"[1061.0, 1071.0]","{'Salamence': 2, 'Swampert': 2, 'Heracross': 2, 'Aerodactyl': 2, 'Raikou': 2, 'Forretress': 2}"
abomasnow82079,[Gen 3] OU,1,1,0,2023-12-23 18:07:20,2023-12-23 18:07:20,1066.0,1066.0,[1066.0],"{'Charizard': 1, 'Zapdos': 1, 'Regirock': 1, 'Snorlax': 1, 'Skarmory': 1}"
abomasnow84177,[Gen 3] OU,1,0,1,2024-07-11 08:15:39,2024-07-11 08:15:39,1000.0,1000.0,[1000.0],"{""Farfetch'D"": 1, 'Vulpix': 1, 'Pikachu': 1, 'Diglett': 1, 'Bulbasaur': 1, 'Primeape': 1}"
abomasnow86878,[Gen 3] OU,1,1,0,2018-03-24 16:50:49,2018-03-24 16:50:49,1056.0,1056.0,[1056.0],"{'Regice': 1, 'Metagross': 1, 'Zapdos': 1, 'Donphan': 1}"
abomasnow87313,[Gen 3] OU,2,2,0,2020-05-09 05:56:56,2020-05-09 06:34:12,,,,"{'Butterfree': 2, 'Clefable': 2, 'Mankey': 2, 'Geodude': 2, 'Gyarados': 2, 'Charmeleon': 2}"
abomasnow87438,[Gen 3] OU,2,2,0,2025-01-28 00:34:49,2025-01-30 12:10:59,1104.0,1104.0,[1104.0],"{'Blissey': 1, 'Swampert': 1, 'Gengar': 1, 'Umbreon': 1, 'Forretress': 1, 'Slaking': 1, 'Metagross': 1, 'Zapdos': 1, 'Dugtrio': 1}"
abomasnow88706,[Gen 3] OU,1,0,1,2018-08-02 12:42:37,2018-08-02 12:42:37,1000.0,1000.0,[1000.0],"{'Swampert': 1, 'Aggron': 1, 'Sceptile': 1, 'Manectric': 1, 'Swellow': 1}"
abomasnow89257,[Gen 3] OU,3,1,2,2020-04-14 13:44:36,2020-04-22 21:23:51,1268.0,1379.0,"[1379.0, 1268.0]","{'Milotic': 1, 'Claydol': 2, 'Magneton': 2, 'Celebi': 3, 'Gyarados': 1, 'Skarmory': 2, 'Salamence': 1, 'Suicune': 1, 'Starmie': 1, 'Swampert': 1, 'Zapdos': 1, 'Tyranitar': 1, 'Dugtrio': 1}"
abomasnow92574,[Gen 3] OU,1,1,0,2016-04-10 19:06:54,2016-04-10 19:06:54,1000.0,1000.0,[1000.0],"{'Blissey': 1, 'Milotic': 1, 'Metagross': 1, 'Snorlax': 1}"
abomasnow92582,[Gen 3] OU,5,1,4,2017-02-05 03:21:25,2017-09-05 23:16:33,1065.0,1225.0,"[1225.0, 1224.0, 1089.0, 1065.0]","{'Milotic': 1, 'Salamence': 2, 'Magneton': 3, 'Tyranitar': 5, 'Celebi': 3, 'Dugtrio': 3, 'Cloyster': 1, 'Jirachi': 1, 'Swampert': 1, 'Zapdos': 1, 'Cacturne': 1, 'Gengar': 1, 'Forretress': 1, 'Suicune': 1, 'Skarmory': 1, 'Starmie': 1, 'Metagross': 1, 'Flygon': 1}"
abomasnow92926,[Gen 3] OU,2,2,0,2023-10-12 00:30:36,2023-10-12 00:36:50,,,,"{'Blissey': 1, 'Metagross': 2, 'Salamence': 1, 'Tyranitar': 1, 'Skarmory': 2, 'Swampert': 1, 'Zapdos': 1, 'Gengar': 1, 'Misdreavus': 1}"
abomasnow94022,[Gen 3] OU,5,3,2,2019-05-11 06:55:33,2019-06-09 20:02:53,1000.0,1000.0,"[1000.0, 1000.0]","{'Charizard': 1, 'Salamence': 1, 'Venusaur': 5, 'Lanturn': 5, 'Snorlax': 1, 'Ninjask': 1, 'Torkoal': 4, 'Tyranitar': 4, 'Slowking': 4, 'Forretress': 4}"
abomasnow97007,[Gen 3] OU,7,5,2,2016-06-10 20:07:11,2016-10-11 01:54:56,1000.0,1078.0,"[1000.0, 1078.0]","{'Blissey': 7, 'Jolteon': 5, 'Claydol': 5, 'Aerodactyl': 5, 'Skarmory': 7, 'Forretress': 5, 'Swampert': 2, 'Medicham': 2, 'Tyranitar': 2, 'Umbreon': 2}"
abomasnow98805,[Gen 3] OU,1,1,0,2016-11-30 20:12:32,2016-11-30 20:12:32,,,,"{'Blissey': 1, 'Medicham': 1, 'Celebi': 1, 'Suicune': 1, 'Skarmory': 1}"
abra10229,[Gen 3] OU,2,0,2,2024-12-05 17:44:58,2024-12-10 18:32:05,1095.0,1136.0,"[1095.0, 1136.0]","{'Metagross': 1, 'Charizard': 1, 'Swampert': 1, 'Zapdos': 1, 'Breloom': 1, 'Snorlax': 1, 'Blissey': 1, 'Forretress': 1, 'Salamence': 1, 'Aerodactyl': 1}"
abra11258,[Gen 3] OU,4,1,3,2015-10-25 13:43:38,2020-04-24 13:03:47,1022.0,1040.0,"[1022.0, 1040.0]","{'Metagross': 1, 'Salamence': 2, 'Swampert': 2, 'Porygon2': 1, 'Magneton': 1, 'Celebi': 2, 'Jirachi': 1, 'Jynx': 1, 'Suicune': 1, 'Slaking': 1, 'Blissey': 1, 'Tyranitar': 2, 'Gengar': 1, 'Forretress': 1, 'Aerodactyl': 1, 'Flygon': 1, 'Zapdos': 1, 'Skarmory': 1}"
abra12567,[Gen 3] OU,2,0,2,2018-01-24 12:48:46,2019-02-25 14:36:25,1028.0,1146.0,"[1028.0, 1146.0]","{'Aerodactyl': 1, 'Feraligatr': 1, 'Gengar': 2, 'Houndoom': 1, 'Ampharos': 1, 'Forretress': 2, 'Blissey': 1, 'Salamence': 1, 'Swampert': 1, 'Snorlax': 1}"
abra16820,[Gen 3] OU,1,0,1,2016-08-13 04:42:12,2016-08-13 04:42:12,,,,"{'Blaziken': 1, 'Gengar': 1, 'Slowbro': 1, 'Exeggutor': 1}"
abra20661,[Gen 3] OU,1,0,1,2024-08-09 09:01:38,2024-08-09 09:01:38,1029.0,1029.0,[1029.0],"{'Blissey': 1, 'Milotic': 1, 'Skarmory': 1, 'Venusaur': 1, 'Tyranitar': 1, 'Snorlax': 1}"
abra2220,[Gen 3] OU,1,0,1,2024-11-14 09:32:48,2024-11-14 09:32:48,1123.0,1123.0,[1123.0],"{'Jirachi': 1, 'Marowak': 1, 'Ninjask': 1, 'Celebi': 1}"
abra29274,[Gen 3] OU,1,0,1,2023-01-19 22:24:11,2023-01-19 22:24:11,,,,"{'Aerodactyl': 1, 'Flygon': 1, 'Zapdos': 1, 'Tyranitar': 1, 'Gengar': 1, 'Skarmory': 1}"
abra29490,[Gen 3] OU,1,1,0,2020-06-04 13:13:52,2020-06-04 13:13:52,,,,{'Blaziken': 1}
abra3047,[Gen 3] OU,1,1,0,2020-09-01 01:21:20,2020-09-01 01:21:20,1000.0,1000.0,[1000.0],"{'Charizard': 1, 'Dugtrio': 1, 'Persian': 1, 'Gyarados': 1, 'Raichu': 1, 'Primeape': 1}"
abra31374,[Gen 3] OU,2,2,0,2017-04-15 13:58:37,2017-04-15 14:14:49,,,,"{'Blissey': 1, 'Magneton': 1, 'Tyranitar': 2, 'Suicune': 2, 'Skarmory': 1, 'Donphan': 1, 'Cloyster': 1, 'Camerupt': 1, 'Metagross': 1, 'Zapdos': 1}"
abra35787,[Gen 3] OU,1,0,1,2019-04-19 01:19:40,2019-04-19 01:19:40,,,,"{'Blissey': 1, 'Milotic': 1, 'Hariyama': 1, 'Tyranitar': 1, 'Gengar': 1, 'Forretress': 1}"
abra36627,[Gen 3] OU,4,2,2,2016-09-20 13:16:15,2016-09-28 06:31:40,1000.0,1371.0,"[1000.0, 1345.0, 1341.0, 1371.0]","{'Salamence': 3, 'Heracross': 1, 'Porygon2': 1, 'Magneton': 1, 'Suicune': 2, 'Snorlax': 1, 'Blissey': 2, 'Flygon': 1, 'Zapdos': 1, 'Tyranitar': 2, 'Gengar': 1, 'Skarmory': 1, 'Swampert': 1, 'Celebi': 1, 'Forretress': 1, 'Claydol': 1, 'Jirachi': 1, 'Aerodactyl': 1}"
abra37421,[Gen 3] OU,1,1,0,2020-02-09 11:40:03,2020-02-09 11:40:03,1070.0,1070.0,[1070.0],"{'Dugtrio': 1, 'Zapdos': 1}"
abra41861,[Gen 3] OU,1,0,1,2017-06-18 20:46:37,2017-06-18 20:46:37,1063.0,1063.0,[1063.0],"{'Milotic': 1, 'Charizard': 1, 'Jolteon': 1, 'Salamence': 1, 'Breloom': 1, 'Skarmory': 1}"
abra43128,[Gen 3] OU,1,0,1,2020-03-10 22:23:19,2020-03-10 22:23:19,,,,"{'Moltres': 1, 'Blissey': 1, 'Metagross': 1, 'Zapdos': 1, 'Gengar': 1}"
abra46042,[Gen 3] OU,5,2,3,2023-10-01 17:15:27,2024-04-23 11:52:43,1307.0,1572.0,"[1339.0, 1307.0, 1572.0, 1445.0]","{'Metagross': 4, 'Zapdos': 4, 'Dugtrio': 4, 'Kingdra': 4, 'Starmie': 1, 'Salamence': 1, 'Heracross': 3, 'Swampert': 1, 'Medicham': 1, 'Celebi': 1, 'Suicune': 3}"
abra46391,[Gen 3] OU,1,1,0,2018-04-04 01:27:46,2018-04-04 01:27:46,1000.0,1000.0,[1000.0],"{'Salamence': 1, 'Heracross': 1}"
abra5029,[Gen 3] OU,1,1,0,2025-01-26 02:06:37,2025-01-26 02:06:37,,,,"{'Blissey': 1, 'Metagross': 1, 'Venusaur': 1, 'Blastoise': 1}"
abra51880,[Gen 3] OU,1,1,0,2017-08-29 15:10:58,2017-08-29 15:10:58,,,,"{'Suicune': 1, 'Dugtrio': 1, 'Venusaur': 1}"
abra52222,[Gen 3] OU,2,0,2,2018-11-14 21:49:40,2018-11-14 21:56:30,,,,"{'Starmie': 1, 'Metagross': 1, 'Jolteon': 1, 'Tyranitar': 2, 'Gengar': 1, 'Skarmory': 1, 'Claydol': 1, 'Jirachi': 1, 'Zapdos': 1, 'Suicune': 1, 'Dugtrio': 1}"
abra53108,[Gen 3] OU,2,0,2,2024-08-30 10:30:44,2024-09-02 06:01:09,1054.0,1162.0,"[1054.0, 1162.0]","{'Suicune': 1, 'Skarmory': 2, 'Raikou': 1, 'Porygon2': 1, 'Dugtrio': 1}"
abra53971,[Gen 3] OU,1,0,1,2018-08-01 21:40:44,2018-08-01 21:40:44,,,,"{'Swampert': 1, 'Jirachi': 1, 'Tyranitar': 1, 'Celebi': 1, 'Suicune': 1, 'Dugtrio': 1}"
abra55291,[Gen 3] OU,1,0,1,2017-10-03 02:22:25,2017-10-03 02:22:25,,,,"{'Cloyster': 1, 'Salamence': 1, 'Aerodactyl': 1, 'Jirachi': 1, 'Tyranitar': 1, 'Suicune': 1}"
abra60032,[Gen 3] OU,3,1,2,2019-02-08 16:09:56,2019-02-25 12:33:59,1126.0,1126.0,[1126.0],"{'Aerodactyl': 3, 'Swampert': 3, 'Flygon': 3, 'Zapdos': 3, 'Tyranitar': 3, 'Skarmory': 3}"
abra61701,[Gen 3] OU,5,0,5,2024-10-25 14:31:20,2025-01-04 09:48:09,1292.0,1432.0,"[1292.0, 1383.0, 1357.0, 1432.0, 1419.0]","{'Starmie': 2, 'Metagross': 3, 'Jolteon': 2, 'Tyranitar': 4, 'Gengar': 2, 'Skarmory': 4, 'Salamence': 2, 'Swampert': 2, 'Aerodactyl': 1, 'Celebi': 2, 'Magneton': 1, 'Breloom': 1, 'Houndoom': 1, 'Snorlax': 1, 'Zapdos': 1, 'Dugtrio': 1}"
abra65281,[Gen 3] OU,1,0,1,2019-02-01 21:46:41,2019-02-01 21:46:41,1034.0,1034.0,[1034.0],"{'Cloyster': 1, 'Salamence': 1, 'Swampert': 1, 'Jirachi': 1, 'Tyranitar': 1, 'Snorlax': 1}"
abra66371,[Gen 3] OU,1,0,1,2025-01-08 20:47:52,2025-01-08 20:47:52,1028.0,1028.0,[1028.0],"{'Claydol': 1, 'Salamence': 1, 'Swampert': 1, 'Dugtrio': 1, 'Gardevoir': 1, 'Snorlax': 1}"
abra67068,[Gen 3] OU,1,0,1,2017-03-23 20:14:25,2017-03-23 20:14:25,1000.0,1000.0,[1000.0],"{'Regice': 1, 'Magneton': 1, 'Entei': 1, 'Raikou': 1, 'Celebi': 1}"
abra68002,[Gen 3] OU,2,1,1,2019-11-29 01:30:05,2019-11-30 17:00:36,,,,"{'Blissey': 2, 'Starmie': 2, 'Metagross': 2, 'Flygon': 2, 'Blaziken': 2, 'Skarmory': 2}"
abra69119,[Gen 3] OU,9,3,6,2020-01-25 06:22:55,2020-02-12 01:50:41,1002.0,1116.0,"[1029.0, 1002.0, 1035.0, 1116.0, 1083.0, 1081.0, 1029.0, 1096.0, 1087.0]","{'Cloyster': 5, 'Metagross': 6, 'Salamence': 8, 'Tyranitar': 9, 'Celebi': 1, 'Gengar': 8, 'Dugtrio': 5, 'Skarmory': 1, 'Starmie': 3, 'Jirachi': 1, 'Swampert': 1, 'Snorlax': 1}"
