name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
aerialace34771,[Gen 1] UU,1,0,1,2016-07-29 20:30:28,2016-07-29 20:30:28,,,,"{'Charizard': 1, 'Butterfree': 1, 'Nidoking': 1, 'Victreebel': 1, 'Raichu': 1, 'Blastoise': 1}"
aerialace51249,[Gen 1] UU,1,0,1,2023-12-06 18:41:58,2023-12-06 18:41:58,1055.0,1055.0,[1055.0],"{'Dugtrio': 1, 'Electabuzz': 1, 'Persian': 1, 'Tentacruel': 1}"
aerialace91334,[Gen 1] UU,1,1,0,2020-07-19 09:59:05,2020-07-19 09:59:05,,,,"{'Kangaskhan': 1, 'Dragonite': 1, 'Haunter': 1, 'Electabuzz': 1, 'Hypno': 1, 'Articuno': 1}"
aeroblast79486,[Gen 1] UU,3,3,0,2025-04-03 05:52:55,2025-04-04 06:28:12,1018.0,1083.0,"[1065.0, 1018.0, 1083.0]","{'Seadra': 3, 'Dugtrio': 2, 'Haunter': 3, 'Hypno': 3, 'Kadabra': 2}"
aeroblast8709,[Gen 1] UU,1,0,1,2024-06-23 20:08:58,2024-06-23 20:08:58,,,,"{'Kadabra': 1, 'Dodrio': 1, 'Dewgong': 1, 'Dugtrio': 1, 'Articuno': 1, 'Tentacruel': 1}"
aerodactyl33919,[Gen 1] UU,1,1,0,2024-10-04 05:30:37,2024-10-04 05:30:37,,,,"{'Kadabra': 1, 'Golem': 1, 'Persian': 1, 'Tangela': 1, 'Dragonite': 1, 'Tentacruel': 1}"
aerodactyl73870,[Gen 1] UU,1,1,0,2019-12-29 09:33:09,2019-12-29 09:33:09,,,,"{'Omastar': 1, 'Kadabra': 1, 'Hypno': 1, 'Tangela': 1, 'Dragonite': 1, 'Tentacruel': 1}"
aggron60452,[Gen 1] UU,8,5,3,2017-12-03 06:52:06,2019-03-12 01:33:20,1026.0,1317.0,"[1026.0, 1317.0]","{'Kadabra': 7, 'Dugtrio': 6, 'Electabuzz': 5, 'Hypno': 7, 'Tentacruel': 7, 'Kangaskhan': 1, 'Dodrio': 1, 'Gyarados': 1, 'Omastar': 1, 'Victreebel': 1, 'Dragonite': 5}"
agility48732,[Gen 1] UU,3,1,2,2016-07-18 20:09:12,2016-07-24 04:07:16,1029.0,1034.0,"[1029.0, 1034.0]","{'Flareon': 3, 'Aerodactyl': 3, 'Graveler': 3, 'Tangela': 3, 'Dragonite': 3, 'Articuno': 3}"
agility81333,[Gen 1] UU,1,0,1,2023-12-14 22:56:18,2023-12-14 22:56:18,1162.0,1162.0,[1162.0],"{'Kangaskhan': 1, 'Tentacruel': 1, 'Kadabra': 1, 'Persian': 1, 'Gyarados': 1, 'Articuno': 1}"
aipom93182,[Gen 1] UU,3,3,0,2020-02-24 01:31:58,2020-03-31 02:27:09,,,,"{'Omastar': 1, 'Haunter': 3, 'Dugtrio': 1, 'Hypno': 3, 'Dragonite': 1, 'Tentacruel': 1, 'Kadabra': 2, 'Persian': 2, 'Gyarados': 2, 'Kangaskhan': 1}"
aircutter24151,[Gen 1] UU,14,5,9,2024-05-03 18:21:26,2024-09-02 19:32:02,,,,"{'Kangaskhan': 10, 'Tentacruel': 10, 'Kadabra': 12, 'Dodrio': 5, 'Dugtrio': 10, 'Articuno': 5, 'Dewgong': 4, 'Gyarados': 3, 'Venusaur': 1, 'Moltres': 2, 'Ninetales': 2, 'Dragonite': 3, 'Persian': 2, 'Arcanine': 1, 'Haunter': 3, 'Electabuzz': 2, 'Omastar': 1, 'Golem': 3, 'Kabutops': 1, 'Clefable': 1}"
aircutter66087,[Gen 1] UU,3,3,0,2023-12-07 18:17:24,2023-12-15 21:17:46,1000.0,1295.0,"[1145.0, 1295.0, 1000.0]","{'Kangaskhan': 3, 'Dugtrio': 3, 'Articuno': 3, 'Raichu': 3, 'Tentacruel': 3, 'Tangela': 2}"
airlock21418,[Gen 1] UU,7,2,5,2024-11-18 19:45:00,2024-11-27 07:29:46,,,,"{'Ninetales': 7, 'Kadabra': 7, 'Haunter': 7, 'Dugtrio': 5, 'Raichu': 7, 'Dragonite': 7, 'Golem': 2}"
airlock67944,[Gen 1] UU,1,0,1,2020-08-11 03:08:01,2020-08-11 03:08:01,,,,"{'Dragonite': 1, 'Haunter': 1, 'Omastar': 1}"
alakazammega2287,[Gen 1] UU,1,0,1,2020-07-26 17:28:21,2020-07-26 17:28:21,,,,"{'Pidgeotto': 1, 'Poliwhirl': 1, 'Ivysaur': 1, 'Wartortle': 1, 'Nidorino': 1, 'Charmeleon': 1}"
alakazammega81122,[Gen 1] UU,1,0,1,2020-08-19 18:34:32,2020-08-19 18:34:32,,,,"{'Electrode': 1, 'Kabutops': 1, 'Mr. Mime': 1, 'Clefable': 1, 'Arcanine': 1, 'Venusaur': 1}"
alakazammega8565,[Gen 1] UU,1,0,1,2020-01-23 06:48:50,2020-01-23 06:48:50,,,,"{'Kangaskhan': 1, 'Electrode': 1, 'Dugtrio': 1, 'Hypno': 1, 'Venusaur': 1, 'Articuno': 1}"
altaria73202,[Gen 1] UU,1,0,1,2019-12-29 09:33:09,2019-12-29 09:33:09,,,,"{'Kadabra': 1, 'Dugtrio': 1, 'Hypno': 1, 'Gyarados': 1, 'Dragonite': 1, 'Tentacruel': 1}"
altaria74196,[Gen 1] UU,1,0,1,2024-12-23 20:29:04,2024-12-23 20:29:04,,,,"{'Golduck': 1, 'Kangaskhan': 1, 'Kadabra': 1, 'Dugtrio': 1, 'Persian': 1, 'Tentacruel': 1}"
amnesia25800,[Gen 1] UU,77,35,42,2020-04-12 19:22:17,2021-10-30 20:11:35,,,,"{'Golduck': 6, 'Kabutops': 20, 'Mr. Mime': 29, 'Clefable': 20, 'Venusaur': 11, 'Fearow': 8, 'Kingler': 5, 'Exeggcute': 9, 'Kangaskhan': 15, 'Kadabra': 34, 'Dugtrio': 32, 'Persian': 20, 'Electabuzz': 6, 'Tentacruel': 44, 'Poliwrath': 4, 'Hypno': 38, 'Dragonite': 16, 'Gyarados': 17, 'Charizard': 8, 'Magneton': 1, 'Blastoise': 22, 'Arcanine': 9, 'Gastly': 10, 'Venomoth': 1, 'Nidoking': 3, 'Slowpoke': 1, 'Tangela': 3, 'Raticate': 7, 'Moltres': 6, 'Vaporeon': 6, 'Omastar': 1, 'Raichu': 2, 'Golem': 8, 'Aerodactyl': 1, 'Articuno': 8, 'Weezing': 1, 'Drowzee': 1, 'Seadra': 4, 'Porygon': 4, 'Machamp': 1, 'Haunter': 4, 'Dodrio': 1, 'Dewgong': 1}"
amnesia97518,[Gen 1] UU,1,0,1,2020-07-26 17:16:38,2020-07-26 17:16:38,,,,"{'Charizard': 1, 'Weezing': 1, 'Arbok': 1, 'Clefable': 1, 'Arcanine': 1, 'Blastoise': 1}"
anorith51450,[Gen 1] UU,2,1,1,2020-08-10 00:38:50,2020-08-10 00:46:20,,,,"{'Dugtrio': 2, 'Articuno': 1, 'Gyarados': 2, 'Hypno': 2, 'Dragonite': 2, 'Tentacruel': 2}"
anorith92954,[Gen 1] UU,4,0,4,2020-06-12 05:47:04,2020-06-12 07:11:52,,,,"{'Electrode': 3, 'Exeggcute': 2, 'Poliwhirl': 2, 'Clefable': 3, 'Arcanine': 2, 'Blastoise': 3, 'Charizard': 1, 'Gastly': 1, 'Machamp': 1, 'Kangaskhan': 1, 'Kadabra': 1, 'Haunter': 1, 'Dugtrio': 1, 'Electabuzz': 1, 'Tentacruel': 1}"
anorith97619,[Gen 1] UU,1,0,1,2016-07-18 06:56:12,2016-07-18 06:56:12,1143.0,1143.0,[1143.0],"{'Kangaskhan': 1, 'Kadabra': 1, 'Graveler': 1, 'Haunter': 1, 'Persian': 1, 'Venusaur': 1}"
anticipation99421,[Gen 1] UU,1,0,1,2020-05-07 21:49:18,2020-05-07 21:49:18,,,,"{'Tentacruel': 1, 'Haunter': 1, 'Dugtrio': 1, 'Hypno': 1, 'Dragonite': 1, 'Vaporeon': 1}"
apicotberry12271,[Gen 1] UU,1,0,1,2019-07-14 11:58:18,2019-07-14 11:58:18,,,,"{'Omastar': 1, 'Kadabra': 1, 'Dragonite': 1, 'Electabuzz': 1, 'Hypno': 1, 'Tentacruel': 1}"
apicotberry36744,[Gen 1] UU,1,0,1,2019-12-13 04:39:21,2019-12-13 04:39:21,1106.0,1106.0,[1106.0],"{'Nidoking': 1, 'Venusaur': 1, 'Rapidash': 1, 'Poliwrath': 1}"
apicotberry40018,[Gen 1] UU,3,1,2,2024-04-17 20:04:28,2024-04-17 20:29:07,,,,"{'Kangaskhan': 3, 'Electrode': 3, 'Kadabra': 2, 'Dugtrio': 3, 'Dragonite': 3, 'Tentacruel': 3}"
aquajet31035,[Gen 1] UU,36,18,18,2022-02-02 03:05:57,2025-01-10 23:46:59,,,,"{'Kangaskhan': 24, 'Dodrio': 15, 'Dugtrio': 16, 'Persian': 24, 'Hypno': 29, 'Tentacruel': 30, 'Clefable': 13, 'Pinsir': 3, 'Dragonite': 6, 'Kadabra': 7, 'Golem': 1, 'Gyarados': 7, 'Electrode': 6, 'Dewgong': 1, 'Articuno': 10, 'Moltres': 1, 'Lapras': 4, 'Slowbro': 4, 'Nidoqueen': 1, 'Haunter': 4, 'Nidoking': 1, 'Ninetales': 2, 'Jolteon': 1, 'Electabuzz': 2}"
aquaring19469,[Gen 1] UU,1,0,1,2016-06-10 15:57:55,2016-06-10 15:57:55,1000.0,1000.0,[1000.0],"{'Arcanine': 1, 'Aerodactyl': 1}"
aquaring89206,[Gen 1] UU,54,31,23,2023-02-09 00:07:30,2025-01-01 21:36:11,1050.0,1050.0,[1050.0],"{'Kadabra': 42, 'Haunter': 18, 'Golem': 14, 'Machamp': 1, 'Dugtrio': 35, 'Gyarados': 15, 'Dewgong': 19, 'Articuno': 24, 'Kangaskhan': 25, 'Tentacruel': 22, 'Dodrio': 15, 'Persian': 16, 'Arcanine': 3, 'Lapras': 6, 'Electrode': 6, 'Hypno': 6, 'Clefable': 10, 'Dragonite': 13, 'Electabuzz': 11, 'Raichu': 2, 'Poliwrath': 1, 'Moltres': 1, 'Ninetales': 5, 'Magneton': 1, 'Dragonair': 2, 'Vaporeon': 1, 'Arbok': 1, 'Victreebel': 1, 'Aerodactyl': 2, 'Venomoth': 1}"
aquatail3880,[Gen 1] UU,3,1,2,2023-01-28 20:41:23,2023-01-28 20:57:09,,,,"{'Lapras': 3, 'Kadabra': 2, 'Golem': 2, 'Persian': 3, 'Hypno': 3, 'Tentacruel': 3}"
aquatail53103,[Gen 1] UU,1,1,0,2025-01-04 23:45:23,2025-01-04 23:45:23,,,,"{'Kangaskhan': 1, 'Kadabra': 1, 'Haunter': 1, 'Dugtrio': 1, 'Gyarados': 1, 'Tentacruel': 1}"
arcanine92730,[Gen 1] UU,2,2,0,2018-12-21 22:12:50,2018-12-24 16:11:31,,,,"{'Dugtrio': 2, 'Electabuzz': 2, 'Hypno': 2, 'Dragonite': 2, 'Articuno': 2, 'Tentacruel': 1}"
arceusdragon730,[Gen 1] UU,1,0,1,2017-12-18 20:09:43,2017-12-18 20:09:43,,,,"{'Kangaskhan': 1, 'Omastar': 1, 'Kadabra': 1, 'Hypno': 1, 'Dragonite': 1, 'Tentacruel': 1}"
arceusghost51402,[Gen 1] UU,2,2,0,2024-09-09 14:29:58,2024-09-09 14:31:42,,,,"{'Kangaskhan': 1, 'Kadabra': 1, 'Dodrio': 1, 'Electabuzz': 1, 'Dragonite': 1, 'Tentacruel': 1, 'Clefable': 1}"
arceusghost8496,[Gen 1] UU,8,2,6,2022-07-31 21:29:06,2023-07-06 01:03:16,,,,"{'Kangaskhan': 5, 'Kadabra': 7, 'Dugtrio': 3, 'Gyarados': 2, 'Hypno': 6, 'Tentacruel': 5, 'Persian': 6, 'Electabuzz': 3, 'Dragonite': 3, 'Aerodactyl': 1, 'Vaporeon': 2, 'Victreebel': 2, 'Charizard': 1, 'Golduck': 1}"
arceusice70762,[Gen 1] UU,1,0,1,2021-06-06 19:19:20,2021-06-06 19:19:20,,,,"{'Tentacruel': 1, 'Kadabra': 1, 'Dugtrio': 1, 'Persian': 1, 'Hypno': 1, 'Articuno': 1}"
arceusrock53100,[Gen 1] UU,1,0,1,2025-04-05 01:16:11,2025-04-05 01:16:11,,,,"{'Pidgeot': 1, 'Charizard': 1, 'Kangaskhan': 1, 'Exeggcute': 1, 'Haunter': 1, 'Dragonite': 1}"
arceussteel79571,[Gen 1] UU,3,2,1,2019-09-16 00:31:58,2020-01-07 03:45:32,,,,"{'Shellder': 2, 'Pikachu': 2, 'Diglett': 2, 'Bulbasaur': 1, 'Abra': 2, 'Exeggcute': 1, 'Gastly': 1, 'Machamp': 1, 'Persian': 1, 'Hypno': 1, 'Venusaur': 1, 'Gyarados': 1, 'Dragonite': 1}"
arceuswater57688,[Gen 1] UU,3,0,3,2022-01-14 21:03:57,2022-07-30 20:13:32,,,,"{'Vaporeon': 1, 'Kadabra': 1, 'Dugtrio': 3, 'Hypno': 1, 'Dragonite': 3, 'Tentacruel': 1, 'Kangaskhan': 2, 'Dodrio': 2, 'Persian': 2, 'Slowpoke': 1, 'Articuno': 1}"
arenatrap65458,[Gen 1] UU,1,1,0,2022-01-24 00:24:49,2022-01-24 00:24:49,,,,"{'Tentacruel': 1, 'Kadabra': 1, 'Articuno': 1, 'Hypno': 1, 'Venusaur': 1, 'Vaporeon': 1}"
ariados11470,[Gen 1] UU,1,0,1,2017-12-03 03:05:52,2017-12-03 03:05:52,1000.0,1000.0,[1000.0],"{'Kingler': 1, 'Kangaskhan': 1, 'Aerodactyl': 1, 'Victreebel': 1, 'Hypno': 1, 'Raichu': 1}"
ariados84574,[Gen 1] UU,2,0,2,2020-01-06 11:36:44,2020-01-16 17:22:14,,,,"{'Omastar': 2, 'Haunter': 2, 'Dugtrio': 2, 'Hypno': 2, 'Dragonite': 2, 'Tentacruel': 2}"
armaldo79714,[Gen 1] UU,5,1,4,2025-01-11 21:05:47,2025-01-29 21:41:58,,,,"{'Kangaskhan': 5, 'Kadabra': 4, 'Haunter': 2, 'Persian': 2, 'Gyarados': 2, 'Raichu': 1, 'Ninetales': 3, 'Omastar': 1, 'Dugtrio': 2, 'Dodrio': 3, 'Dragonite': 3, 'Clefable': 1, 'Vaporeon': 1}"
armthrust70480,[Gen 1] UU,9,2,7,2016-06-07 23:06:47,2016-11-20 19:00:17,1165.0,1165.0,[1165.0],"{'Moltres': 1, 'Victreebel': 4, 'Persian': 5, 'Raichu': 6, 'Dragonite': 2, 'Articuno': 2, 'Kadabra': 5, 'Haunter': 2, 'Rhydon': 4, 'Tentacruel': 1, 'Hypno': 2, 'Gyarados': 1, 'Scyther': 1, 'Venomoth': 3, 'Staryu': 3, 'Porygon': 3, 'Nidoking': 3, 'Nidoqueen': 3, 'Blastoise': 2}"
armthrust74621,[Gen 1] UU,3,2,1,2020-11-06 19:39:51,2020-11-06 20:55:09,,,,"{'Kangaskhan': 1, 'Kadabra': 3, 'Persian': 1, 'Hypno': 3, 'Tentacruel': 3, 'Omastar': 1, 'Electabuzz': 1, 'Dragonite': 2, 'Vaporeon': 1, 'Dugtrio': 1}"
articuno2519,[Gen 1] UU,3,1,2,2024-01-06 17:49:22,2024-01-06 18:04:12,,,,"{'Haunter': 1, 'Dodrio': 3, 'Dewgong': 1, 'Persian': 2, 'Gyarados': 1, 'Tangela': 1, 'Kangaskhan': 2, 'Kadabra': 2, 'Dugtrio': 2, 'Electabuzz': 1, 'Tentacruel': 2}"
articuno60072,[Gen 1] UU,1,0,1,2016-06-05 19:05:56,2016-06-05 19:05:56,,,,"{'Charizard': 1, 'Electrode': 1, 'Graveler': 1, 'Haunter': 1, 'Persian': 1, 'Gyarados': 1}"
aspearberry45831,[Gen 1] UU,5,0,5,2016-08-08 19:14:44,2016-08-08 19:42:53,,,,"{'Kadabra': 3, 'Poliwrath': 2, 'Haunter': 3, 'Gyarados': 5, 'Raichu': 4, 'Hypno': 5, 'Kangaskhan': 4, 'Rhydon': 2, 'Raticate': 1, 'Persian': 1}"
assist42416,[Gen 1] UU,1,1,0,2020-06-09 03:31:52,2020-06-09 03:31:52,,,,"{'Porygon': 1, 'Kangaskhan': 1, 'Kadabra': 1, 'Machamp': 1, 'Electabuzz': 1, 'Tentacruel': 1}"
assurance24082,[Gen 1] UU,1,0,1,2020-03-16 21:31:15,2020-03-16 21:31:15,,,,"{'Kangaskhan': 1, 'Kadabra': 1, 'Persian': 1, 'Gyarados': 1, 'Hypno': 1, 'Tentacruel': 1}"
assurance48574,[Gen 1] UU,8,5,3,2024-04-08 21:20:32,2024-05-05 19:26:06,,,,"{'Kadabra': 7, 'Golem': 1, 'Dewgong': 1, 'Dugtrio': 7, 'Articuno': 6, 'Ninetales': 3, 'Kangaskhan': 7, 'Tentacruel': 5, 'Clefable': 1, 'Gyarados': 2, 'Haunter': 2, 'Dodrio': 2, 'Arcanine': 1}"
astonish32045,[Gen 1] UU,21,9,12,2021-06-05 01:19:03,2024-09-16 02:23:08,,,,"{'Electabuzz': 4, 'Kadabra': 13, 'Poliwrath': 3, 'Gyarados': 6, 'Hypno': 14, 'Tentacruel': 11, 'Lapras': 1, 'Kangaskhan': 12, 'Electrode': 3, 'Golem': 1, 'Omastar': 3, 'Dugtrio': 9, 'Dragonite': 7, 'Dewgong': 4, 'Persian': 9, 'Articuno': 4, 'Haunter': 8, 'Dodrio': 5, 'Tangela': 1, 'Clefable': 2, 'Aerodactyl': 1}"
astonish72019,[Gen 1] UU,11,8,3,2020-06-12 05:47:04,2020-08-10 01:21:15,,,,"{'Sandslash': 3, 'Mr. Mime': 4, 'Venusaur': 4, 'Vaporeon': 2, 'Kangaskhan': 4, 'Kadabra': 6, 'Haunter': 4, 'Dugtrio': 4, 'Hypno': 7, 'Tentacruel': 6, 'Omastar': 3, 'Electabuzz': 6, 'Dragonite': 3, 'Clefable': 1}"
aurasphere15727,[Gen 1] UU,1,0,1,2016-06-01 18:43:25,2016-06-01 18:43:25,1000.0,1000.0,[1000.0],"{'Moltres': 1, 'Haunter': 1, 'Dugtrio': 1, 'Venusaur': 1, 'Dragonite': 1, 'Articuno': 1}"
aurasphere26323,[Gen 1] UU,2,1,1,2019-05-20 01:29:26,2019-05-20 01:38:53,,,,"{'Venomoth': 2, 'Porygon': 2, 'Omastar': 2, 'Nidoking': 2, 'Slowpoke': 2, 'Abra': 2}"
aurasphere76841,[Gen 1] UU,96,59,37,2023-10-09 19:26:20,2025-05-10 20:20:45,,,,"{'Kangaskhan': 49, 'Electrode': 10, 'Kadabra': 81, 'Gyarados': 14, 'Dragonite': 32, 'Tentacruel': 57, 'Haunter': 33, 'Dodrio': 36, 'Dewgong': 36, 'Electabuzz': 29, 'Articuno': 43, 'Lapras': 6, 'Jolteon': 2, 'Slowbro': 5, 'Dugtrio': 49, 'Hypno': 5, 'Venomoth': 3, 'Tangela': 9, 'Persian': 11, 'Clefable': 10, 'Nidoking': 2, 'Ninetales': 4, 'Vaporeon': 10, 'Golem': 10, 'Raichu': 1, 'Moltres': 2, 'Tauros': 1, 'Seadra': 1, 'Exeggcute': 1, 'Venusaur': 1}"
avalanche8773,[Gen 1] UU,1,0,1,2023-12-05 01:55:23,2023-12-05 01:55:23,1000.0,1000.0,[1000.0],{'Tangela': 1}
avalanche93590,[Gen 1] UU,3,0,3,2024-04-12 21:30:54,2025-04-06 23:41:25,1142.0,1142.0,[1142.0],"{'Haunter': 3, 'Dodrio': 1, 'Dugtrio': 3, 'Articuno': 1, 'Electabuzz': 1, 'Tentacruel': 2, 'Kangaskhan': 1, 'Kadabra': 2, 'Dragonite': 1, 'Lapras': 1, 'Electrode': 1, 'Golem': 1}"
azelf20681,[Gen 1] UU,2,1,1,2021-06-05 20:30:57,2021-06-05 20:47:17,,,,"{'Tentacruel': 2, 'Kadabra': 1, 'Dugtrio': 2, 'Hypno': 2, 'Dragonite': 2, 'Articuno': 2, 'Gyarados': 1}"
bagon13919,[Gen 1] UU,1,0,1,2019-07-17 21:32:27,2019-07-17 21:32:27,,,,"{'Aerodactyl': 1, 'Magneton': 1, 'Nidoking': 1, 'Dewgong': 1, 'Victreebel': 1, 'Hypno': 1}"
banette79978,[Gen 1] UU,1,0,1,2016-06-19 21:40:25,2016-06-19 21:40:25,,,,"{'Moltres': 1, 'Electabuzz': 1, 'Haunter': 1, 'Victreebel': 1, 'Hypno': 1, 'Tentacruel': 1}"
barboach88300,[Gen 1] UU,3,2,1,2025-01-12 20:10:26,2025-01-12 20:25:45,,,,"{'Lapras': 2, 'Jolteon': 1, 'Kangaskhan': 2, 'Slowbro': 3, 'Dugtrio': 2, 'Articuno': 3, 'Hypno': 2}"
barrier34526,[Gen 1] UU,3,3,0,2016-07-12 18:41:59,2016-07-26 20:15:13,,,,"{'Moltres': 1, 'Haunter': 2, 'Hypno': 3, 'Raichu': 2, 'Dragonite': 3, 'Articuno': 3, 'Kadabra': 1}"
batonpass43312,[Gen 1] UU,1,0,1,2023-12-20 20:34:11,2023-12-20 20:34:11,1000.0,1000.0,[1000.0],"{'Kangaskhan': 1, 'Aerodactyl': 1, 'Dewgong': 1, 'Venusaur': 1, 'Dragonite': 1, 'Tentacruel': 1}"
battlearmor43290,[Gen 1] UU,1,0,1,2019-09-22 20:37:27,2019-09-22 20:37:27,,,,"{'Venomoth': 1, 'Sandslash': 1, 'Poliwrath': 1, 'Persian': 1, 'Electabuzz': 1, 'Tangela': 1}"
bayleef60690,[Gen 1] UU,5,5,0,2020-07-27 01:40:35,2020-07-27 02:51:01,,,,"{'Dragonite': 3, 'Articuno': 4, 'Hypno': 5, 'Kadabra': 3, 'Electabuzz': 3, 'Persian': 3, 'Dugtrio': 1, 'Raichu': 1}"
bayleef79685,[Gen 1] UU,2,0,2,2024-08-28 23:23:50,2024-08-28 23:32:07,,,,"{'Kangaskhan': 2, 'Kadabra': 2, 'Haunter': 2, 'Dugtrio': 2, 'Persian': 2, 'Tentacruel': 2}"
beatup18895,[Gen 1] UU,2,0,2,2025-01-18 02:06:35,2025-01-18 02:14:01,,,,"{'Jolteon': 1, 'Haunter': 1, 'Golem': 1, 'Dewgong': 1, 'Hypno': 2, 'Tentacruel': 1, 'Lapras': 1, 'Slowbro': 1, 'Victreebel': 1, 'Persian': 1, 'Raichu': 1}"
beatup53302,[Gen 1] UU,1,0,1,2020-07-26 19:19:53,2020-07-26 19:19:53,,,,"{'Scyther': 1, 'Electrode': 1, 'Kadabra': 1, 'Golem': 1, 'Venusaur': 1, 'Dragonite': 1}"
beatup77526,[Gen 1] UU,1,1,0,2023-12-02 16:02:16,2023-12-02 16:02:16,1000.0,1000.0,[1000.0],"{'Omastar': 1, 'Dugtrio': 1, 'Electabuzz': 1, 'Tangela': 1, 'Tentacruel': 1}"
beedrill59330,[Gen 1] UU,2,2,0,2024-11-15 21:43:19,2024-11-15 21:54:25,,,,"{'Kadabra': 2, 'Dodrio': 2, 'Dugtrio': 2, 'Clefable': 2, 'Kangaskhan': 1, 'Tentacruel': 1}"
beldum40561,[Gen 1] UU,1,0,1,2016-06-04 03:40:42,2016-06-04 03:40:42,1150.0,1150.0,[1150.0],"{'Kangaskhan': 1, 'Tentacruel': 1, 'Haunter': 1, 'Dodrio': 1, 'Persian': 1, 'Articuno': 1}"
berry1921,[Gen 1] UU,4,4,0,2025-04-09 07:10:11,2025-04-12 22:42:31,1000.0,1144.0,"[1053.0, 1000.0, 1113.0, 1144.0]","{'Lapras': 3, 'Kangaskhan': 3, 'Kadabra': 3, 'Haunter': 4, 'Dugtrio': 3, 'Hypno': 4}"
berry28840,[Gen 1] UU,1,0,1,2016-07-25 14:23:15,2016-07-25 14:23:15,,,,"{'Golduck': 1, 'Rapidash': 1, 'Sandslash': 1, 'Persian': 1, 'Hitmonlee': 1, 'Venusaur': 1}"
berry72698,[Gen 1] UU,2,0,2,2023-06-22 17:05:43,2023-06-22 17:10:16,,,,"{'Kangaskhan': 2, 'Electrode': 1, 'Kadabra': 2, 'Dewgong': 2, 'Electabuzz': 1, 'Raichu': 1, 'Moltres': 1, 'Persian': 1, 'Tentacruel': 1}"
berryjuice46410,[Gen 1] UU,1,0,1,2022-07-17 20:39:00,2022-07-17 20:39:00,,,,"{'Kadabra': 1, 'Victreebel': 1, 'Persian': 1, 'Hypno': 1, 'Articuno': 1, 'Tentacruel': 1}"
