name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,rating_list,pokemon_used
amnesia56205,[Gen 4] UU,1,0,1,2024-09-15 19:01:21,2024-09-15 19:01:21,,,,"{'Milotic': 1, 'Blaziken': 1, 'Rhyperior': 1, 'Venusaur': 1, 'Uxie': 1, 'Ambipom': 1}"
amnesia59700,[Gen 4] UU,28,8,20,2024-03-03 22:42:21,2025-05-21 14:37:34,,,,"{'Scyther': 2, 'Mesprit': 4, 'Tauros': 1, 'Azumarill': 3, 'Houndoom': 4, 'Donphan': 6, 'Toxicroak': 1, 'Mismagius': 8, 'Hariyama': 1, 'Omastar': 3, 'Clefable': 2, 'Venusaur': 6, 'Feraligatr': 3, 'Rhyperior': 2, 'Charizard': 2, 'Kangaskhan': 1, 'Torterra': 3, 'Arcanine': 5, 'Alakazam': 1, 'Moltres': 2, 'Yanmega': 2, 'Ludicolo': 1, 'Claydol': 3, 'Dusknoir': 1, 'Drapion': 3, 'Altaria': 3, 'Shiftry': 2, 'Aggron': 5, 'Lanturn': 3, 'Entei': 4, 'Registeel': 4, 'Slowking': 3, 'Glalie': 4, 'Beedrill': 3, 'Cloyster': 1, 'Swellow': 4, 'Gligar': 1, 'Hitmonlee': 1, 'Pinsir': 2, 'Magneton': 1, 'Typhlosion': 1, 'Sneasel': 1, 'Victreebel': 1, 'Sceptile': 1, 'Qwilfish': 3, 'Rotom': 4, 'Steelix': 1, 'Uxie': 3, 'Xatu': 1, 'Blaziken': 1, 'Blastoise': 1, 'Leafeon': 2, 'Milotic': 2, 'Heracross': 1, 'Camerupt': 1, 'Kabutops': 3, 'Masquerain': 1, 'Froslass': 1, 'Haunter': 1, 'Spiritomb': 1}"
ampharos64974,[Gen 4] UU,4,3,1,2016-11-24 04:05:46,2016-11-29 10:09:18,,,,"{'Zangoose': 3, 'Monferno': 3, 'Poliwrath': 2, 'Mr. Mime': 2, 'Golbat': 3, 'Rhydon': 2, 'Misdreavus': 1, 'Flareon': 1, 'Tentacool': 1, 'Kadabra': 1, 'Sableye': 1}"
ampharos7064,[Gen 4] UU,2,1,1,2020-06-05 20:13:45,2020-07-01 19:16:32,,,,"{'Milotic': 1, 'Rhyperior': 1, 'Weezing': 1, 'Venusaur': 2, 'Blaziken': 2, 'Swellow': 1, 'Moltres': 1, 'Mesprit': 1, 'Lanturn': 1}"
ampharos73238,[Gen 4] UU,3,1,2,2023-08-26 13:56:14,2023-08-26 14:11:09,,,,"{'Scyther': 1, 'Rhyperior': 2, 'Alakazam': 1, 'Houndoom': 1, 'Venusaur': 2, 'Blastoise': 1, 'Ludicolo': 1, 'Mismagius': 2, 'Qwilfish': 1, 'Toxicroak': 1, 'Kabutops': 1, 'Uxie': 2, 'Linoone': 1, 'Feraligatr': 1}"
ancientpower79436,[Gen 4] UU,4,2,2,2016-01-19 19:52:44,2016-08-14 18:27:46,,,,"{'Moltres': 2, 'Mismagius': 2, 'Qwilfish': 4, 'Rhyperior': 2, 'Spiritomb': 2, 'Blastoise': 2, 'Scyther': 2, 'Sceptile': 2, 'Rotom': 2, 'Houndoom': 2, 'Donphan': 2}"
angaskhanmega48820,[Gen 4] UU,2,2,0,2018-05-30 19:58:38,2019-02-06 02:57:23,,,,"{'Ursaring': 1, 'Omastar': 2, 'Rotom': 1, 'Swellow': 1, 'Alakazam': 1, 'Exeggutor': 1}"
angaskhanmega75291,[Gen 4] UU,5,4,1,2015-03-20 01:40:12,2015-05-10 00:33:38,,,,"{'Moltres': 4, 'Rotom': 4, 'Dugtrio': 3, 'Registeel': 4, 'Venusaur': 4, 'Blastoise': 4, 'Snover': 1, 'Walrein': 1, 'Nidoqueen': 1, 'Hypno': 1}"
angerpoint24454,[Gen 4] UU,2,1,1,2024-02-13 02:55:55,2024-02-13 03:04:08,,,,"{'Pinsir': 1, 'Aggron': 1, 'Azumarill': 1, 'Rotom': 1, 'Houndoom': 2, 'Venusaur': 1, 'Scyther': 1, 'Toxicroak': 1, 'Torterra': 1, 'Regirock': 1, 'Blastoise': 1}"
anorith12301,[Gen 4] UU,1,0,1,2020-07-27 02:07:17,2020-07-27 02:07:17,,,,"{'Altaria': 1, 'Toxicroak': 1, 'Kabutops': 1, 'Steelix': 1, 'Dugtrio': 1, 'Leafeon': 1}"
anticipation27503,[Gen 4] UU,1,1,0,2019-09-17 02:53:11,2019-09-17 02:53:11,,,,"{'Mesprit': 1, 'Dugtrio': 1, 'Arcanine': 1, 'Swellow': 1, 'Leafeon': 1}"
anticipation27817,[Gen 4] UU,1,0,1,2020-03-01 12:42:11,2020-03-01 12:42:11,1000.0,1000.0,[1000.0],"{'Kangaskhan': 1, 'Mismagius': 1, 'Claydol': 1, 'Slowbro': 1, 'Blaziken': 1, 'Venusaur': 1}"
anticipation31384,[Gen 4] UU,3,3,0,2018-09-23 23:10:31,2018-10-19 21:43:14,,,,"{'Cloyster': 1, 'Toxicroak': 1, 'Azumarill': 1, 'Regirock': 1, 'Rotom': 2, 'Spiritomb': 1, 'Kangaskhan': 1, 'Qwilfish': 1, 'Torterra': 1, 'Slowking': 1, 'Primeape': 1, 'Mismagius': 1, 'Sceptile': 1, 'Kabutops': 1, 'Registeel': 1, 'Arcanine': 1, 'Donphan': 1}"
anticipation31893,[Gen 4] UU,3,1,2,2017-11-11 10:39:50,2018-01-22 23:48:49,,,,"{'Tauros': 2, 'Haunter': 1, 'Manectric': 1, 'Rhydon': 1, 'Glalie': 1, 'Drifblim': 1, 'Magneton': 1, 'Azumarill': 1, 'Dugtrio': 1, 'Uxie': 1, 'Roselia': 1, 'Ambipom': 1, 'Charizard': 1, 'Sandslash': 1, 'Poliwrath': 1, 'Jumpluff': 1, 'Grumpig': 1}"
