year_month,count,format,total,percentage
2015-11,46,[Gen 4] UBERS,1947,2.362609142270159
2015-11,1862,[Gen 4] OU,1947,95.63430919363122
2015-12,39,[Gen 4] UU,1656,2.355072463768116
2015-12,1542,[Gen 4] OU,1656,93.11594202898551
2015-12,75,[Gen 4] UBERS,1656,4.528985507246377
2016-01,105,[Gen 4] UU,2194,4.785779398359161
2016-01,2022,[Gen 4] OU,2194,92.16043755697356
2016-01,67,[Gen 4] UBERS,2194,3.0537830446672745
2016-02,81,[Gen 4] UU,11824,0.6850473612990527
2016-02,11657,[Gen 4] OU,11824,98.58761840324763
2016-02,86,[Gen 4] UBERS,11824,0.7273342354533153
2016-03,36,[Gen 4] UBERS,1766,2.0385050962627407
2016-03,1666,[Gen 4] OU,1766,94.3374858437146
2016-03,64,[Gen 4] UU,1766,3.6240090600226504
2016-04,87,[Gen 4] UU,4041,2.1529324424647367
2016-04,53,[Gen 4] UBERS,4041,1.3115565454095521
2016-04,3901,[Gen 4] OU,4041,96.53551101212571
2016-05,263,[Gen 4] UU,2634,9.984813971146545
2016-05,64,[Gen 4] UBERS,2634,2.4297646165527715
2016-05,2307,[Gen 4] OU,2634,87.58542141230068
2016-06,1612,[Gen 4] OU,1780,90.56179775280899
2016-06,61,[Gen 4] UBERS,1780,3.4269662921348316
2016-06,107,[Gen 4] UU,1780,6.011235955056179
2016-07,2420,[Gen 4] OU,2582,93.72579395817195
2016-07,48,[Gen 4] UBERS,2582,1.8590240123934934
2016-07,114,[Gen 4] UU,2582,4.415182029434547
2016-08,85,[Gen 4] UU,2097,4.0534096328087745
2016-08,116,[Gen 4] UBERS,2097,5.5317119694802095
2016-08,1896,[Gen 4] OU,2097,90.41487839771102
2016-09,29,[Gen 4] UU,2383,1.2169534200587495
2016-09,74,[Gen 4] UBERS,2383,3.1053294167016365
2016-09,2280,[Gen 4] OU,2383,95.67771716323962
2016-10,48,[Gen 4] NU,3570,1.3445378151260505
2016-10,3325,[Gen 4] OU,3570,93.13725490196079
2016-10,110,[Gen 4] UBERS,3570,3.081232492997199
2016-10,87,[Gen 4] UU,3570,2.4369747899159666
2016-11,40,[Gen 4] UBERS,1901,2.1041557075223567
2016-11,51,[Gen 4] UU,1901,2.6827985270910046
2016-11,1810,[Gen 4] OU,1901,95.21304576538664
2016-12,2236,[Gen 4] OU,2374,94.18702611625947
2016-12,70,[Gen 4] UU,2374,2.9486099410278013
2016-12,68,[Gen 4] UBERS,2374,2.864363942712721
2017-01,85,[Gen 4] UBERS,2776,3.061959654178674
2017-01,443,[Gen 4] UU,2776,15.95821325648415
2017-01,2248,[Gen 4] OU,2776,80.97982708933718
2017-02,3252,[Gen 4] OU,3482,93.39460080413555
2017-02,153,[Gen 4] UU,3482,4.3940264215967835
2017-02,77,[Gen 4] UBERS,3482,2.2113727742676623
2017-03,59,[Gen 4] UBERS,2389,2.4696525742988698
2017-03,78,[Gen 4] UU,2389,3.264964420259523
2017-03,2252,[Gen 4] OU,2389,94.2653830054416
2017-04,140,[Gen 4] UBERS,3560,3.932584269662921
2017-04,97,[Gen 4] UU,3560,2.724719101123595
2017-04,3323,[Gen 4] OU,3560,93.34269662921348
2017-05,140,[Gen 4] UBERS,2558,5.473025801407349
2017-05,2335,[Gen 4] OU,2558,91.28225175918686
2017-05,83,[Gen 4] UU,2558,3.244722439405786
2017-06,150,[Gen 4] UBERS,2230,6.726457399103139
2017-06,171,[Gen 4] UU,2230,7.668161434977579
2017-06,1909,[Gen 4] OU,2230,85.60538116591928
2017-07,76,[Gen 4] UBERS,1918,3.962460896767466
2017-07,50,[Gen 4] UU,1918,2.6068821689259645
2017-07,1792,[Gen 4] OU,1918,93.43065693430657
2017-08,1103,[Gen 4] OU,1215,90.78189300411522
2017-08,42,[Gen 4] UU,1215,3.45679012345679
2017-08,70,[Gen 4] UBERS,1215,5.761316872427984
2017-09,28,[Gen 4] UU,1046,2.676864244741874
2017-09,908,[Gen 4] OU,1046,86.80688336520076
2017-09,110,[Gen 4] UBERS,1046,10.51625239005736
2017-10,88,[Gen 4] UBERS,1549,5.681084570690769
2017-10,89,[Gen 4] UU,1549,5.7456423499031635
2017-10,1372,[Gen 4] OU,1549,88.57327307940606
2017-11,1373,[Gen 4] OU,1717,79.96505532906232
2017-11,169,[Gen 4] UU,1717,9.842748980780431
2017-11,22,[Gen 4] NU,1717,1.28130460104834
2017-11,153,[Gen 4] UBERS,1717,8.91089108910891
2017-12,24,[Gen 4] UU,1805,1.3296398891966759
2017-12,1673,[Gen 4] OU,1805,92.68698060941828
2017-12,86,[Gen 4] UBERS,1805,4.7645429362880884
2017-12,22,[Gen 4] NU,1805,1.218836565096953
2018-01,78,[Gen 4] UU,1664,4.6875
2018-01,76,[Gen 4] UBERS,1664,4.567307692307692
2018-01,1494,[Gen 4] OU,1664,89.78365384615384
2018-01,16,[Gen 4] NU,1664,0.9615384615384616
2018-02,61,[Gen 4] UBERS,2419,2.521703183133526
2018-02,13,[Gen 4] NU,2419,0.5374121537825548
2018-02,78,[Gen 4] UU,2419,3.224472922695329
2018-02,2267,[Gen 4] OU,2419,93.7164117403886
2018-03,1720,[Gen 4] OU,1902,90.4311251314406
2018-03,40,[Gen 4] UU,1902,2.1030494216614093
2018-03,30,[Gen 4] NU,1902,1.5772870662460567
2018-03,112,[Gen 4] UBERS,1902,5.888538380651945
2018-04,27,[Gen 4] UU,2153,1.2540640966093821
2018-04,1987,[Gen 4] OU,2153,92.28982814677195
2018-04,115,[Gen 4] UBERS,2153,5.341384115188109
2018-04,24,[Gen 4] NU,2153,1.1147236414305621
2018-05,1896,[Gen 4] OU,2055,92.26277372262773
2018-05,93,[Gen 4] UBERS,2055,4.525547445255475
2018-05,21,[Gen 4] NU,2055,1.0218978102189782
2018-05,45,[Gen 4] UU,2055,2.18978102189781
2018-06,64,[Gen 4] UBERS,1682,3.804994054696789
2018-06,1570,[Gen 4] OU,1682,93.34126040428062
2018-06,23,[Gen 4] UU,1682,1.3674197384066586
2018-06,25,[Gen 4] NU,1682,1.4863258026159334
2018-07,51,[Gen 4] NU,1651,3.0890369473046637
2018-07,16,[Gen 4] UU,1651,0.9691096305269533
2018-07,1487,[Gen 4] OU,1651,90.06662628709873
2018-07,97,[Gen 4] UBERS,1651,5.875227135069655
2018-08,16,[Gen 4] UU,1281,1.249024199843872
2018-08,14,[Gen 4] NU,1281,1.092896174863388
2018-08,93,[Gen 4] UBERS,1281,7.259953161592506
2018-08,1158,[Gen 4] OU,1281,90.39812646370024
2018-09,24,[Gen 4] UU,1593,1.5065913370998116
2018-09,136,[Gen 4] UBERS,1593,8.537350910232266
2018-09,24,[Gen 4] NU,1593,1.5065913370998116
2018-09,1409,[Gen 4] OU,1593,88.44946641556811
2018-10,1307,[Gen 4] OU,1538,84.98049414824447
2018-10,11,[Gen 4] NU,1538,0.7152145643693107
2018-10,36,[Gen 4] UU,1538,2.340702210663199
2018-10,184,[Gen 4] UBERS,1538,11.963589076723016
2018-11,61,[Gen 4] UBERS,1537,3.9687703318152243
2018-11,25,[Gen 4] UU,1537,1.626545217957059
2018-11,21,[Gen 4] NU,1537,1.3662979830839297
2018-11,1430,[Gen 4] OU,1537,93.03838646714378
2018-12,1633,[Gen 4] OU,1780,91.74157303370787
2018-12,65,[Gen 4] NU,1780,3.651685393258427
2018-12,13,[Gen 4] UU,1780,0.7303370786516854
2018-12,69,[Gen 4] UBERS,1780,3.876404494382023
2019-01,68,[Gen 4] UBERS,1518,4.479578392621871
2019-01,12,[Gen 4] UU,1518,0.7905138339920948
2019-01,1417,[Gen 4] OU,1518,93.34650856389986
2019-01,21,[Gen 4] NU,1518,1.383399209486166
2019-02,12,[Gen 4] UU,1257,0.9546539379474941
2019-02,23,[Gen 4] NU,1257,1.8297533810660305
2019-02,98,[Gen 4] UBERS,1257,7.796340493237867
2019-02,1124,[Gen 4] OU,1257,89.41925218774861
2019-03,83,[Gen 4] UBERS,1549,5.358295674628793
2019-03,1413,[Gen 4] OU,1549,91.22014202711426
2019-03,33,[Gen 4] UU,1549,2.130406714009038
2019-03,20,[Gen 4] NU,1549,1.2911555842479019
2019-04,41,[Gen 4] UU,1810,2.2651933701657456
2019-04,93,[Gen 4] UBERS,1810,5.138121546961326
2019-04,13,[Gen 4] NU,1810,0.7182320441988951
2019-04,1663,[Gen 4] OU,1810,91.87845303867404
2019-05,70,[Gen 4] UBERS,1337,5.2356020942408374
2019-05,1166,[Gen 4] OU,1337,87.21017202692596
2019-05,48,[Gen 4] UU,1337,3.590127150336574
2019-05,53,[Gen 4] NU,1337,3.9640987284966345
2019-06,17,[Gen 4] UU,1932,0.8799171842650104
2019-06,89,[Gen 4] NU,1932,4.606625258799172
2019-06,83,[Gen 4] UBERS,1932,4.296066252587992
2019-06,1743,[Gen 4] OU,1932,90.21739130434783
2019-07,87,[Gen 4] UBERS,1592,5.464824120603015
2019-07,35,[Gen 4] UU,1592,2.198492462311558
2019-07,1410,[Gen 4] OU,1592,88.5678391959799
2019-07,60,[Gen 4] NU,1592,3.7688442211055273
2019-08,1336,[Gen 4] OU,1520,87.89473684210526
2019-08,56,[Gen 4] UBERS,1520,3.684210526315789
2019-08,73,[Gen 4] NU,1520,4.802631578947368
2019-08,55,[Gen 4] UU,1520,3.618421052631579
2019-09,25,[Gen 4] NU,1350,1.8518518518518516
2019-09,111,[Gen 4] UU,1350,8.222222222222223
2019-09,1039,[Gen 4] OU,1350,76.96296296296296
2019-09,175,[Gen 4] UBERS,1350,12.962962962962962
2019-10,42,[Gen 4] UU,1199,3.5029190992493744
2019-10,19,[Gen 4] NU,1199,1.58465387823186
2019-10,84,[Gen 4] UBERS,1199,7.005838198498749
2019-10,1054,[Gen 4] OU,1199,87.90658882402002
2019-11,4,[Gen 4] NU,1577,0.2536461636017755
2019-11,1493,[Gen 4] OU,1577,94.67343056436272
2019-11,29,[Gen 4] UU,1577,1.8389346861128724
2019-11,51,[Gen 4] UBERS,1577,3.2339885859226376
2019-12,1541,[Gen 4] OU,1670,92.2754491017964
2019-12,90,[Gen 4] UBERS,1670,5.389221556886228
2019-12,11,[Gen 4] NU,1670,0.6586826347305389
2019-12,28,[Gen 4] UU,1670,1.6766467065868262
2020-01,34,[Gen 4] UU,1532,2.219321148825065
2020-01,20,[Gen 4] NU,1532,1.3054830287206265
2020-01,1398,[Gen 4] OU,1532,91.25326370757179
2020-01,80,[Gen 4] UBERS,1532,5.221932114882506
2020-02,127,[Gen 4] UBERS,1590,7.987421383647798
2020-02,1393,[Gen 4] OU,1590,87.61006289308176
2020-02,19,[Gen 4] NU,1590,1.1949685534591197
2020-02,51,[Gen 4] UU,1590,3.207547169811321
2020-03,244,[Gen 4] UU,2562,9.523809523809524
2020-03,137,[Gen 4] UBERS,2562,5.347384855581576
2020-03,2138,[Gen 4] OU,2562,83.4504293520687
2020-03,43,[Gen 4] NU,2562,1.678376268540203
2020-04,74,[Gen 4] UU,3909,1.8930672806344333
2020-04,3552,[Gen 4] OU,3909,90.8672294704528
2020-04,250,[Gen 4] UBERS,3909,6.395497569710923
2020-04,33,[Gen 4] NU,3909,0.844205679201842
2020-05,2646,[Gen 4] OU,3023,87.52894475686405
2020-05,41,[Gen 4] NU,3023,1.3562686073436983
2020-05,124,[Gen 4] UU,3023,4.101885544161429
2020-05,212,[Gen 4] UBERS,3023,7.01290109163083
2020-06,21,[Gen 4] NU,2620,0.8015267175572519
2020-06,179,[Gen 4] UBERS,2620,6.8320610687022905
2020-06,2317,[Gen 4] OU,2620,88.43511450381679
2020-06,103,[Gen 4] UU,2620,3.9312977099236637
2020-07,1757,[Gen 4] OU,2105,83.46793349168647
2020-07,214,[Gen 4] UU,2105,10.166270783847981
2020-07,108,[Gen 4] UBERS,2105,5.130641330166271
2020-07,26,[Gen 4] NU,2105,1.2351543942992875
2020-08,25,[Gen 4] NU,1433,1.7445917655268668
2020-08,141,[Gen 4] UBERS,1433,9.839497557571528
2020-08,82,[Gen 4] UU,1433,5.722260990928123
2020-08,1185,[Gen 4] OU,1433,82.69364968597348
2020-09,244,[Gen 4] OU,297,82.15488215488216
2020-09,25,[Gen 4] UU,297,8.417508417508419
2020-09,27,[Gen 4] UBERS,297,9.090909090909092
2020-09,1,[Gen 4] NU,297,0.33670033670033667
2020-10,58,[Gen 4] UBERS,529,10.964083175803403
2020-10,6,[Gen 4] UU,529,1.1342155009451798
2020-10,465,[Gen 4] OU,529,87.90170132325142
2020-11,566,[Gen 4] OU,587,96.42248722316864
2020-11,8,[Gen 4] UU,587,1.362862010221465
2020-11,12,[Gen 4] UBERS,587,2.0442930153321974
2020-11,1,[Gen 4] NU,587,0.17035775127768313
2020-12,17,[Gen 4] UU,343,4.956268221574344
2020-12,319,[Gen 4] OU,343,93.00291545189503
2020-12,7,[Gen 4] UBERS,343,2.0408163265306123
2021-01,11,[Gen 4] UU,601,1.8302828618968388
2021-01,467,[Gen 4] OU,601,77.70382695507487
2021-01,123,[Gen 4] UBERS,601,20.465890183028286
2021-02,29,[Gen 4] UBERS,499,5.811623246492986
2021-02,469,[Gen 4] OU,499,93.9879759519038
2021-02,1,[Gen 4] UU,499,0.2004008016032064
2021-03,21,[Gen 4] UU,493,4.259634888438134
2021-03,464,[Gen 4] OU,493,94.11764705882352
2021-03,7,[Gen 4] UBERS,493,1.4198782961460445
2021-03,1,[Gen 4] NU,493,0.2028397565922921
2021-04,34,[Gen 4] UBERS,399,8.521303258145362
2021-04,17,[Gen 4] UU,399,4.260651629072681
2021-04,348,[Gen 4] OU,399,87.21804511278195
2021-05,215,[Gen 4] OU,283,75.97173144876325
2021-05,5,[Gen 4] UU,283,1.76678445229682
2021-05,18,[Gen 4] NU,283,6.36042402826855
2021-05,45,[Gen 4] UBERS,283,15.901060070671377
2021-06,24,[Gen 4] UU,428,5.607476635514018
2021-06,82,[Gen 4] UBERS,428,19.158878504672895
2021-06,21,[Gen 4] NU,428,4.906542056074766
2021-06,301,[Gen 4] OU,428,70.32710280373831
2021-07,8,[Gen 4] NU,348,2.2988505747126435
2021-07,54,[Gen 4] UU,348,15.517241379310345
2021-07,267,[Gen 4] OU,348,76.72413793103449
2021-07,19,[Gen 4] UBERS,348,5.459770114942529
2021-08,30,[Gen 4] UU,456,6.578947368421052
2021-08,418,[Gen 4] OU,456,91.66666666666666
2021-08,8,[Gen 4] UBERS,456,1.7543859649122806
2021-09,27,[Gen 4] UU,246,10.975609756097562
2021-09,201,[Gen 4] OU,246,81.70731707317073
2021-09,3,[Gen 4] NU,246,1.2195121951219512
2021-09,15,[Gen 4] UBERS,246,6.097560975609756
2021-10,213,[Gen 4] UBERS,502,42.430278884462155
2021-10,12,[Gen 4] NU,502,2.3904382470119523
2021-10,6,[Gen 4] UU,502,1.1952191235059761
2021-10,271,[Gen 4] OU,502,53.98406374501992
2021-11,155,[Gen 4] OU,444,34.909909909909906
2021-11,21,[Gen 4] UU,444,4.72972972972973
2021-11,4,[Gen 4] NU,444,0.9009009009009009
2021-11,264,[Gen 4] UBERS,444,59.45945945945946
2021-12,43,[Gen 4] UBERS,279,15.412186379928317
2021-12,12,[Gen 4] NU,279,4.301075268817205
2021-12,23,[Gen 4] UU,279,8.24372759856631
2021-12,201,[Gen 4] OU,279,72.04301075268818
2022-01,311,[Gen 4] OU,386,80.56994818652849
2022-01,20,[Gen 4] UU,386,5.181347150259067
2022-01,15,[Gen 4] NU,386,3.8860103626943006
2022-01,40,[Gen 4] UBERS,386,10.362694300518134
2022-02,29,[Gen 4] UBERS,302,9.602649006622517
2022-02,1,[Gen 4] NU,302,0.33112582781456956
2022-02,2,[Gen 4] UU,302,0.6622516556291391
2022-02,270,[Gen 4] OU,302,89.40397350993378
2022-03,243,[Gen 4] OU,305,79.67213114754098
2022-03,42,[Gen 4] UU,305,13.77049180327869
2022-03,20,[Gen 4] UBERS,305,6.557377049180328
2022-04,162,[Gen 4] OU,231,70.12987012987013
2022-04,29,[Gen 4] UU,231,12.554112554112553
2022-04,40,[Gen 4] UBERS,231,17.316017316017316
2022-05,150,[Gen 4] OU,229,65.50218340611353
2022-05,18,[Gen 4] UU,229,7.860262008733625
2022-05,12,[Gen 4] NU,229,5.240174672489083
2022-05,49,[Gen 4] UBERS,229,21.397379912663755
2022-06,25,[Gen 4] NU,333,7.5075075075075075
2022-06,72,[Gen 4] UBERS,333,21.62162162162162
2022-06,187,[Gen 4] OU,333,56.15615615615616
2022-06,49,[Gen 4] UU,333,14.714714714714713
2022-07,26,[Gen 4] UBERS,474,5.485232067510549
2022-07,13,[Gen 4] NU,474,2.7426160337552745
2022-07,358,[Gen 4] OU,474,75.52742616033755
2022-07,77,[Gen 4] UU,474,16.244725738396625
2022-08,6,[Gen 4] NU,257,2.3346303501945527
2022-08,17,[Gen 4] UBERS,257,6.614785992217899
2022-08,177,[Gen 4] OU,257,68.8715953307393
2022-08,57,[Gen 4] UU,257,22.17898832684825
2022-09,23,[Gen 4] UU,181,12.70718232044199
2022-09,26,[Gen 4] UBERS,181,14.3646408839779
2022-09,18,[Gen 4] NU,181,9.94475138121547
2022-09,114,[Gen 4] OU,181,62.98342541436463
2022-10,5,[Gen 4] NU,246,2.0325203252032518
2022-10,35,[Gen 4] UU,246,14.227642276422763
2022-10,107,[Gen 4] OU,246,43.49593495934959
2022-10,99,[Gen 4] UBERS,246,40.243902439024396
2022-11,5,[Gen 4] UU,141,3.546099290780142
2022-11,106,[Gen 4] OU,141,75.177304964539
2022-11,19,[Gen 4] UBERS,141,13.47517730496454
2022-11,11,[Gen 4] NU,141,7.801418439716312
2022-12,11,[Gen 4] NU,66,16.666666666666664
2022-12,1,[Gen 4] UBERS,66,1.5151515151515151
2022-12,54,[Gen 4] OU,66,81.81818181818183
2023-01,42,[Gen 4] UBERS,110,38.18181818181819
2023-01,6,[Gen 4] NU,110,5.454545454545454
2023-01,55,[Gen 4] OU,110,50.0
2023-01,7,[Gen 4] UU,110,6.363636363636363
2023-02,213,[Gen 4] OU,266,80.07518796992481
2023-02,9,[Gen 4] NU,266,3.3834586466165413
2023-02,29,[Gen 4] UBERS,266,10.902255639097744
2023-02,15,[Gen 4] UU,266,5.639097744360902
2023-03,6,[Gen 4] NU,215,2.7906976744186047
2023-03,111,[Gen 4] OU,215,51.627906976744185
2023-03,54,[Gen 4] UU,215,25.116279069767444
2023-03,44,[Gen 4] UBERS,215,20.46511627906977
2023-04,33,[Gen 4] UU,271,12.177121771217712
2023-04,72,[Gen 4] UBERS,271,26.56826568265683
2023-04,164,[Gen 4] OU,271,60.51660516605166
2023-04,2,[Gen 4] NU,271,0.7380073800738007
2023-05,185,[Gen 4] OU,266,69.54887218045113
2023-05,29,[Gen 4] UU,266,10.902255639097744
2023-05,19,[Gen 4] NU,266,7.142857142857142
2023-05,33,[Gen 4] UBERS,266,12.406015037593985
2023-06,160,[Gen 4] OU,244,65.57377049180327
2023-06,19,[Gen 4] NU,244,7.786885245901639
2023-06,47,[Gen 4] UBERS,244,19.262295081967213
2023-06,18,[Gen 4] UU,244,7.377049180327869
2023-07,28,[Gen 4] UBERS,405,6.91358024691358
2023-07,3,[Gen 4] UU,405,0.7407407407407408
2023-07,5,[Gen 4] NU,405,1.2345679012345678
2023-07,369,[Gen 4] OU,405,91.11111111111111
2023-08,11,[Gen 4] UBERS,282,3.900709219858156
2023-08,18,[Gen 4] NU,282,6.382978723404255
2023-08,205,[Gen 4] OU,282,72.69503546099291
2023-08,48,[Gen 4] UU,282,17.02127659574468
2023-09,46,[Gen 4] UU,123,37.39837398373984
2023-09,45,[Gen 4] OU,123,36.58536585365854
2023-09,14,[Gen 4] NU,123,11.38211382113821
2023-09,18,[Gen 4] UBERS,123,14.634146341463413
2023-10,6,[Gen 4] NU,142,4.225352112676056
2023-10,37,[Gen 4] UBERS,142,26.056338028169012
2023-10,29,[Gen 4] UU,142,20.422535211267608
2023-10,70,[Gen 4] OU,142,49.29577464788733
2023-11,19,[Gen 4] OU,45,42.22222222222222
2023-11,14,[Gen 4] UU,45,31.11111111111111
2023-11,12,[Gen 4] UBERS,45,26.666666666666668
2023-12,1290,[Gen 4] OU,1520,84.86842105263158
2023-12,3,[Gen 4] NU,1520,0.19736842105263158
2023-12,163,[Gen 4] UBERS,1520,10.723684210526315
2023-12,64,[Gen 4] UU,1520,4.2105263157894735
2024-01,21,[Gen 4] UU,1795,1.16991643454039
2024-01,315,[Gen 4] UBERS,1795,17.548746518105848
2024-01,12,[Gen 4] NU,1795,0.6685236768802229
2024-01,1447,[Gen 4] OU,1795,80.61281337047353
2024-02,1513,[Gen 4] OU,1737,87.1042026482441
2024-02,5,[Gen 4] NU,1737,0.28785261945883706
2024-02,194,[Gen 4] UBERS,1737,11.16868163500288
2024-02,25,[Gen 4] UU,1737,1.4392630972941853
2024-03,339,[Gen 4] UU,1817,18.657127132636216
2024-03,211,[Gen 4] UBERS,1817,11.612548156301596
2024-03,7,[Gen 4] NU,1817,0.3852504127682994
2024-03,1260,[Gen 4] OU,1817,69.3450742982939
2024-04,1793,[Gen 4] OU,2099,85.42162934730824
2024-04,4,[Gen 4] NU,2099,0.19056693663649357
2024-04,256,[Gen 4] UBERS,2099,12.196283944735589
2024-04,46,[Gen 4] UU,2099,2.191519771319676
2024-05,23,[Gen 4] NU,2495,0.9218436873747494
2024-05,513,[Gen 4] UBERS,2495,20.561122244488978
2024-05,1898,[Gen 4] OU,2495,76.07214428857716
2024-05,61,[Gen 4] UU,2495,2.4448897795591185
2024-06,1732,[Gen 4] OU,2154,80.40854224698236
2024-06,36,[Gen 4] NU,2154,1.6713091922005572
2024-06,49,[Gen 4] UU,2154,2.274837511606314
2024-06,337,[Gen 4] UBERS,2154,15.64531104921077
2024-07,484,[Gen 4] UBERS,2426,19.950535861500413
2024-07,36,[Gen 4] NU,2426,1.483924154987634
2024-07,24,[Gen 4] UU,2426,0.9892827699917559
2024-07,1882,[Gen 4] OU,2426,77.5762572135202
2024-08,83,[Gen 4] NU,2152,3.856877323420074
2024-08,37,[Gen 4] UU,2152,1.7193308550185873
2024-08,1627,[Gen 4] OU,2152,75.60408921933085
2024-08,405,[Gen 4] UBERS,2152,18.819702602230485
2024-09,291,[Gen 4] NU,2409,12.079701120797012
2024-09,1904,[Gen 4] OU,2409,79.03694479036945
2024-09,188,[Gen 4] UBERS,2409,7.804068078040681
2024-09,26,[Gen 4] UU,2409,1.0792860107928601
2024-10,43,[Gen 4] UU,2132,2.016885553470919
2024-10,231,[Gen 4] UBERS,2132,10.834896810506567
2024-10,1846,[Gen 4] OU,2132,86.58536585365853
2024-10,12,[Gen 4] NU,2132,0.5628517823639775
2024-11,717,[Gen 4] UBERS,2142,33.47338935574229
2024-11,1325,[Gen 4] OU,2142,61.85807656395892
2024-11,98,[Gen 4] UU,2142,4.57516339869281
2024-11,2,[Gen 4] NU,2142,0.09337068160597572
2024-12,1789,[Gen 4] OU,2168,82.51845018450184
2024-12,75,[Gen 4] UU,2168,3.4594095940959413
2024-12,52,[Gen 4] NU,2168,2.3985239852398523
2024-12,252,[Gen 4] UBERS,2168,11.623616236162361
2025-01,258,[Gen 4] UBERS,1898,13.593256059009484
2025-01,1588,[Gen 4] OU,1898,83.66701791359326
2025-01,19,[Gen 4] UU,1898,1.0010537407797682
2025-01,33,[Gen 4] NU,1898,1.738672286617492
2025-02,18,[Gen 4] NU,2125,0.8470588235294116
2025-02,254,[Gen 4] UBERS,2125,11.952941176470588
2025-02,1829,[Gen 4] OU,2125,86.07058823529412
2025-02,24,[Gen 4] UU,2125,1.1294117647058823
2025-03,22,[Gen 4] NU,2180,1.0091743119266057
2025-03,30,[Gen 4] UU,2180,1.3761467889908259
2025-03,270,[Gen 4] UBERS,2180,12.385321100917432
2025-03,1858,[Gen 4] OU,2180,85.22935779816514
2025-04,613,[Gen 4] OU,718,85.37604456824512
2025-04,73,[Gen 4] UBERS,718,10.167130919220057
2025-04,10,[Gen 4] NU,718,1.392757660167131
2025-04,22,[Gen 4] UU,718,3.064066852367688
